curul,asambleista,voto
10,BONILLA SALCEDO VIVIANA,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
19,TERÁN SARZOSA SEGUNDO FAUSTO,AUSENTE
24,COROZO AYOVÍ JORGE WILBER,AUSENTE
25,CUESTA RÍOS LIUBA ELISA,AUSENTE
31,FLOR GIL BRENDA AZUCENA,AUSENTE
34,GARZÓN RICAURTE WILLIAM ANTONIO,AUSENTE
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,AUSENTE
39,LLORET VALDIVIESO JUAN CRISTÓBAL,AUSENTE
52,QUIJIJE DELGADO LUIS RAFAEL,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
57,SALGADO ANDRADE SILVIA BETZABETH,AUSENTE
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,AUSENTE
60,ALEMÁN MARMOL MÓNICA ROCÍO,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
68,YAR ARAUJO JUAN CARLOS,AUSENTE
77,AZUERO RODAS ELISEO ALEXIS,AUSENTE
78,CUCALÓN CAMACHO HENRY EDUARDO,AUSENTE
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,AUSENTE
96,PEÑA ONTANEDA ELIO GERMÁN,AUSENTE
98,CALDERÓN CHANCAY DORIS DAISY,AUSENTE
99,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
101,DONOSO CHIRIBOGA PATRICIO,AUSENTE
102,FLORES VÁSQUEZ FERNANDO PATRICIO,AUSENTE
127,ALMEYDA JALIL VICENTE FERNANDO,AUSENTE
129,ESTUPIÑÁN ORTIZ BORIS EFRÉN,AUSENTE
134,SUQUILANDA VALDIVIESO BYRON VINICIO,AUSENTE
3,CEVALLOS GUEVARA LESLIE MARCELA,SI
5,ARIAS RAMÍREZ ALBERTO JESÚS,SI
6,ARREGUI RUEDA MARCIA CECILIA,SI
7,ARTEAGA MUÑOZ KARINA CECILIA,SI
8,BENAVIDES ZAMBRANO ZOILA TERESA,SI
11,CASANOVA CEPEDA XAVIER IVAN,SI
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI
