voto,curul,asambleista
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,33,GARCÍA POZO DIEGO OSWALDO
AUSENTE,34,GARZÓN RICAURTE WILLIAM ANTONIO
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,39,LLORET VALDIVIESO JUAN CRISTÓBAL
AUSENTE,60,MOLINA ONOFA LUIS FERNANDO
AUSENTE,71,ANDRADE MUÑOZ WILMA PIEDAD
AUSENTE,78,CUCALÓN CAMACHO HENRY EDUARDO
AUSENTE,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
AUSENTE,88,KRONFLE KOZHAYA HENRY FABIÁN
AUSENTE,90,CELI SANTOS GUILLERMO ALEJANDRO
AUSENTE,95,CADENA HUERTAS FRANCISCO JAVIER
AUSENTE,109,OLIVO PALLO JAIME FERNANDO
AUSENTE,112,TERÁN SALCEDO RAMÓN FORTUNATO
AUSENTE,114,LARREÁTEGUI FABARA MARÍA GABRIELA
AUSENTE,115,MENDOZA PALMA JOFFRE PATRICIO
AUSENTE,118,MORENO GUERRERO HENRY FREDY
AUSENTE,119,MUÑOZ ALARCÓN HÉCTOR PATRICIO
AUSENTE,129,ZAMBRANO ORTIZ MARÍA ROBERTA
AUSENTE,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
AUSENTE,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,SERRANO SALGADO JOSÉ RICARDO
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,6,ARREGUI RUEDA MARCIA CECILIA
SI,7,ARTEAGA MUÑOZ KARINA CECILIA
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,10,BONILLA SALCEDO VIVIANA
SI,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,15,CALLE VERZOZI HERMUY
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,18,CARRIÓN CEVALLOS MARÍA JOSÉ
SI,19,VALLEJO JARAMILLO NORMA MARLENE
SI,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
