voto,curul,asambleista
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,17,BUSTAMANTE PONCE FERNANDO XAVIER
AUSENTE,23,CRUZ SALAZAR FRANCISCA GABRIELA
AUSENTE,30,DE LA CRUZ BERNARDO HERMAN ULISES
AUSENTE,32,DELGADO CHALA AGUSTIN JAVIER
AUSENTE,38,GARZON RICAURTE WILLIAM ANTONIO
AUSENTE,40,GONZALEZ SERRANO MIRYAM CATARINA
AUSENTE,41,GUAMAN CASTRO ALEX FRANCISCO
AUSENTE,43,JARAMILLO RODRIGUEZ VICTOR HUGO
AUSENTE,44,TORRES PINEDA CLINTON ELIUD
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,57,TOBAR NUÑEZ RAUL IGNACIO
AUSENTE,64,TORRES LARA JOSE EDUARDO
AUSENTE,69,FARFAN APONTE RICHARD WILSON
AUSENTE,71,MORAN AMALIA
AUSENTE,74,GUZMAN SEGOVIA JOSE FRANCISCO
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,81,MATIAS APOLINARIO RITA AZUCENA
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,90,GUALAN JAPA MILTON RODRIGO
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,92,UMAJINGA GUAMAN CESAR
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,101,AUQUILLA ORTEGA RAUL VICENTE
AUSENTE,103,DONOSO CHIRIBOGA PATRICIO
AUSENTE,109,VELIZ BRIONES JOSE FELIX
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,114,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,119,CHICA ARTEAGA GUNTARD PAVEL
AUSENTE,120,TORRES TORRES LUIS FERNANDO
AUSENTE,128,SERRANO SEGURA GRACE MARISOL
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,132,REYES HIDALGO CRISTINA EUGENIA
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,LANDAZURI OLMEDO LUDIS CLAUDINA
SI,4,GOMEZ WALFANDERY IRMA
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,11,RIVAS ALAVA ELIANA LISSET
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,18,QUIMBIULCO BEDON LORENA GABRIELA
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,22,CAJAS LARA SUSANA VALERIA
SI,24,CONSTANTE NIETO MARIANA DE LAS MERCEDES
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
