asambleista,curul,voto
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
BENAVIDES ZAMBRANO ZOILA TERESA,8,AUSENTE
COLLAGUAZO RODRIGO,10,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
COROZO AYOVÍ JORGE WILBER,24,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
FLOR GIL BRENDA AZUCENA,31,AUSENTE
GARCÍA POZO DIEGO OSWALDO,33,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,AUSENTE
ZAMBRANO CASTRO NORALMA ELIZABETH,76,AUSENTE
CUCALÓN CAMACHO HENRY EDUARDO,78,AUSENTE
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,AUSENTE
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,AUSENTE
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,AUSENTE
DONOSO CHIRIBOGA PATRICIO,101,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
ZAMBRANO VERA MARIANO,106,AUSENTE
ROHON HERVAS CÉSAR EDUARDO,110,AUSENTE
TAIANO BASANTE VICENTE GIOVANNY,111,AUSENTE
TORRES COBO LUIS ESTEBAN,113,AUSENTE
SALTOS MOREIRA DIANA GABRIELA,115,AUSENTE
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
CALLE VERZOZI HERMUY,15,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
DURÁN AGUILAR LILIANA ELIZABETH,28,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
CABEZAS CASTILLO JANETH PAOLA,30,SI
GARCÍA GAIBOR CARMEN MERCEDES,32,SI
HOLGUÍN NARANJO MARCELA PRISCILA,37,SI
LLORET VALDIVIESO JUAN CRISTÓBAL,39,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,51,SI
AGUALSACA GUAMAN JOSE CLEMENTE,54,SI
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
SOLIZ CARRIÓN DORIS JOSEFINA,61,SI
