asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,AUSENTE
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DOUMET CHEDRAUI MICHEL ANDRÉS,27,AUSENTE
ESPÍN REYES EUGENIA SOFÍA,29,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
SÁNCHEZ REYES MONTGOMERY,59,AUSENTE
SOLIZ CARRIÓN DORIS JOSEFINA,61,AUSENTE
VELIN CORTÉS JUAN PABLO,63,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
YUNDA MACHADO JORGE HOMERO,69,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,70,AUSENTE
PESANTEZ SALTO DIANA ELIZABETH,71,AUSENTE
BERNAL BERNAL ESTEBAN REMIGIO,74,AUSENTE
BURBANO MONTENEGRO FÉLIX FERNANDO,75,AUSENTE
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,AUSENTE
CRUZ VACA JEANNINE DEL CISNE,92,AUSENTE
,98,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,99,AUSENTE
CURICHUMBI YUPANQUI PEDRO,100,AUSENTE
MENDOZA PALMA JOFFRE PATRICIO,115,AUSENTE
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,126,AUSENTE
ALMEYDA JALIL VICENTE FERNANDO,127,AUSENTE
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,AUSENTE
VERA MENDOZA TANLLY JANELA,135,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
CALLE VERZOZI HERMUY,15,ABSTENCION
CÁRDENAS ESPINOZA JUAN JORGE,17,ABSTENCION
CHALÁ CRUZ JOSÉ FRANKLIN,22,ABSTENCION
DURÁN AGUILAR LILIANA ELIZABETH,28,ABSTENCION
GARCÍA POZO DIEGO OSWALDO,33,ABSTENCION
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,ABSTENCION
LLORET VALDIVIESO JUAN CRISTÓBAL,39,ABSTENCION
NARANJO ALVARADO PRISCILA AMAPOLA,44,ABSTENCION
PROAÑO CIFUENTES ROBERTH MAURICIO,51,ABSTENCION
QUIÑONEZ OCAMPO JULIO CÉSAR,53,ABSTENCION
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,ABSTENCION
SALGADO ANDRADE SILVIA BETZABETH,57,ABSTENCION
VILLALVA MIRANDA LIRA DE LA PAZ,66,ABSTENCION
VITERI GUALINGA CARLOS ELOY,67,ABSTENCION
ZAMBRANO CASTRO NORALMA ELIZABETH,76,ABSTENCION
ZAMBRANO VALLE EDUARDO MAURICIO,94,ABSTENCION
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,ABSTENCION
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,ABSTENCION
PUANCHIR PAYASHÑA TITO PEDRO,124,ABSTENCION
ALARCÓN GUILLÍN FREDY OSCAR,125,ABSTENCION
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,NO
ESPINOSA ANDRADE AUGUSTO XAVIER,30,NO
MELO GARZÓN ESTEBAN ANDRÉS,41,NO
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,NO
ALEMÁN MARMOL MÓNICA ROCÍO,60,NO
VALLE PINARGOTE BAIRON LEONARDO,62,NO
CEVALLOS GUEVARA LESLIE MARCELA,3,SI
ARIAS RAMÍREZ ALBERTO JESÚS,5,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CARRIÓN CEVALLOS MARÍA JOSÉ,18,SI
VALLEJO JARAMILLO NORMA MARLENE,19,SI
TENORIO VALENCIA CALLETANO,20,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
CUESTA RÍOS LIUBA ELISA,25,SI
FLOR GIL BRENDA AZUCENA,31,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
MENDOZA ARÉVALO DANIEL ISAAC,42,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
YELA ACOSTA WERNER ANTONIO,47,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
QUIJIJE DELGADO LUIS RAFAEL,52,SI
YAR ARAUJO JUAN CARLOS,68,SI
