curul,asambleista,voto
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,AUSENTE
8,MUÑOZ VICUÑA MARIANGEL,AUSENTE
29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY,AUSENTE
32,DELGADO CHALA AGUSTIN JAVIER,AUSENTE
34,FALCONI LOQUI EVELYN PAMELA,AUSENTE
35,GAGLIARDO LOOR GASTON,AUSENTE
36,DE LA TORRE RAMIREZ PABLO ANTONIO,AUSENTE
49,JEREZ PILLA BETTY MARICELA,AUSENTE
52,BUENDIA HERDOIZA MARIA SOLEDAD,AUSENTE
58,MUÑOZ AVENDAÑO ROSA ELVIRA,AUSENTE
59,ALVARADO CARRION ROSANA,AUSENTE
64,PEÑA CARRASCO DIANA LUCIA,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
109,VELEZ MARLENE MARGARITA,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
53,LARRIVA ALVARADO OSCAR OSWALDO,SI
74,AGUILAR TORRES MANUEL RAMIRO,SI
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,SI
80,BUSTOS CHILIQUINGA ARCADIO,SI
82,LANDAZURI CORDOVA SANDRA SUSANA,SI
83,ACACHO GONZALEZ PEPE LUIS,SI
88,DIAZ COKA MARIA GABRIELA,SI
89,FIERRO OVIEDO PACO,SI
90,GUALAN JAPA MILTON RODRIGO,SI
91,YANZA MANUEL,SI
92,UMAJINGA GUAMAN CESAR,SI
93,TIBAN GUALA LOURDES LICENIA,SI
99,PACHECO ORDOÑEZ BAYRON EDUARDO,SI
100,GUTIERREZ BORBUA FAUSTO GILMAR,SI
101,LUDEÑA SOTOMAYOR CECILIA DEL CISNE,SI
102,CHICAIZA TOAPANTA WILSON ALFONSO,SI
103,DONOSO CHIRIBOGA PATRICIO,SI
104,MONCAYO CEVALLOS JOSE RICARDO,SI
105,GARCIA CANO LUIGI FRANCISCO,SI
111,VICUÑA MUÑOZ MARIA ALEJANDRA,SI
112,VILEMA FREIRE ANGEL RAMIRO,SI
113,POSSO SALGADO LUIS ANTONIO,SI
115,MONTAÑO VALENCIA MAE,SI
116,MORETA PANCHEZ MIGUEL ANGEL,SI
117,PAEZ BENALCAZAR ANDRES TARQUINO,SI
118,SALGADO RIVADENEIRA DIEGO,SI
119,CHICA ARTEAGA GUNTARD PAVEL,SI
120,TORRES TORRES LUIS FERNANDO,SI
128,SERRANO SEGURA GRACE MARISOL,SI
129,URIBE LOPEZ FANNY ESTHER,SI
130,TAPIA LOMBEYDA LUIS FERNANDO,SI
131,CUCALON CAMACHO HENRY EDUARDO,SI
132,REYES HIDALGO CRISTINA EUGENIA,SI
133,TACLE GALARRAGA MOISES FERNANDO,SI
134,ROMERO LOAYZA FRANCO SEGUNDO,SI
135,TERAN SALCEDO RAMON FORTUNATO,SI
136,VITERI JIMENEZ CYNTHIA,SI
137,KRONFLE GOMEZ MARIA CRISTINA,SI
1,ABAD VELEZ RAUL,NO
4,HAGO CELI FRANCISCO WAIKING,NO
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,NO
20,CARRILLO BETTY,NO
26,CHAVEZ CANALES HOLGER EZEQUIEL,NO
50,JUEZ JUEZ OMAR JUSEPH,NO
55,AGUIÑAGA VALLEJO PAOLA MARCELA,NO
70,RIVERA LOPEZ JOSE GABRIEL,NO
71,GOMEZ IRMA,NO
72,MEDINA MERA VICTOR CLEMENTE,NO
73,REINOSO LESCANO MARIA ELIZABETH,NO
77,GARCIA PLUAS BEATRIZ CANDELARIA,NO
78,SUBIA BARREIRO BOLIVAR STALIN,NO
87,DAHIK ASTUDILLO REYTA GIOMAR,NO
94,TERAN SARZOSA SEGUNDO FAUSTO,NO
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,NO
2,MORALES POZO LENIN ALBERTO,ABSTENCION
3,AGUILAR PLACIDO ARMANDO,ABSTENCION
5,AGUIRRE HIDALGO DORA ANDELA,ABSTENCION
6,ALBAN TORRES MARIANA DEL ROCIO,ABSTENCION
9,ANDINO REINOSO MAURO EDMUNDO,ABSTENCION
10,VITERI LOPEZ CHRISTIAN HUMBERTO,ABSTENCION
11,ARIAS RAMIREZ ALBERTO JESUS,ABSTENCION
12,ARREGUI RUEDA MARCIA CECILIA,ABSTENCION
13,BENAVIDES ZAMBRANO ZOILA TERESA,ABSTENCION
14,BERGMANN REYNA CARLOS ALBERTO,ABSTENCION
15,BORJA PEREZ GALO,ABSTENCION
18,CALDERON SALTOS RICHARD OSWALDO,ABSTENCION
19,CASANOVA CEPEDA XAVIER IVAN,ABSTENCION
21,ANRRANGO ZAMBRANO GERARDO ELIAS,ABSTENCION
22,CARVAJAL AGUIRRE MIGUEL ANGEL,ABSTENCION
23,BRAVO RAMIREZ MARIA LORENA,ABSTENCION
24,CAYAMBE TIPAN FAUSTO HERIBERTO,ABSTENCION
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,ABSTENCION
27,CHICA AREVALO VINICIO VETHOWEN,ABSTENCION
28,CORDOVA ENCALADA EDGAR EDUARDO,ABSTENCION
30,DE LA CRUZ BERNARDO HERMAN ULISES,ABSTENCION
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,ABSTENCION
33,FAJARDO MOSQUERA LETTY VANESSA,ABSTENCION
37,MENDOZA DANIEL ISAAC,ABSTENCION
38,GARZON RICAURTE WILLIAM ANTONIO,ABSTENCION
39,GODOY ANDRADE GINA JAKELINE,ABSTENCION
40,GONZALEZ SERRANO MIRYAM CATARINA,ABSTENCION
41,GUAMAN CASTRO ALEX FRANCISCO,ABSTENCION
42,GUAMANGATE ANTE LUIS GILBERTO,ABSTENCION
43,GUDIÑO MENA ZOBEIDA GUISELA,ABSTENCION
44,GUEVARA VILLACRES VERONICA MARGARITA,ABSTENCION
45,GUZMAN OCHOA LILIANA MAURA,ABSTENCION
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,ABSTENCION
47,MOSQUERA YANEZ ISABEL PIEDAD,ABSTENCION
48,MONGE ESPINEL LUIS HUMBERTO,ABSTENCION
51,ORTIZ GASPAR ESTHER FLAVIA,ABSTENCION
54,LEDESMA ZAMORA OSCAR ALFONSO,ABSTENCION
56,MELO GARZON ESTEBAN ANDRES,ABSTENCION
57,TOBAR NUÑEZ RAUL IGNACIO,ABSTENCION
60,OCLES PADILLA ALEXANDRA,ABSTENCION
61,CAZA TIPANTA HUGO RENE,ABSTENCION
62,PADRON SAETEROS GLADYS PAULINA,ABSTENCION
63,MACAS JOSE LUIS,ABSTENCION
65,PEÑA PACHECO XIMENA DEL ROCIO,ABSTENCION
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,ABSTENCION
67,PONCE LEON XIMENA MERCEDES,ABSTENCION
68,PILLAJO TUQUERES JENNY ELIZABETH,ABSTENCION
69,FARFAN APONTE RICHARD WILSON,ABSTENCION
75,ARIAS FERNANDEZ VERONICA ELIZABETH,ABSTENCION
81,MATIAS APOLINARIO RITA AZUCENA,ABSTENCION
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,ABSTENCION
85,MOYA DUQUE HERMAN ANIBAL,ABSTENCION
86,ALEMAN MARMOL MONICA ROCIO,ABSTENCION
95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,ABSTENCION
96,VALLE PINARGOTE BAIRON LEONARDO,ABSTENCION
97,VASCONEZ ARTEAGA ANNY MARLLELY,ABSTENCION
98,INTRIAGO MACIAS CARMEN ELENA,ABSTENCION
106,VELA CHERONI MARIA SOLEDAD,ABSTENCION
107,ARGUELLO TROYA BLANCA AZUCENA,ABSTENCION
108,VELASCO ENRIQUEZ CARLOS ALBERTO,ABSTENCION
110,VERDUGA CEDEÑO MARY,ABSTENCION
121,ALEJANDRO MEDINA CRISTINA SORAYA,ABSTENCION
122,VINTIMILLA JARRIN DIEGO ARMANDO,ABSTENCION
123,VITERI GUALINGA CARLOS ELOY,ABSTENCION
124,ZAMBRANO ARTEAGA JOSE RICARDO,ABSTENCION
126,ZAMBRANO CASTRO NORALMA ELIZABETH,ABSTENCION
127,ZAMBRANO CHACHA ALBERTO ALEXANDER,ABSTENCION
