voto,curul,asambleista
AUSENTE,1,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,8,BENAVIDES ZAMBRANO ZOILA TERESA
AUSENTE,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,27,DOUMET CHEDRAUI MICHEL ANDRÉS
AUSENTE,28,DURÁN AGUILAR LILIANA ELIZABETH
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,34,MORENO CHIRIBOGA AMPARO DIANA
AUSENTE,37,HOLGUÍN NARANJO MARCELA PRISCILA
AUSENTE,50,POMA HERRERA YOFRE MARTÍN
AUSENTE,51,PROAÑO CIFUENTES ROBERTH MAURICIO
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,59,SÁNCHEZ REYES MONTGOMERY
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,65,VERA RODRÍGUEZ CARLOS ALFREDO
AUSENTE,66,VILLALVA MIRANDA LIRA DE LA PAZ
AUSENTE,69,YUNDA MACHADO JORGE HOMERO
AUSENTE,92,CRUZ VACA JEANNINE DEL CISNE
AUSENTE,99,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,101,DONOSO CHIRIBOGA PATRICIO
AUSENTE,103,GALARZA AÑAZCO ANA MERCEDES
AUSENTE,114,LARREÁTEGUI FABARA MARÍA GABRIELA
AUSENTE,115,MENDOZA PALMA JOFFRE PATRICIO
AUSENTE,117,MONTAÑO VALENCIA MAE
AUSENTE,119,MUÑOZ ALARCÓN HÉCTOR PATRICIO
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,122,CUESTA CONCARI MARÍA MERCEDES
AUSENTE,127,UGARTE GUZMÁN BLANCA ROSANA
AUSENTE,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
AUSENTE,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
SI,5,ARIAS RAMÍREZ ALBERTO JESÚS
SI,6,ARREGUI RUEDA MARCIA CECILIA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,10,BONILLA SALCEDO VIVIANA
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,29,ESPÍN REYES EUGENIA SOFÍA
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,40,MARÍN AGUIRRE ANA BELÉN
SI,42,COLAMARCO VERA PINUCCIA MAGALY
SI,46,ORELLANA ROMÁN ROSA GINA
SI,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
SI,49,PLAZA CASTILLO LENIN
SI,53,QUIÑONEZ OCAMPO JULIO CÉSAR
SI,56,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,68,YAR ARAUJO JUAN CARLOS
SI,72,ASÁN WONSANG JOSÉ FRANCISCO
SI,73,AUQUILLA ORTEGA RAÚL VICENTE
SI,74,BERNAL BERNAL ESTEBAN REMIGIO
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,76,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,77,GUEVARA LOZADA FLERIDA YOVANA
SI,78,CUCALÓN CAMACHO HENRY EDUARDO
SI,79,SERRANO VITERI MERCEDES MARITZA
SI,80,CALLEJAS BARONA FERNANDO
SI,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
SI,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
SI,83,CARRIÓN MORENO CÉSAR ATAULFO
SI,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
SI,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
SI,86,YANDÚN POZO CÁSTULO RENÉ
SI,87,HENRÍQUEZ JAIME PATRICIA IVONNE
SI,88,KRONFLE KOZHAYA HENRY FABIÁN
SI,89,CASTANIER JARAMILLO XAVIER HOMERO
SI,90,CELI SANTOS GUILLERMO ALEJANDRO
SI,91,CRUZ PROAÑO LUDOVICO ISRAEL
SI,93,CUESTA ORELLANA MARÍA DE LOURDES
SI,95,CADENA HUERTAS FRANCISCO JAVIER
SI,96,PEÑA ONTANEDA ELIO GERMÁN
SI,97,MONTAÑO GUISAMANO MAYRA MIGDONIA
SI,98,
SI,100,CURICHUMBI YUPANQUI PEDRO
SI,102,FLORES VÁSQUEZ FERNANDO PATRICIO
SI,104,GENDE CALAZACÓN ANGEL MESÍAS
SI,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
SI,106,MACÍAS ORTEGA WENDY ELENA MARISOL
SI,107,CANDELL SOTO JAIME ENRIQUE JIMMY
SI,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
SI,109,OLIVO PALLO JAIME FERNANDO
SI,110,ROHON HERVAS CÉSAR EDUARDO
SI,111,TACLE GARCÍA SAMIA
SI,112,TERÁN SALCEDO RAMÓN FORTUNATO
SI,113,TORRES TORRES LUIS FERNANDO
SI,116,MINCHALA MURILLO RÓMULO MARCELO
SI,118,MORENO GUERRERO HENRY FREDY
SI,120,PACHALA POMA LUIS ALBERTO
SI,123,PEÑAFIEL IZQUIERDO EDDY COLÓN
SI,124,PUANCHIR PAYASHÑA TITO PEDRO
SI,125,ALARCÓN GUILLÍN FREDY OSCAR
SI,126,SOLORZANO SARRIA CESAR FAUSTO
SI,128,VINTIMILLA MOSCOSO PAOLA
SI,129,ZAMBRANO ORTIZ MARÍA ROBERTA
SI,131,PAREDES TORRES WASHINGTON ARTURO
SI,134,SUQUILANDA VALDIVIESO BYRON VINICIO
SI,135,VERA MENDOZA TANLLY JANELA
SI,136,VILLAMAR JÁCOME PEDRO FABRICIO
SI,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
ABSTENCION,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
ABSTENCION,3,CEVALLOS GUEVARA LESLIE MARCELA
ABSTENCION,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
ABSTENCION,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
ABSTENCION,15,CALLE VERZOZI HERMUY
ABSTENCION,19,VALLEJO JARAMILLO NORMA MARLENE
ABSTENCION,22,CHALÁ CRUZ JOSÉ FRANKLIN
ABSTENCION,24,COROZO AYOVÍ JORGE WILBER
ABSTENCION,30,ESPINOSA ANDRADE AUGUSTO XAVIER
ABSTENCION,32,GARCÍA GAIBOR CARMEN MERCEDES
ABSTENCION,33,GARCÍA POZO DIEGO OSWALDO
ABSTENCION,39,LLORET VALDIVIESO JUAN CRISTÓBAL
