voto,curul,asambleista
AUSENTE,2,ACERO LANCHIMBA ESTHELA LILIANA
AUSENTE,4,HAGO CELI FRANCISCO WAIKING
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,12,VILLAMAR CASAL JOSE LEONIDAS
AUSENTE,13,MARQUEZ LOPEZ JOSE LENIN
AUSENTE,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,20,CARRILLO BETTY
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,29,CUESTA RIOS LIUBA ELISA
AUSENTE,32,DELGADO CHALA AGUSTIN JAVIER
AUSENTE,44,GUEVARA VILLACRES VERONICA MARGARITA
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,63,MACAS JOSE LUIS
AUSENTE,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,80,BUSTOS CHILIQUINGA ARCADIO
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,90,GUALAN JAPA MILTON RODRIGO
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,100,GUTIERREZ BORBUA FAUSTO GILMAR
AUSENTE,101,AUQUILLA ORTEGA RAUL VICENTE
AUSENTE,111,VICUÑA MUÑOZ MARIA ALEJANDRA
AUSENTE,115,MONTAÑO VALENCIA MAE
AUSENTE,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
AUSENTE,123,VITERI GUALINGA CARLOS ELOY
AUSENTE,126,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,3,AGUILAR PLACIDO ARMANDO
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
