voto,curul,asambleista
AUSENTE,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
AUSENTE,9,ANDINO REINOSO MAURO EDMUNDO
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,14,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,23,CASSINELLI CALI JUAN CARLOS
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,30,DE LA CRUZ BERNARDO HERMAN ULISES
AUSENTE,32,PIÑAN CAJAS MARIA ALEGRIA
AUSENTE,35,GAGLIARDO LOOR GASTON
AUSENTE,37,MENDOZA DANIEL ISAAC
AUSENTE,40,GONZALEZ SERRANO MIRYAM CATARINA
AUSENTE,47,MOSQUERA YANEZ ISABEL PIEDAD
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
AUSENTE,69,FARFAN APONTE RICHARD WILSON
AUSENTE,70,RIVERA LOPEZ JOSE GABRIEL
AUSENTE,71,RIVERO DOGUER ANGEL ARMANDO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,74,AGUILAR TORRES MANUEL RAMIRO
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,87,SOLANO MORENO ALEX FABIAN
AUSENTE,107,ARGUELLO TROYA BLANCA AZUCENA
AUSENTE,109,VELEZ MARLENE MARGARITA
AUSENTE,112,VILEMA FREIRE ANGEL RAMIRO
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,117,PAEZ BENALCAZAR ANDRES TARQUINO
AUSENTE,119,CHICA ARTEAGA GUNTARD PAVEL
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,136,SERRANO VALLADARES SAADIN ALFREDO
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,AGUIRRE HIDALGO DORA ANDELA
SI,6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO
SI,8,ORDOÑEZ ALMEIDA FAUSTO EFRAIN
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,VILLAMAR CASAL JOSE LEONIDAS
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,15,BARRIGA ROCIO
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,ANRRANGO ZAMBRANO GERARDO ELIAS
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,OLAYA LIDER
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,DAVILA RAMIREZ BELGICA ELIZABETH
SI,29,CUESTA RIOS LIUBA ELISA
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,GUDIÑO MENA ZOBEIDA GUISELA
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,RODAS MARCA CARLOS EDUARDO
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,JUEZ JUEZ OMAR JUSEPH
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,BUENDIA HERDOIZA MARIA SOLEDAD
SI,53,LARRIVA ALVARADO OSCAR OSWALDO
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MELO GARZON ESTEBAN ANDRES
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,CAZA TIPANTA HUGO RENE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,73,REINOSO LESCANO MARIA ELIZABETH
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,78,SUBIA BARREIRO BOLIVAR STALIN
SI,79,ARTEAGA ARTEAGA ZOBEIDA MELINA
SI,81,MATIAS APOLINARIO RITA AZUCENA
SI,82,YANDUN POZO CASTULO RENE
SI,83,ACACHO GONZALEZ PEPE LUIS
SI,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,88,DIAZ COKA MARIA GABRIELA
SI,90,GUALAN JAPA MILTON RODRIGO
SI,91,ORELLANA MARQUINEZ MAGALI MARGOT
SI,92,UMAJINGA GUAMAN CESAR
SI,93,TIBAN GUALA LOURDES LICENIA
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,VELA CAIZAPANTA ANGEL RAMIRO
SI,99,PACHECO ORDOÑEZ BAYRON EDUARDO
SI,101,AUQUILLA ORTEGA RAUL VICENTE
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
SI,103,DONOSO CHIRIBOGA PATRICIO
SI,104,MONCAYO CEVALLOS JOSE RICARDO
SI,105,MOREIRA MACIAS GRACE HOLANDA
SI,106,VELA CHERONI MARIA SOLEDAD
SI,108,VELASCO ENRIQUEZ CARLOS ALBERTO
SI,110,VERDUGA CEDEÑO MARY
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,115,MONTAÑO VALENCIA MAE
SI,116,MORETA PANCHEZ MIGUEL ANGEL
SI,118,SALGADO RIVADENEIRA DIEGO
SI,120,TORRES TORRES LUIS FERNANDO
SI,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
SI,122,VINTIMILLA JARRIN DIEGO ARMANDO
SI,123,VITERI GUALINGA CARLOS ELOY
SI,124,ZAMBRANO ARTEAGA JOSE RICARDO
SI,125,MARIN AVILA MAYTE SORAYA
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
SI,128,SERRANO SEGURA GRACE MARISOL
SI,130,TAPIA LOMBEYDA LUIS FERNANDO
SI,131,CUCALON CAMACHO HENRY EDUARDO
SI,132,REYES HIDALGO CRISTINA EUGENIA
SI,133,TACLE GALARRAGA MOISES FERNANDO
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,135,TERAN SALCEDO RAMON FORTUNATO
ABSTENCION,80,BUSTOS CHILIQUINGA ARCADIO
ABSTENCION,86,SERRANO REYES NELSON ALCIDES
ABSTENCION,89,FIERRO OVIEDO PACO
ABSTENCION,100,GUTIERREZ BORBUA FAUSTO GILMAR
