voto,curul,asambleista
AUSENTE,1,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,9,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,10,BONILLA SALCEDO VIVIANA
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,19,TERÁN SARZOSA SEGUNDO FAUSTO
AUSENTE,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,34,GARZÓN RICAURTE WILLIAM ANTONIO
AUSENTE,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
AUSENTE,38,LITARDO CAICEDO CÉSAR ERNESTO
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
AUSENTE,46,ORELLANA ROMÁN ROSA GINA
AUSENTE,49,PLAZA CASTILLO LENIN
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,71,ANDRADE MUÑOZ WILMA PIEDAD
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
AUSENTE,76,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,77,AZUERO RODAS ELISEO ALEXIS
AUSENTE,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
AUSENTE,91,CRUZ PROAÑO LUDOVICO ISRAEL
AUSENTE,98,
AUSENTE,99,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,100,CURICHUMBI YUPANQUI PEDRO
AUSENTE,102,FLORES VÁSQUEZ FERNANDO PATRICIO
AUSENTE,104,GENDE CALAZACÓN ANGEL MESÍAS
AUSENTE,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
AUSENTE,106,ZAMBRANO VERA MARIANO
AUSENTE,109,OLIVO PALLO JAIME FERNANDO
AUSENTE,113,TORRES COBO LUIS ESTEBAN
AUSENTE,115,SALTOS MOREIRA DIANA GABRIELA
AUSENTE,119,MUÑOZ ALARCÓN HÉCTOR PATRICIO
AUSENTE,120,PACHALA POMA LUIS ALBERTO
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,123,PEÑAFIEL IZQUIERDO EDDY COLÓN
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,125,ALARCÓN GUILLÍN FREDY OSCAR
AUSENTE,127,ALMEYDA JALIL VICENTE FERNANDO
AUSENTE,129,ESTUPIÑÁN ORTIZ BORIS EFRÉN
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
AUSENTE,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,CEVALLOS GUEVARA LESLIE MARCELA
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,5,OVIEDO ENDERICA DANIELA NATHALY
SI,6,SALINAS OCHOA CAMILO AURELIO
SI,7,ARTEAGA MUÑOZ KARINA CECILIA
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,SERRANO VALLEJO JORGE ERNESTO
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,15,CALLE VERZOZI HERMUY
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,27,DOUMET CHEDRAUI MICHEL ANDRÉS
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,29,ALEAGA SANTOS RONNY XAVIER
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,31,FLOR GIL BRENDA AZUCENA
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,39,LLORET VALDIVIESO JUAN CRISTÓBAL
SI,44,NARANJO ALVARADO PRISCILA AMAPOLA
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
