curul,asambleista,voto
11,ARIAS RAMIREZ ALBERTO JESUS,AUSENTE
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
63,PATIÑO AROCA RAUL LEONARDO,AUSENTE
75,CASTILLO VIVANCO JOSE BOLIVAR,AUSENTE
85,MOYA DUQUE HERMAN ANIBAL,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
132,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
19,CALLE ANDRADE MARIA AUGUSTA,SI
69,FARES GUAILLAS MARIA SEBASTIANA,SI
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,SI
80,CASTRO AJILA GLADYS LUCIA,SI
83,ACACHO GONZALEZ PEPE LUIS,SI
89,FIERRO OVIEDO PACO,SI
90,JIMENEZ CABRERA JOSE CLEVER,SI
91,ORELLANA MARQUINEZ MAGALI MARGOT,SI
100,ALBAN GALLO MARINA ELIZABETH,SI
103,DONOSO CHIRIBOGA PATRICIO,SI
104,MONCAYO CEVALLOS JOSE RICARDO,SI
114,AGUINDA TAPUY DIANA YOLANDA,SI
119,CHICA PAVEL,SI
120,TORRES TORRES LUIS FERNANDO,SI
121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI
130,TAPIA LOMBEYDA LUIS FERNANDO,SI
1,ABAD VELEZ RAUL,NO
2,ACERO LANCHIMBA ESTHELA LILIANA,NO
3,AGUILAR PLACIDO ARMANDO,NO
4,MACHUCA MOSCOSO LINDA MARICELA,NO
5,ORTIZ LARA LEONARDO,NO
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,NO
7,ALCIVAR MERA FELIX ANDRES,NO
8,MUÑOZ VICUÑA MARIANGEL,NO
9,ANDINO REINOSO MAURO EDMUNDO,NO
10,ARCE PLUAS ALEXANDRA MANUELA,NO
12,ARREGUI RUEDA MARCIA CECILIA,NO
13,BENAVIDES ZAMBRANO ZOILA TERESA,NO
15,BORJA PEREZ GALO,NO
16,BUENDIA HERDOIZA MARIA SOLEDAD,NO
17,BUSTAMANTE PONCE FERNANDO XAVIER,NO
18,CALDERON SALTOS RICHARD OSWALDO,NO
20,CARRILLO BETTY,NO
21,CARRION MARIA JOSE,NO
22,CARVAJAL AGUIRRE MIGUEL ANGEL,NO
23,CASSINELLI CALI JUAN CARLOS,NO
24,CONSTANTE NIETO MARIANA DE LAS MERCEDES,NO
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,NO
26,CHAVEZ CANALES HOLGER EZEQUIEL,NO
27,CHICA AREVALO VINICIO VETHOWEN,NO
28,CORDOVA ENCALADA EDGAR EDUARDO,NO
29,CUESTA RIOS LIUBA ELISA,NO
30,DE LA CRUZ BERNARDO HERMAN ULISES,NO
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,NO
32,DELGADO CHALA AGUSTIN JAVIER,NO
33,FAJARDO MOSQUERA LETTY VANESSA,NO
34,FALCONI LOQUI EVELYN PAMELA,NO
35,GAGLIARDO LOOR GASTON,NO
36,GALVAN GRACIA MARIA ESPERANZA,NO
37,LARREA VITERI LIDICE VANESSA,NO
38,GARZON RICAURTE WILLIAM ANTONIO,NO
39,GODOY ANDRADE GINA JAKELINE,NO
40,GONZALEZ SERRANO MIRYAM CATARINA,NO
41,GUAMAN CASTRO ALEX FRANCISCO,NO
42,BOMBON LOPEZ BLANCA CECILIA,NO
43,GUDIÑO MENA ZOBEIDA GUISELA,NO
44,GUEVARA VILLACRES VERONICA MARGARITA,NO
45,GUZMAN OCHOA LILIANA MAURA,NO
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,NO
47,HURTADO ANGULO IVAN JACINTO,NO
48,ISSA WAGNER NICOLAS JOSE,NO
49,JEREZ PILLA BETTY MARICELA,NO
50,JUEZ JUEZ OMAR JUSEPH,NO
51,ORTIZ GASPAR ESTHER FLAVIA,NO
52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,NO
53,JAIGUA ALVARADO CELIA MARIA,NO
54,SALAZAR MARTINEZ KARINA MARITZA,NO
55,AGUIÑAGA VALLEJO PAOLA MARCELA,NO
56,MELO GARZON ESTEBAN ANDRES,NO
57,MOROCHO VELAÑA NANCY BEATRIZ,NO
58,MUÑOZ AVENDAÑO ROSA ELVIRA,NO
59,ALVARADO CARRION ROSANA,NO
60,OCLES PADILLA ALEXANDRA,NO
61,PABON CARANQUI PAOLA VERENICE,NO
62,PADRON SAETEROS GLADYS PAULINA,NO
64,PEÑA CARRASCO DIANA LUCIA,NO
65,PEÑA PACHECO XIMENA DEL ROCIO,NO
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,NO
67,PONCE LEON XIMENA MERCEDES,NO
68,PROAÑO CIFUENTES ROBERTH MAURICIO,NO
70,RIVERA LOPEZ JOSE GABRIEL,NO
71,RIVERO DOGUER ANGEL ARMANDO,NO
72,ROBLES ANDRADE DENISSE PRISCILA,NO
73,SANCHEZ MIÑO ALEXIS REYNALDO,NO
74,AGUILAR TORRES MANUEL RAMIRO,NO
76,RODRIGUEZ DELGADO MARIA VERONICA,NO
77,SAENZ DE VITERI LAUTARO ENRIQUE,NO
78,SALAZAR CEDEÑO GUADALUPE DOLORES,NO
81,CANALES PROAÑO ELVIRA MARCHIE,NO
82,YANDUN POZO CASTULO RENE,NO
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,NO
86,SERRANO REYES NELSON ALCIDES,NO
87,DAHIK ASTUDILLO REYTA GIOMAR,NO
94,TERAN SARZOSA SEGUNDO FAUSTO,NO
95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,NO
96,VALLE PINARGOTE BAIRON LEONARDO,NO
97,COLLAGUAZO RODRIGO,NO
98,INTRIAGO MACIAS CARMEN ELENA,NO
99,PACHECO ORDOÑEZ BAYRON EDUARDO,NO
105,BUCARAM PULLEY ABDALA JAIME,NO
106,VELA CHERONI MARIA SOLEDAD,NO
107,ARGUELLO TROYA BLANCA AZUCENA,NO
108,VELASCO ENRIQUEZ CARLOS ALBERTO,NO
109,VELIZ BRIONES JOSE FELIX,NO
110,OCHOA MORANTE MANUEL ALFREDO,NO
111,VICUÑA MUÑOZ MARIA ALEJANDRA,NO
112,VILEMA FREIRE ANGEL RAMIRO,NO
113,POSSO SALGADO LUIS ANTONIO,NO
122,VINTIMILLA JARRIN DIEGO ARMANDO,NO
123,VITERI GUALINGA CARLOS ELOY,NO
124,ZAMBRANO ARTEAGA JOSE RICARDO,NO
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,NO
126,ZAMBRANO CASTRO NORALMA ELIZABETH,NO
127,ZAMBRANO CHACHA ALBERTO ALEXANDER,NO
128,SERRANO SEGURA GRACE MARISOL,NO
129,URIBE LOPEZ FANNY ESTHER,NO
116,MORETA PANCHEZ MIGUEL ANGEL,BLANCO
88,LEDESMA ZAMORA DARWIN GERMAN,ABSTENCION
92,UMAGINGA GUAMAN CESAR,ABSTENCION
93,TIBAN GUALA LOURDES LICENIA,ABSTENCION
101,AUQUILLA ORTEGA RAUL VICENTE,ABSTENCION
102,CHICAIZA TOAPANTA WILSON ALFONSO,ABSTENCION
115,MONTAÑO VALENCIA MAE,ABSTENCION
117,LLANES SUAREZ HENRY MANUEL,ABSTENCION
131,CUCALON CAMACHO HENRY EDUARDO,ABSTENCION
133,TACLE GALARRAGA MOISES FERNANDO,ABSTENCION
134,ROMERO LOAYZA FRANCO SEGUNDO,ABSTENCION
135,TERAN SALCEDO JONNY ENRIQUE,ABSTENCION
