curul,asambleista,voto
5,OVIEDO ENDERICA DANIELA NATHALY,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
7,ARTEAGA MUÑOZ KARINA CECILIA,AUSENTE
10,BONILLA SALCEDO VIVIANA,AUSENTE
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
15,CALLE VERZOZI HERMUY,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
29,ESPÍN REYES EUGENIA SOFÍA,AUSENTE
33,GARCÍA POZO DIEGO OSWALDO,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,AUSENTE
48,PEÑA PACHECO XIMENA DEL ROCÍO,AUSENTE
51,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
59,SÁNCHEZ REYES MONTGOMERY,AUSENTE
74,BERNAL BERNAL ESTEBAN REMIGIO,AUSENTE
99,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
102,FLORES VÁSQUEZ FERNANDO PATRICIO,AUSENTE
116,MINCHALA MURILLO RÓMULO MARCELO,AUSENTE
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,AUSENTE
127,UGARTE GUZMÁN BLANCA ROSANA,AUSENTE
131,PAREDES TORRES WASHINGTON ARTURO,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,SI
3,CEVALLOS GUEVARA LESLIE MARCELA,SI
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
8,BENAVIDES ZAMBRANO ZOILA TERESA,SI
9,MORENO INTRIAGO MARIA LUISA,SI
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI
16,REYES LAINEZ ÁNGELA MARÍA,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
18,CARRIÓN CEVALLOS MARÍA JOSÉ,SI
