curul,asambleista,voto
8,MUÑOZ VICUÑA MARIANGEL,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
13,BENAVIDES ZAMBRANO ZOILA TERESA,AUSENTE
43,GUDIÑO MENA ZOBEIDA GUISELA,AUSENTE
45,RODAS MARCA CARLOS EDUARDO,AUSENTE
59,CABRERA FAJARDO SEGUNDO CESAR,AUSENTE
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,AUSENTE
67,CAMPOVERDE CALVA SEGUNDO MODESTO,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
80,BUSTOS CHILIQUINGA ARCADIO,AUSENTE
90,QUEZADA CARRION ANDREA MARIBEL,AUSENTE
92,UMAJINGA GUAMAN CESAR,AUSENTE
108,CHAMORRO HIDALGO YOLANDA JOSEFINA,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
119,CHICA ARTEAGA GUNTARD PAVEL,AUSENTE
129,URIBE LOPEZ FANNY ESTHER,AUSENTE
131,CUCALON CAMACHO HENRY EDUARDO,AUSENTE
136,SERRANO VALLADARES SAADIN ALFREDO,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
74,AGUILAR TORRES MANUEL RAMIRO,SI
82,YANDUN POZO CASTULO RENE,SI
83,ACACHO GONZALEZ PEPE LUIS,SI
89,FIERRO OVIEDO PACO,SI
91,ORELLANA MARQUINEZ MAGALI MARGOT,SI
93,ESCALA ZAMBRANO JORGE ELIAS,SI
100,ALBAN GALLO MARINA ELIZABETH,SI
101,AUQUILLA ORTEGA RAUL VICENTE,SI
102,CHICAIZA TOAPANTA WILSON ALFONSO,SI
103,DONOSO CHIRIBOGA PATRICIO,SI
104,MONCAYO CEVALLOS JOSE RICARDO,SI
105,MOREIRA MACIAS GRACE HOLANDA,SI
112,VILEMA FREIRE ANGEL RAMIRO,SI
114,SOLORZANO SARRIA CESAR FAUSTO,SI
115,MONTAÑO VALENCIA MAE,SI
116,MORETA PANCHEZ MIGUEL ANGEL,SI
117,PAEZ BENALCAZAR ANDRES TARQUINO,SI
118,SALGADO RIVADENEIRA DIEGO,SI
120,TORRES TORRES LUIS FERNANDO,SI
130,TAPIA LOMBEYDA LUIS FERNANDO,SI
132,REYES HIDALGO CRISTINA EUGENIA,SI
133,TACLE GALARRAGA MOISES FERNANDO,SI
134,ROMERO LOAYZA FRANCO SEGUNDO,SI
135,TERAN SALCEDO RAMON FORTUNATO,SI
1,ABAD VELEZ RAUL,NO
2,ACERO LANCHIMBA ESTHELA LILIANA,NO
3,AGUILAR PLACIDO ARMANDO,NO
4,MACHUCA MOSCOSO LINDA MARICELA,NO
5,ORTIZ LARA LEONARDO,NO
6,ALBAN TORRES MARIANA DEL ROCIO,NO
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,NO
9,ANDINO REINOSO MAURO EDMUNDO,NO
11,RIVAS ALAVA ELIANA LISSET,NO
14,BERGMANN REYNA CARLOS ALBERTO,NO
15,BORJA PEREZ GALO,NO
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,NO
17,PAREDES BENAVIDES LIDIA VICTORIA,NO
18,CALDERON SALTOS RICHARD OSWALDO,NO
19,CALLE ANDRADE MARIA AUGUSTA,NO
20,CARRILLO BETTY,NO
21,CARRION MARIA JOSE,NO
22,CARVAJAL AGUIRRE MIGUEL ANGEL,NO
23,CASSINELLI CALI JUAN CARLOS,NO
24,CONSTANTE NIETO MARIANA DE LAS MERCEDES,NO
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,NO
26,CHAVEZ CANALES HOLGER EZEQUIEL,NO
27,CHICA AREVALO VINICIO VETHOWEN,NO
28,CORDOVA ENCALADA EDGAR EDUARDO,NO
29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY,NO
