voto,curul,asambleista
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,42,COLAMARCO VERA PINUCCIA MAGALY
SI,63,VELIN CORTÉS JUAN PABLO
SI,73,AUQUILLA ORTEGA RAÚL VICENTE
SI,74,ASTUDILLO LOOR LINA GLORIA
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,80,CALLEJAS BARONA FERNANDO
SI,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
SI,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
SI,83,CARRIÓN MORENO CÉSAR ATAULFO
SI,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
SI,86,YANDÚN POZO CÁSTULO RENÉ
SI,88,KRONFLE KOZHAYA HENRY FABIÁN
SI,89,CASTANIER JARAMILLO XAVIER HOMERO
SI,90,CELI SANTOS GUILLERMO ALEJANDRO
SI,92,CRUZ VACA JEANNINE DEL CISNE
SI,95,CADENA HUERTAS FRANCISCO JAVIER
SI,96,PEÑA ONTANEDA ELIO GERMÁN
SI,101,DONOSO CHIRIBOGA PATRICIO
SI,102,FLORES VÁSQUEZ FERNANDO PATRICIO
SI,103,VERDEZOTO REINOSO ROSA ISABEL
SI,104,GENDE CALAZACÓN ANGEL MESÍAS
SI,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
SI,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
SI,110,ROHON HERVAS CÉSAR EDUARDO
SI,111,TAIANO BASANTE VICENTE GIOVANNY
SI,112,NUÑEZ MANSSUR LUIS ANTONIO
SI,113,TORRES COBO LUIS ESTEBAN
SI,114,ALVAREZ TOBAR RODRIGO CÉSAR
SI,115,CUADRO GASTEZZI DEYSI MARIA
SI,116,VERA CALDERÓN SILVIA LORENA
SI,118,MORENO GUERRERO HENRY FREDY
SI,120,PACHALA POMA LUIS ALBERTO
SI,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
SI,123,PEÑAFIEL IZQUIERDO EDDY COLÓN
SI,124,PUANCHIR PAYASHÑA TITO PEDRO
SI,125,ALARCÓN GUILLÍN FREDY OSCAR
SI,126,SOLORZANO SARRIA CESAR FAUSTO
SI,127,ALMEYDA JALIL VICENTE FERNANDO
SI,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
SI,134,SUQUILANDA VALDIVIESO BYRON VINICIO
SI,135,VERA MENDOZA TANLLY JANELA
SI,137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ
NO,1,AGUIÑAGA VALLEJO PAOLA MARCELA
NO,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
NO,3,SERRANO SALGADO JOSÉ RICARDO
NO,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
NO,5,ARIAS RAMÍREZ ALBERTO JESÚS
NO,6,ARREGUI RUEDA MARCIA CECILIA
NO,7,ARTEAGA MUÑOZ KARINA CECILIA
NO,8,BENAVIDES ZAMBRANO ZOILA TERESA
NO,9,BERGMANN REYNA CARLOS ALBERTO
NO,10,BONILLA SALCEDO VIVIANA
NO,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
NO,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
NO,14,CADENA VÉLEZ KARLA GABRIELA
NO,15,CALLE VERZOZI HERMUY
NO,17,CÁRDENAS ESPINOZA JUAN JORGE
NO,19,TERÁN SARZOSA SEGUNDO FAUSTO
NO,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
NO,21,GREFA AVILEZ FLAVIO PATRICIO
NO,24,COROZO AYOVÍ JORGE WILBER
NO,25,CUESTA RÍOS LIUBA ELISA
NO,27,DOUMET CHEDRAUI MICHEL ANDRÉS
NO,28,DURÁN AGUILAR LILIANA ELIZABETH
NO,29,ALEAGA SANTOS RONNY XAVIER
NO,30,ESPINOSA ANDRADE AUGUSTO XAVIER
NO,31,GARCÍA MARTÍNEZ INGRID VANESSA
NO,32,GARCÍA GAIBOR CARMEN MERCEDES
NO,33,GARCÍA POZO DIEGO OSWALDO
NO,34,GARZÓN RICAURTE WILLIAM ANTONIO
NO,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
NO,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
NO,37,HOLGUÍN NARANJO MARCELA PRISCILA
NO,38,LITARDO CAICEDO CÉSAR ERNESTO
NO,39,LLORET VALDIVIESO JUAN CRISTÓBAL
NO,40,MARÍN AGUIRRE ANA BELÉN
NO,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
NO,44,NARANJO ALVARADO PRISCILA AMAPOLA
NO,45,OCHOA MORANTE MANUEL ALFREDO
NO,46,ORELLANA ROMÁN ROSA GINA
NO,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
