curul,asambleista,voto
1,AGUIÑAGA VALLEJO PAOLA MARCELA,AUSENTE
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
7,ARTEAGA MUÑOZ KARINA CECILIA,AUSENTE
8,MARQUEZ LOPEZ JOSE LENIN,AUSENTE
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,AUSENTE
15,CALLE VERZOZI HERMUY,AUSENTE
17,CÁRDENAS ESPINOZA JUAN JORGE,AUSENTE
22,CHALÁ CRUZ JOSÉ FRANKLIN,AUSENTE
26,CUESTA SANTANA ESTHER ADELINA,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
29,ALEAGA SANTOS RONNY XAVIER,AUSENTE
30,ESPINOSA ANDRADE AUGUSTO XAVIER,AUSENTE
32,GARCÍA GAIBOR CARMEN MERCEDES,AUSENTE
33,GARCÍA POZO DIEGO OSWALDO,AUSENTE
34,GARZÓN RICAURTE WILLIAM ANTONIO,AUSENTE
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,AUSENTE
37,HOLGUÍN NARANJO MARCELA PRISCILA,AUSENTE
39,LLORET VALDIVIESO JUAN CRISTÓBAL,AUSENTE
41,MELO GARZÓN ESTEBAN ANDRÉS,AUSENTE
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,AUSENTE
44,NARANJO ALVARADO PRISCILA AMAPOLA,AUSENTE
51,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,AUSENTE
58,SAMANIEGO MAIGUA FRANKLIN OMAR,AUSENTE
60,MOLINA ONOFA LUIS FERNANDO,AUSENTE
61,SOLIZ CARRIÓN DORIS JOSEFINA,AUSENTE
62,VALLE PINARGOTE BAIRON LEONARDO,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
66,VILLALVA MIRANDA LIRA DE LA PAZ,AUSENTE
67,VITERI GUALINGA CARLOS ELOY,AUSENTE
69,YUNDA MACHADO JORGE HOMERO,AUSENTE
70,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
73,AUQUILLA ORTEGA RAÚL VICENTE,AUSENTE
75,BURBANO MONTENEGRO FÉLIX FERNANDO,AUSENTE
79,FALQUEZ BATALLAS PEDRO CARLOS,AUSENTE
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,AUSENTE
