voto,curul,asambleista
AUSENTE,3,CEVALLOS GUEVARA LESLIE MARCELA
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,13,CABEZAS GUERRERO ELIZABETH ENRIQUETA
AUSENTE,21,GREFA AVILEZ FLAVIO PATRICIO
AUSENTE,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
AUSENTE,25,SUAREZ HUAYAMAVE CARLOS ALBERTO
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,27,DOUMET CHEDRAUI MICHEL ANDRÉS
AUSENTE,29,ALEAGA SANTOS RONNY XAVIER
AUSENTE,34,GARZÓN RICAURTE WILLIAM ANTONIO
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,45,ORDOÑEZ JARAMILLO DIANA MARINA
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,51,PROAÑO CIFUENTES ROBERTH MAURICIO
AUSENTE,53,QUIÑONEZ OCAMPO JULIO CÉSAR
AUSENTE,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,60,ALEMÁN MARMOL MÓNICA ROCÍO
AUSENTE,61,SOLIZ CARRIÓN DORIS JOSEFINA
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,69,GUAMBA DÍAZ NANCY JEANNETH
AUSENTE,72,ASÁN WONSANG JOSÉ FRANCISCO
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
AUSENTE,76,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,79,FALQUEZ BATALLAS PEDRO CARLOS
AUSENTE,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
AUSENTE,98,
AUSENTE,99,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,102,FLORES VÁSQUEZ FERNANDO PATRICIO
AUSENTE,103,GALARZA AÑAZCO ANA MERCEDES
AUSENTE,115,MENDOZA PALMA JOFFRE PATRICIO
AUSENTE,120,PACHALA POMA LUIS ALBERTO
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,122,GARCIA CANO LUIGI FRANCISCO
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,127,UGARTE GUZMÁN BLANCA ROSANA
AUSENTE,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
AUSENTE,131,BECERRA HERNÁNDEZ JUAN CARLOS
AUSENTE,133,SIMBAÑA VILLARREAL ABDÓN MARCELO
AUSENTE,134,SUQUILANDA VALDIVIESO BYRON VINICIO
AUSENTE,136,ABRIL OLIVO ANA ISABEL
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,5,OVIEDO ENDERICA DANIELA NATHALY
SI,7,ARTEAGA MUÑOZ KARINA CECILIA
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,10,BONILLA SALCEDO VIVIANA
SI,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,15,CALLE VERZOZI HERMUY
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
