voto,curul,asambleista
SI,74,AGUILAR TORRES MANUEL RAMIRO
SI,80,BUSTOS CHILIQUINGA ARCADIO
SI,83,ACACHO GONZALEZ PEPE LUIS
SI,89,FIERRO OVIEDO PACO
SI,91,ORELLANA MARQUINEZ MAGALI MARGOT
SI,92,UMAGINGA GUAMAN CESAR
SI,93,TIBAN GUALA LOURDES LICENIA
SI,101,AUQUILLA ORTEGA RAUL VICENTE
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
SI,103,DONOSO CHIRIBOGA PATRICIO
SI,104,MONCAYO CEVALLOS JOSE RICARDO
SI,105,MOREIRA MACIAS GRACE HOLANDA
SI,114,SOLORZANO SARRIA CESAR FAUSTO
SI,115,MONTAÑO VALENCIA MAE
SI,116,MORETA PANCHEZ MIGUEL ANGEL
SI,117,LLANES SUAREZ HENRY MANUEL
SI,118,SALGADO RIVADENEIRA DIEGO
SI,120,TORRES TORRES LUIS FERNANDO
SI,130,MERA RODRIGUEZ MARIA PAULINA
SI,131,CUCALON CAMACHO HENRY EDUARDO
SI,132,REYES HIDALGO CRISTINA EUGENIA
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,136,VITERI JIMENEZ CYNTHIA
SI,137,KRONFLE GOMEZ MARIA CRISTINA
NO,1,ABAD VELEZ RAUL
NO,2,ACERO LANCHIMBA ESTHELA LILIANA
NO,3,AGUILAR PLACIDO ARMANDO
NO,4,MACHUCA MOSCOSO LINDA MARICELA
NO,5,AGUIRRE HIDALGO DORA ANDELA
NO,6,ALBAN TORRES MARIANA DEL ROCIO
NO,7,ALCIVAR MERA FELIX ANDRES
NO,8,MUÑOZ VICUÑA MARIANGEL
NO,9,ANDINO REINOSO MAURO EDMUNDO
NO,10,ARCE PLUAS ALEXANDRA MANUELA
NO,11,ARIAS RAMIREZ ALBERTO JESUS
NO,12,VILLAMAR CASAL JOSE LEONIDAS
NO,13,MARQUEZ LOPEZ JOSE LENIN
NO,14,BERGMANN REYNA CARLOS ALBERTO
NO,15,BORJA PEREZ GALO
NO,16,MIÑO ARCOS EDWIN RODRIGO
NO,17,BUSTAMANTE PONCE FERNANDO XAVIER
NO,18,CALDERON SALTOS RICHARD OSWALDO
NO,19,CASANOVA CEPEDA XAVIER IVAN
NO,20,CARRILLO BETTY
NO,21,CARRION MARIA JOSE
NO,22,CARVAJAL AGUIRRE MIGUEL ANGEL
NO,23,CASSINELLI CALI JUAN CARLOS
NO,24,CAYAMBE TIPAN FAUSTO HERIBERTO
NO,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
NO,26,CHAVEZ CANALES HOLGER EZEQUIEL
NO,27,CHICA AREVALO VINICIO VETHOWEN
NO,28,CORDOVA ENCALADA EDGAR EDUARDO
NO,29,CUESTA RIOS LIUBA ELISA
NO,30,DE LA CRUZ BERNARDO HERMAN ULISES
NO,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
NO,32,DELGADO CHALA AGUSTIN JAVIER
NO,33,GRANADOS CEREZO FERNANDO ANTONIO
NO,34,FALCONI LOQUI EVELYN PAMELA
NO,35,GAGLIARDO LOOR GASTON
NO,36,GALVAN GRACIA MARIA ESPERANZA
NO,37,LARREA VITERI LIDICE VANESSA
NO,38,GARZON RICAURTE WILLIAM ANTONIO
