asambleista,curul,voto
ARIAS RAMIREZ ALBERTO JESUS,11,AUSENTE
CORDOVA ENCALADA EDGAR EDUARDO,28,AUSENTE
DE LA CRUZ BERNARDO HERMAN ULISES,30,AUSENTE
PALACIOS CESAR,33,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
MEDINA MERA VICTOR CLEMENTE,72,AUSENTE
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,76,AUSENTE
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
UMAGINGA GUAMAN CESAR,92,AUSENTE
BUCARAM PULLEY ABDALA JAIME,105,AUSENTE
VILEMA FREIRE ANGEL RAMIRO,112,AUSENTE
ZAPATA MANTILLA JOSE LEONIDAS,128,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
ALMEIDA MANOSALVAS MARIA DEL PILAR,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
PAREDES BENAVIDES LIDIA VICTORIA,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CASSINELLI CALI JUAN CARLOS,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
PIÑAN CAJAS MARIA ALEGRIA,32,SI
