curul,asambleista,voto
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
5,ARIAS RAMÍREZ ALBERTO JESÚS,AUSENTE
8,BENAVIDES ZAMBRANO ZOILA TERESA,AUSENTE
29,ALEAGA SANTOS RONNY XAVIER,AUSENTE
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,AUSENTE
43,PAREDES BENAVIDES LIDIA VICTORIA,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
59,SÁNCHEZ REYES MONTGOMERY,AUSENTE
61,PEÑA BERNAL JOAQUÍN ANTONIO,AUSENTE
62,TENEZACA LOPEZ MABEL MICHELL,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
70,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
88,KRONFLE KOZHAYA HENRY FABIÁN,AUSENTE
92,CRUZ VACA JEANNINE DEL CISNE,AUSENTE
97,MONTAÑO GUISAMANO MAYRA MIGDONIA,AUSENTE
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",AUSENTE
107,CANDELL SOTO JAIME ENRIQUE JIMMY,AUSENTE
112,TERÁN SALCEDO RAMÓN FORTUNATO,AUSENTE
114,LARREÁTEGUI FABARA MARÍA GABRIELA,AUSENTE
115,CARBO AGUIRRE JONATHAN ALEXI,AUSENTE
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,AUSENTE
122,CUESTA CONCARI MARÍA MERCEDES,AUSENTE
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,SI
15,CALLE VERZOZI HERMUY,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
26,CUESTA SANTANA ESTHER ADELINA,SI
28,DURÁN AGUILAR LILIANA ELIZABETH,SI
30,ESPINOSA ANDRADE AUGUSTO XAVIER,SI
32,GARCÍA GAIBOR CARMEN MERCEDES,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
37,HOLGUÍN NARANJO MARCELA PRISCILA,SI
39,LLORET VALDIVIESO JUAN CRISTÓBAL,SI
41,MELO GARZÓN ESTEBAN ANDRÉS,SI
44,NARANJO ALVARADO PRISCILA AMAPOLA,SI
51,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
52,TORRES CEDEÑO ELENA ANYELINE,SI
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI
60,MOLINA ONOFA LUIS FERNANDO,SI
66,VILLALVA MIRANDA LIRA DE LA PAZ,SI
71,PESANTEZ SALTO DIANA ELIZABETH,SI
72,ASÁN WONSANG JOSÉ FRANCISCO,SI
73,MALDONADO JARAMILLO MARÍA ISABEL,SI
74,BERNAL BERNAL ESTEBAN REMIGIO,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
77,AZUERO RODAS ELISEO ALEXIS,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,SERRANO VITERI MERCEDES MARITZA,SI
80,CALLEJAS BARONA FERNANDO,SI
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,HENRÍQUEZ JAIME PATRICIA IVONNE,SI
89,CASTANIER JARAMILLO XAVIER HOMERO,SI
90,CELI SANTOS GUILLERMO ALEJANDRO,SI
93,CUESTA ORELLANA MARÍA DE LOURDES,SI
94,ZAMBRANO VALLE EDUARDO MAURICIO,SI
95,CADENA HUERTAS FRANCISCO JAVIER,SI
96,PEÑA ONTANEDA ELIO GERMÁN,SI
99,REYES HIDALGO CRISTINA EUGENIA,SI
100,CURICHUMBI YUPANQUI PEDRO,SI
101,DONOSO CHIRIBOGA PATRICIO,SI
102,FLORES VÁSQUEZ FERNANDO PATRICIO,SI
103,GALARZA AÑAZCO ANA MERCEDES,SI
104,GENDE CALAZACÓN ANGEL MESÍAS,SI
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI
109,OLIVO PALLO JAIME FERNANDO,SI
110,ROHON HERVAS CÉSAR EDUARDO,SI
111,TAIANO BASANTE VICENTE GIOVANNY,SI
113,TORRES TORRES LUIS FERNANDO,SI
116,MINCHALA MURILLO RÓMULO MARCELO,SI
117,MONTAÑO VALENCIA MAE,SI
118,VARGAS SÁNCHEZ GRETTY LEILA,SI
120,PACHALA POMA LUIS ALBERTO,SI
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI
124,PUANCHIR PAYASHÑA TITO PEDRO,SI
125,ALARCÓN GUILLÍN FREDY OSCAR,SI
126,SOLORZANO SARRIA CESAR FAUSTO,SI
127,UGARTE GUZMÁN BLANCA ROSANA,SI
128,VINTIMILLA MOSCOSO PAOLA,SI
129,ZAMBRANO ORTIZ MARÍA ROBERTA,SI
131,PAREDES TORRES WASHINGTON ARTURO,SI
132,ROMERO LOAYZA FRANCO SEGUNDO,SI
133,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI
134,SUQUILANDA VALDIVIESO BYRON VINICIO,SI
135,VERA MENDOZA TANLLY JANELA,SI
136,VILLAMAR JÁCOME PEDRO FABRICIO,SI
137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,NO
6,ARREGUI RUEDA MARCIA CECILIA,NO
7,ARTEAGA MUÑOZ KARINA CECILIA,NO
9,MORENO INTRIAGO MARIA LUISA,NO
10,QUISHPI VÉLEZ LUIS MANUEL,NO
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,NO
13,SERRANO VALLEJO JORGE ERNESTO,NO
14,CADENA VÉLEZ KARLA GABRIELA,NO
16,CAMBALA MONTECE CARLOS ALBERTO,NO
18,EGAS LEDESMA JOSÉ ANTONIO,NO
20,TENORIO VALENCIA CALLETANO,NO
21,CERDA MIRANDA GABRIELA PAMELA,NO
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,NO
24,COROZO AYOVÍ JORGE WILBER,NO
25,SUAREZ HUAYAMAVE CARLOS ALBERTO,NO
27,DOUMET CHEDRAUI MICHEL ANDRÉS,NO
31,FLOR GIL BRENDA AZUCENA,NO
34,GARZÓN RICAURTE WILLIAM ANTONIO,NO
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,NO
38,LITARDO CAICEDO CÉSAR ERNESTO,NO
40,MARÍN AGUIRRE ANA BELÉN,NO
42,COLAMARCO VERA PINUCCIA MAGALY,NO
45,OCHOA MORANTE MANUEL ALFREDO,NO
46,ALONSO FERNÁNDEZ FÉLIX FREDY,NO
47,PALACIOS VELÁSQUEZ SONIA LUCRECIA,NO
48,PEÑA PACHECO XIMENA DEL ROCÍO,NO
49,PLAZA CASTILLO LENIN,NO
53,QUIÑONEZ OCAMPO JULIO CÉSAR,NO
57,SALGADO ANDRADE SILVIA BETZABETH,NO
65,VERA RODRÍGUEZ CARLOS ALFREDO,NO
68,YAR ARAUJO JUAN CARLOS,NO
69,YUNDA MACHADO JORGE HOMERO,NO
76,ZAMBRANO CASTRO NORALMA ELIZABETH,NO
84,ZAMBRANO CHACHA ALBERTO ALEXANDER,NO
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,NO
106,ZAMBRANO VERA MARIANO,NO
19,TERAN SARZOSA SEGUNDO FAUSTO,ABSTENCION
58,SAMANIEGO MAIGUA FRANKLIN OMAR,ABSTENCION
67,VITERI GUALINGA CARLOS ELOY,ABSTENCION
91,CRUZ PROAÑO LUDOVICO ISRAEL,ABSTENCION
