asambleista,curul,voto
AGUILAR PLACIDO ARMANDO,3,AUSENTE
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
ARIAS RAMIREZ ALBERTO JESUS,11,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,AUSENTE
CARRION MARIA JOSE,21,AUSENTE
CRUZ SALAZAR FRANCISCA GABRIELA,23,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,AUSENTE
MACIAS GARCIA PEDRO ROBERTO GEOVANNY,29,AUSENTE
DE LA CRUZ BERNARDO HERMAN ULISES,30,AUSENTE
GAGLIARDO LOOR GASTON,35,AUSENTE
GALVAN GRACIA MARIA ESPERANZA,36,AUSENTE
LARREA VITERI LIDICE VANESSA,37,AUSENTE
GUDIÑO MENA ZOBEIDA GUISELA,43,AUSENTE
GUEVARA VILLACRES VERONICA MARGARITA,44,AUSENTE
RODAS MARCA CARLOS EDUARDO,45,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
JUEZ JUEZ OMAR JUSEPH,50,AUSENTE
PEÑA CARRASCO DIANA LUCIA,64,AUSENTE
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,AUSENTE
RIVERO DOGUER ANGEL ARMANDO,71,AUSENTE
AGUILAR TORRES MANUEL RAMIRO,74,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
SERRANO REYES NELSON ALCIDES,86,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
ALBAN GALLO MARINA ELIZABETH,100,AUSENTE
MOREIRA MACIAS GRACE HOLANDA,105,AUSENTE
VERDUGA CEDEÑO MARY,110,AUSENTE
VILEMA FREIRE ANGEL RAMIRO,112,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
CHICA ARTEAGA GUNTARD PAVEL,119,AUSENTE
VITERI GUALINGA CARLOS ELOY,123,AUSENTE
ZAPATA MANTILLA JOSE LEONIDAS,128,AUSENTE
VITERI JIMENEZ CYNTHIA,136,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
ORTIZ LARA LEONARDO,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
MARQUEZ LOPEZ JOSE LENIN,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
