voto,curul,asambleista
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,26,NÚÑEZ CRIOLLO JAIRO PATRICIO
AUSENTE,27,DOUMET CHEDRAUI MICHEL ANDRÉS
AUSENTE,29,ESPÍN REYES EUGENIA SOFÍA
AUSENTE,36,GÓMEZ LOZANO RICHARD GARIS
AUSENTE,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
AUSENTE,53,QUIÑONEZ OCAMPO JULIO CÉSAR
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,69,YUNDA MACHADO JORGE HOMERO
AUSENTE,70,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,71,ANDRADE MUÑOZ WILMA PIEDAD
AUSENTE,80,CALLEJAS BARONA FERNANDO
AUSENTE,94,ZAMBRANO VALLE EDUARDO MAURICIO
AUSENTE,106,ZAMBRANO VERA MARIANO
AUSENTE,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
AUSENTE,116,MINCHALA MURILLO RÓMULO MARCELO
AUSENTE,124,PUANCHIR PAYASHÑA TITO PEDRO
AUSENTE,129,ZAMBRANO ORTIZ MARÍA ROBERTA
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
SI,15,CALLE VERZOZI HERMUY
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,39,LLORET VALDIVIESO JUAN CRISTÓBAL
SI,41,MELO GARZÓN ESTEBAN ANDRÉS
SI,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
SI,44,NARANJO ALVARADO PRISCILA AMAPOLA
SI,46,ALONSO FERNÁNDEZ FÉLIX FREDY
SI,49,PLAZA CASTILLO LENIN
