voto,curul,asambleista
AUSENTE,8,MUÑOZ VICUÑA MARIANGEL
AUSENTE,14,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,22,CARVAJAL AGUIRRE MIGUEL ANGEL
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,28,CORDOVA ENCALADA EDGAR EDUARDO
AUSENTE,39,GODOY ANDRADE GINA JAKELINE
AUSENTE,41,GUAMAN CASTRO ALEX FRANCISCO
AUSENTE,45,RODAS MARCA CARLOS EDUARDO
AUSENTE,47,MOSQUERA YANEZ ISABEL PIEDAD
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,50,JUEZ JUEZ OMAR JUSEPH
AUSENTE,51,ORTIZ GASPAR ESTHER FLAVIA
AUSENTE,52,REYES MACHUCA EFREN RODRIGO
AUSENTE,53,JAIGUA ALVARADO CELIA MARIA
AUSENTE,55,LOOR CEVALLOS JORGE SEBASTIAN
AUSENTE,58,MUÑOZ AVENDAÑO ROSA ELVIRA
AUSENTE,59,CABRERA FAJARDO SEGUNDO CESAR
AUSENTE,61,CAZA TIPANTA HUGO RENE
AUSENTE,63,MACAS JOSE LUIS
AUSENTE,65,PEÑA PACHECO XIMENA DEL ROCIO
AUSENTE,70,JIJON BUENDIA ITALIA LUISA
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,78,SUBIA BARREIRO BOLIVAR STALIN
AUSENTE,81,MATIAS APOLINARIO RITA AZUCENA
AUSENTE,83,ACACHO GONZALEZ PEPE LUIS
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
AUSENTE,97,COLLAGUAZO RODRIGO
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,100,GUTIERREZ BORBUA FAUSTO GILMAR
AUSENTE,101,AUQUILLA ORTEGA RAUL VICENTE
AUSENTE,103,DONOSO CHIRIBOGA PATRICIO
AUSENTE,112,VILEMA FREIRE ANGEL RAMIRO
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,114,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,130,TAPIA LOMBEYDA LUIS FERNANDO
AUSENTE,131,CUCALON CAMACHO HENRY EDUARDO
AUSENTE,134,ROMERO LOAYZA FRANCO SEGUNDO
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
ABSTENCION,117,PAEZ BENALCAZAR ANDRES TARQUINO
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,HAGO CELI FRANCISCO WAIKING
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,VITERI LOPEZ CHRISTIAN HUMBERTO
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,15,BARRIGA ROCIO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CASANOVA CEPEDA XAVIER IVAN
SI,20,CARRILLO BETTY
SI,21,ANRRANGO ZAMBRANO GERARDO ELIAS
SI,23,BRAVO RAMIREZ MARIA LORENA
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
