voto,curul,asambleista
AUSENTE,3,SERRANO SALGADO JOSÉ RICARDO
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,9,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,19,TERÁN SARZOSA SEGUNDO FAUSTO
AUSENTE,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,24,COROZO AYOVÍ JORGE WILBER
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,27,DOUMET CHEDRAUI MICHEL ANDRÉS
AUSENTE,29,ALEAGA SANTOS RONNY XAVIER
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
AUSENTE,36,GUEVARA VILLACRÉS VERÓNICA MARGARITA
AUSENTE,40,MARÍN AGUIRRE ANA BELÉN
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,44,NARANJO ALVARADO PRISCILA AMAPOLA
AUSENTE,51,PROAÑO CIFUENTES ROBERTH MAURICIO
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,53,QUIÑONEZ OCAMPO JULIO CÉSAR
AUSENTE,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,61,PEÑA BERNAL JOAQUÍN ANTONIO
AUSENTE,63,VELIN CORTÉS JUAN PABLO
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,65,VERA RODRÍGUEZ CARLOS ALFREDO
AUSENTE,68,YAR ARAUJO JUAN CARLOS
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
AUSENTE,76,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,82,CAMPOVERDE ROBLES EMILIO ABSALÓN
AUSENTE,83,CARRIÓN MORENO CÉSAR ATAULFO
AUSENTE,85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO
AUSENTE,86,YANDÚN POZO CÁSTULO RENÉ
AUSENTE,90,LÓPEZ GÓMEZ DE LA TORRE MARÍA CRISTINA
AUSENTE,92,SARZOSA BENAVIDES JUAN CARLOS
AUSENTE,101,DONOSO CHIRIBOGA PATRICIO
AUSENTE,102,FLORES VÁSQUEZ FERNANDO PATRICIO
AUSENTE,105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS
AUSENTE,108,DUCHI GUAMÁN MARÍA ENCARNACIÓN
AUSENTE,109,OLIVO PALLO JAIME FERNANDO
AUSENTE,114,ÁLVAREZ TOBAR RODRIGO CÉSAR
AUSENTE,115,SALTOS MOREIRA DIANA GABRIELA
AUSENTE,116,BURI ADRIÁN MARÍA IVONNE
AUSENTE,118,MORENO GUERRERO HENRY FREDY
AUSENTE,119,MUÑOZ ALARCÓN HÉCTOR PATRICIO
AUSENTE,121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN
AUSENTE,123,PEÑAFIEL IZQUIERDO EDDY COLÓN
AUSENTE,126,SOLÓRZANO SARRIA CÉSAR FAUSTO
AUSENTE,130,PALACIOS MUÑOZ JUAN SEBASTIÁN
AUSENTE,132,ROMERO LOAYZA FRANCO SEGUNDO
AUSENTE,136,VILLAMAR JÁCOME PEDRO FABRICIO
SI,1,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,10,COLLAGUAZO RODRIGO
SI,11,CASANOVA CEPEDA XAVIER IVAN
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,SERRANO VALLEJO JORGE ERNESTO
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,15,CALLE VERZOZI HERMUY
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,21,GREFA AVILEZ FLAVIO PATRICIO
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,28,DURÁN AGUILAR LILIANA ELIZABETH
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,38,LITARDO CAICEDO CÉSAR ERNESTO
SI,39,LLORET VALDIVIESO JUAN CRISTÓBAL
SI,41,MELO GARZÓN ESTEBAN ANDRÉS
SI,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,47,BUSTAMANTE GARCÍA JUAN FRANCISCO
SI,48,PEÑA PACHECO XIMENA DEL ROCÍO
SI,49,PLAZA CASTILLO LENIN
SI,50,ANDRADE VILLAPRADO NELLY LISSETH
SI,54,AGUALSACA GUAMAN JOSE CLEMENTE
SI,57,SALGADO ANDRADE SILVIA BETZABETH
SI,58,SAMANIEGO MAIGUA FRANKLIN OMAR
SI,60,ALEMÁN MARMOL MÓNICA ROCÍO
SI,62,MACAS JOSE LUIS
SI,66,VILLALVA MIRANDA LIRA DE LA PAZ
SI,67,CHACTONG VELASCO MARTHA XIMENA
SI,69,GUAMBA DÍAZ NANCY JEANNETH
SI,70,LOOR ALCÍVAR LEXI LIDUVINA
SI,71,ANDRADE MUÑOZ WILMA PIEDAD
SI,72,ZAMBRANO ALCÍVAR MAGDA XIOMARA
SI,74,ASTUDILLO LOOR LINA GLORIA
SI,75,BURBANO MONTENEGRO FÉLIX FERNANDO
SI,77,AZUERO RODAS ELISEO ALEXIS
SI,78,CUCALÓN CAMACHO HENRY EDUARDO
SI,79,SERRANO VITERI MERCEDES MARITZA
SI,80,CALLEJAS BARONA FERNANDO
SI,81,CAMPAIN BRAMBILLA RINA ASUNCIÓN
SI,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
SI,87,HENRÍQUEZ JAIME PATRICIA IVONNE
SI,88,LLANES SUAREZ HENRY MANUEL
SI,89,CASTANIER JARAMILLO XAVIER HOMERO
SI,91,CRUZ PROAÑO LUDOVICO ISRAEL
SI,93,CUESTA ORELLANA MARÍA DE LOURDES
SI,94,ZAMBRANO VALLE EDUARDO MAURICIO
SI,95,CADENA HUERTAS FRANCISCO JAVIER
SI,96,PEÑA ONTANEDA ELIO GERMÁN
SI,97,LOZANO GARCIA BELLA GUILLERMINA
SI,98,CALDERÓN CHANCAY DORIS DAISY
