curul,asambleista,voto
2,ACERO LANCHIMBA ESTHELA LILIANA,AUSENTE
4,HAGO CELI FRANCISCO WAIKING,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
23,CRUZ SALAZAR FRANCISCA GABRIELA,AUSENTE
29,CUESTA RIOS LIUBA ELISA,AUSENTE
34,FALCONI LOQUI EVELYN PAMELA,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
58,MUÑOZ AVENDAÑO ROSA ELVIRA,AUSENTE
65,PEÑA PACHECO XIMENA DEL ROCIO,AUSENTE
72,MEDINA MERA VICTOR CLEMENTE,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
86,MORAN AMALIA,AUSENTE
95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,AUSENTE
96,MEJIA PLUAS NILDA CECIBEL,AUSENTE
101,AUQUILLA ORTEGA RAUL VICENTE,AUSENTE
104,MONCAYO CEVALLOS JOSE RICARDO,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
126,VILLON POZO LUIS MARIANO,AUSENTE
128,SERRANO SEGURA GRACE MARISOL,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
1,ABAD VELEZ RAUL,SI
3,LANDAZURI OLMEDO LUDIS CLAUDINA,SI
5,ORTIZ LARA LEONARDO,SI
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,SI
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,BORJA PEREZ GALO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
18,CALDERON SALTOS RICHARD OSWALDO,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
20,CARRILLO BETTY,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
24,CONSTANTE NIETO MARIANA DE LAS MERCEDES,SI
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
28,CORDOVA ENCALADA EDGAR EDUARDO,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
35,GAGLIARDO LOOR GASTON,SI
36,DE LA TORRE RAMIREZ PABLO ANTONIO,SI
37,MENDOZA DANIEL ISAAC,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,MACAS JOSE LUIS,SI
40,GONZALEZ SERRANO MIRYAM CATARINA,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
42,BOMBON LOPEZ BLANCA CECILIA,SI
43,JARAMILLO RODRIGUEZ VICTOR HUGO,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
45,GUZMAN OCHOA LILIANA MAURA,SI
46,GUTIERREZ MOSCOSO MARIA EUGENIA,SI
47,MOSQUERA YANEZ ISABEL PIEDAD,SI
49,CARRILLO CRESPO HUGO FERNANDO,SI
50,SILVA MALDONADO SOFIA IRENE,SI
51,ORTIZ GASPAR ESTHER FLAVIA,SI
52,REYES MACHUCA EFREN RODRIGO,SI
53,LARRIVA ALVARADO OSCAR OSWALDO,SI
54,LEDESMA ZAMORA OSCAR ALFONSO,SI
55,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
56,MORENO CHIRIBOGA AMPARO DIANA,SI
57,TOBAR NUÑEZ RAUL IGNACIO,SI
59,ALVARADO CARRION ROSANA,SI
60,OCLES PADILLA ALEXANDRA,SI
61,CAZA TIPANTA HUGO RENE,SI
