voto,curul,asambleista
AUSENTE,7,TORRES CEDEÑO KERLLY ANABEL
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,14,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,23,CASSINELLI CALI JUAN CARLOS
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY
AUSENTE,43,GUDIÑO MENA ZOBEIDA GUISELA
AUSENTE,47,MOSQUERA YANEZ ISABEL PIEDAD
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,52,BUENDIA HERDOIZA MARIA SOLEDAD
AUSENTE,53,JAIGUA ALVARADO CELIA MARIA
AUSENTE,65,PEÑA PACHECO XIMENA DEL ROCIO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,90,QUEZADA CARRION ANDREA MARIBEL
AUSENTE,109,VELIZ BRIONES JOSE FELIX
AUSENTE,136,SERRANO VALLADARES SAADIN ALFREDO
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,ORTIZ LARA LEONARDO
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,VITERI LOPEZ CHRISTIAN HUMBERTO
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,15,BARRIGA ROCIO
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,PIÑAN CAJAS MARIA ALEGRIA
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,GALVAN GRACIA MARIA ESPERANZA
SI,37,LARREA VITERI LIDICE VANESSA
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,BOMBON LOPEZ BLANCA CECILIA
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MORENO CHIRIBOGA AMPARO DIANA
