asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
SERRANO SALGADO JOSÉ RICARDO,3,AUSENTE
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,6,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
CALLE VERZOZI HERMUY,15,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
GREFA AVILEZ FLAVIO PATRICIO,21,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
CABEZAS CASTILLO JANETH PAOLA,30,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,AUSENTE
LITARDO CAICEDO CÉSAR ERNESTO,38,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MENDOZA ARÉVALO DANIEL ISAAC,42,AUSENTE
PLAZA CASTILLO LENIN,49,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
RODRÍGUEZ CEDEÑO ROSA ELENA,53,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,AUSENTE
PARRA VILLACIS JONATHAN EMANUEL,56,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
YUNDA MACHADO JORGE HOMERO,69,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,70,AUSENTE
BURBANO MONTENEGRO FÉLIX FERNANDO,75,AUSENTE
FALQUEZ BATALLAS PEDRO CARLOS,79,AUSENTE
JARAMILLO ZURITA PAOLA MICHAEL,88,AUSENTE
CRUZ PROAÑO LUDOVICO ISRAEL,91,AUSENTE
CRUZ VACA JEANNINE DEL CISNE,92,AUSENTE
PEÑA ONTANEDA ELIO GERMÁN,96,AUSENTE
