asambleista,curul,voto
BENAVIDES ZAMBRANO ZOILA TERESA,13,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,14,AUSENTE
CHAVEZ CANALES HOLGER EZEQUIEL,26,AUSENTE
GUEVARA VILLACRES VERONICA MARGARITA,44,AUSENTE
JUEZ JUEZ OMAR JUSEPH,50,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
JIMENEZ CABRERA JOSE CLEVER,90,AUSENTE
BUCARAM PULLEY ABDALA JAIME,105,AUSENTE
SALGADO RIVADENEIRA DIEGO,118,AUSENTE
TELENEMA ROMERO EDMUNDO RAMIRO,119,AUSENTE
TERAN SALCEDO JONNY ENRIQUE,135,AUSENTE
VITERI JIMENEZ CYNTHIA,136,AUSENTE
KRONFLE GOMEZ MARIA CRISTINA,137,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
ALCIVAR MERA FELIX ANDRES,7,SI
ALVARADO CARRION ROSANA,8,SI
ANDINO REINOSO MAURO EDMUNDO,9,SI
ARCE PLUAS ALEXANDRA MANUELA,10,SI
ARIAS RAMIREZ ALBERTO JESUS,11,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
BORJA PEREZ GALO,15,SI
BUENDIA HERDOIZA MARIA SOLEDAD,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
BRAVO RAMIREZ MARIA LORENA,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
DAVILA RAMIREZ BELGINA ELIZABETH,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
GALVAN GRACIA MARIA ESPERANZA,36,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,37,SI
GARZON RECAURTE WILLIAM ANTONIO,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
GUDIÑO MENA ZOBEIDA GUISELA,43,SI
GUZMAN OCHOA LILIANA MAURA,45,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
HURTADO ANGULO IVAN JACINTO,47,SI
ISSA WAGNER NICOLAS JOSE,48,SI
JEREZ PILLA BETTY MARICELA,49,SI
LARA RIVADENEIRA LENIN JOSE,51,SI
LARREA VITERI LIDICE VANESSA,52,SI
