curul,asambleista,voto
7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
27,DELGADO GUTIERREZ ALEXANDRA ISABEL,AUSENTE
28,CORDOVA ENCALADA EDGAR EDUARDO,AUSENTE
34,FALCONI LOQUI EVELYN PAMELA,AUSENTE
37,MENDOZA DANIEL ISAAC,AUSENTE
43,JARAMILLO RODRIGUEZ VICTOR HUGO,AUSENTE
47,MOSQUERA YANEZ ISABEL PIEDAD,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
50,SILVA MALDONADO SOFIA IRENE,AUSENTE
51,ORTIZ GASPAR ESTHER FLAVIA,AUSENTE
52,REYES MACHUCA EFREN RODRIGO,AUSENTE
62,PADRON SAETEROS GLADYS PAULINA,AUSENTE
63,BRITO MENDOZA MONICA CRISTINA,AUSENTE
65,PEÑA PACHECO XIMENA DEL ROCIO,AUSENTE
70,JIJON BUENDIA ITALIA LUISA,AUSENTE
71,RIVERO DOGUER ANGEL ARMANDO,AUSENTE
73,REINOSO LESCANO MARIA ELIZABETH,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
79,ANDRADE SOLORZANO LUIS ALBERTO,AUSENTE
81,MATIAS APOLINARIO RITA AZUCENA,AUSENTE
85,MORAN AMALIA,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
90,GUALAN JAPA MILTON RODRIGO,AUSENTE
92,UMAJINGA GUAMAN CESAR,AUSENTE
99,PACHECO ORDOÑEZ BAYRON EDUARDO,AUSENTE
104,MONCAYO CEVALLOS JOSE RICARDO,AUSENTE
106,SOLORZANO MANUEL ANTONIO,AUSENTE
107,ARGUELLO TROYA BLANCA AZUCENA,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
126,ZAMBRANO CASTRO NORALMA ELIZABETH,AUSENTE
