curul,asambleista,voto
5,ARIAS RAMÍREZ ALBERTO JESÚS,AUSENTE
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
24,COROZO AYOVÍ JORGE WILBER,AUSENTE
25,SUAREZ HUAYAMAVE CARLOS ALBERTO,AUSENTE
26,CUESTA SANTANA ESTHER ADELINA,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
30,ESPINOSA ANDRADE AUGUSTO XAVIER,AUSENTE
31,FLOR GIL BRENDA AZUCENA,AUSENTE
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,AUSENTE
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,AUSENTE
37,HOLGUÍN NARANJO MARCELA PRISCILA,AUSENTE
40,MARÍN AGUIRRE ANA BELÉN,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
45,OCHOA MORANTE MANUEL ALFREDO,AUSENTE
48,PEÑA PACHECO XIMENA DEL ROCÍO,AUSENTE
53,QUIÑONEZ OCAMPO JULIO CÉSAR,AUSENTE
54,AGUALSACA GUAMAN JOSE CLEMENTE,AUSENTE
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
76,ZAMBRANO CASTRO NORALMA ELIZABETH,AUSENTE
77,AZUERO RODAS ELISEO ALEXIS,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
112,TERÁN SALCEDO RAMÓN FORTUNATO,AUSENTE
126,BOHÓRQUEZ PANTOJA VALERIA DEL CARMEN,AUSENTE
131,PAREDES TORRES WASHINGTON ARTURO,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,SI
3,CEVALLOS GUEVARA LESLIE MARCELA,SI
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
6,ARREGUI RUEDA MARCIA CECILIA,SI
7,ARTEAGA MUÑOZ KARINA CECILIA,SI
8,BENAVIDES ZAMBRANO ZOILA TERESA,SI
9,BERGMANN REYNA CARLOS ALBERTO,SI
10,COLLAGUAZO RODRIGO,SI
11,CASANOVA CEPEDA XAVIER IVAN,SI
14,CADENA VÉLEZ KARLA GABRIELA,SI
15,CALLE VERZOZI HERMUY,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
19,TERÁN SARZOSA SEGUNDO FAUSTO,SI
20,TENORIO VALENCIA CALLETANO,SI
21,CERDA MIRANDA GABRIELA PAMELA,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
27,DOUMET CHEDRAUI MICHEL ANDRÉS,SI
29,ALEAGA SANTOS RONNY XAVIER,SI
32,GARCÍA GAIBOR CARMEN MERCEDES,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
34,GARZÓN RICAURTE WILLIAM ANTONIO,SI
38,LITARDO CAICEDO CÉSAR ERNESTO,SI
