voto,curul,asambleista
AUSENTE,4,HAGO CELI FRANCISCO WAIKING
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,15,BORJA PEREZ GALO
AUSENTE,22,CARVAJAL AGUIRRE MIGUEL ANGEL
AUSENTE,23,CRUZ SALAZAR FRANCISCA GABRIELA
AUSENTE,28,CORDOVA ENCALADA EDGAR EDUARDO
AUSENTE,43,JARAMILLO RODRIGUEZ VICTOR HUGO
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,49,CARRILLO CRESPO HUGO FERNANDO
AUSENTE,50,JUEZ JUEZ OMAR JUSEPH
AUSENTE,59,ALVARADO CARRION ROSANA
AUSENTE,65,PEÑA PACHECO XIMENA DEL ROCIO
AUSENTE,83,ACACHO GONZALEZ PEPE LUIS
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,104,MONCAYO CEVALLOS JOSE RICARDO
AUSENTE,105,BUCARAM PULLEY ABDALA JAIME
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
AUSENTE,131,POVEDA SALTOS YENNY MARIA
AUSENTE,132,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,133,TACLE GALARRAGA MOISES FERNANDO
AUSENTE,134,ROMERO LOAYZA FRANCO SEGUNDO
AUSENTE,135,TERAN SALCEDO RAMON FORTUNATO
AUSENTE,136,VITERI JIMENEZ CYNTHIA
AUSENTE,137,MARTILLO GUERRERO PEDRO ANDRES
ABSTENCION,82,LANDAZURI CORDOVA SANDRA SUSANA
NO,74,AGUILAR TORRES MANUEL RAMIRO
NO,80,BUSTOS CHILIQUINGA ARCADIO
NO,89,FIERRO OVIEDO PACO
NO,90,GUALAN JAPA MILTON RODRIGO
NO,91,ORELLANA MARQUINEZ MAGALI MARGOT
NO,92,UMAGINGA GUAMAN CESAR
NO,93,TIBAN GUALA LOURDES LICENIA
NO,100,GUTIERREZ BORBUA FAUSTO GILMAR
NO,101,AUQUILLA ORTEGA RAUL VICENTE
NO,102,CHICAIZA TOAPANTA WILSON ALFONSO
NO,103,DONOSO CHIRIBOGA PATRICIO
NO,114,SOLORZANO SARRIA CESAR FAUSTO
NO,115,MONTAÑO VALENCIA MAE
NO,116,MORETA PANCHEZ MIGUEL ANGEL
NO,117,PAEZ BENALCAZAR ANDRES TARQUINO
NO,118,SALGADO RIVADENEIRA DIEGO
NO,119,CHICA PAVEL
NO,120,TORRES TORRES LUIS FERNANDO
NO,130,TAPIA LOMBEYDA LUIS FERNANDO
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,5,AGUIRRE HIDALGO DORA ANDELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,TORRES CEDEÑO KERLLY ANABEL
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,VITERI LOPEZ CHRISTIAN HUMBERTO
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,17,PAREDES BENAVIDES LIDIA VICTORIA
SI,18,QUIMBIULCO BEDON LORENA GABRIELA
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,21,CARRION MARIA JOSE
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,37,MENDOZA DANIEL ISAAC
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GRANDA NIXON ARLIG
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,GUTIERREZ MOSCOSO MARIA EUGENIA
SI,47,MOSQUERA YANEZ ISABEL PIEDAD
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,REYES MACHUCA EFREN RODRIGO
SI,53,JAIGUA ALVARADO CELIA MARIA
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MORENO CHIRIBOGA AMPARO DIANA
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,PABON CARANQUI PAOLA VERENICE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,66,QUINCHIGUANGO GISELA
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,69,FARES GUAILLAS MARIA SEBASTIANA
SI,70,JIJON BUENDIA ITALIA LUISA
SI,71,RIVERO DOGUER ANGEL ARMANDO
SI,72,MEDINA MERA VICTOR CLEMENTE
SI,73,REINOSO LESCANO MARIA ELIZABETH
SI,75,ARIAS FERNANDEZ VERONICA ELIZABETH
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,77,SAENZ DE VITERI LAUTARO ENRIQUE
SI,78,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,79,HURTADO BRAVO WASHINGTON OMAR
SI,81,VILLAO PANCHANA RAUL ELIAS
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,86,ALEMAN MARMOL MONICA ROCIO
SI,87,SOLANO MORENO ALEX FABIAN
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,INTRIAGO MACIAS CARMEN ELENA
SI,106,VELA CHERONI MARIA SOLEDAD
SI,107,ARGUELLO TROYA BLANCA AZUCENA
SI,108,VELASCO ENRIQUEZ CARLOS ALBERTO
SI,109,VELEZ MARLENE MARGARITA
SI,110,VERDUGA CEDEÑO MARY
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,112,VILEMA FREIRE ANGEL RAMIRO
SI,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
SI,122,VINTIMILLA JARRIN DIEGO ARMANDO
SI,123,VITERI GUALINGA CARLOS ELOY
SI,124,ZAMBRANO ARTEAGA JOSE RICARDO
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,127,OBANDO MORALES SANTA FELICITA
SI,128,SERRANO SEGURA GRACE MARISOL
SI,129,URIBE LOPEZ FANNY ESTHER
