curul,asambleista,voto
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
41,GUAMAN CASTRO ALEX FRANCISCO,AUSENTE
46,QUIROZ VALLEJO HECTOR HUGO,AUSENTE
47,MOSQUERA YANEZ ISABEL PIEDAD,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
58,MUÑOZ AVENDAÑO ROSA ELVIRA,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
81,VILLAO PANCHANA RAUL ELIAS,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
89,FIERRO OVIEDO PACO,AUSENTE
93,TIBAN GUALA LOURDES LICENIA,AUSENTE
105,BUCARAM PULLEY ABDALA JAIME,AUSENTE
107,ARGUELLO TROYA BLANCA AZUCENA,AUSENTE
121,ALEJANDRO MEDINA CRISTINA SORAYA,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
129,URIBE LOPEZ FANNY ESTHER,AUSENTE
132,MUENTES ALVARADO PABLO ANDRES,AUSENTE
74,AGUILAR TORRES MANUEL RAMIRO,SI
80,BUSTOS CHILIQUINGA ARCADIO,SI
82,YANDUN POZO CASTULO RENE,SI
83,ACACHO GONZALEZ PEPE LUIS,SI
90,GUALAN JAPA MILTON RODRIGO,SI
91,ORELLANA MARQUINEZ MAGALI MARGOT,SI
92,UMAGINGA GUAMAN CESAR,SI
100,GUTIERREZ BORBUA FAUSTO GILMAR,SI
101,AUQUILLA ORTEGA RAUL VICENTE,SI
102,CHICAIZA TOAPANTA WILSON ALFONSO,SI
103,DONOSO CHIRIBOGA PATRICIO,SI
104,MONCAYO CEVALLOS JOSE RICARDO,SI
113,POSSO SALGADO LUIS ANTONIO,SI
114,SOLORZANO SARRIA CESAR FAUSTO,SI
115,MONTAÑO VALENCIA MAE,SI
116,MORETA PANCHEZ MIGUEL ANGEL,SI
117,PAEZ BENALCAZAR ANDRES TARQUINO,SI
118,SALGADO RIVADENEIRA DIEGO,SI
119,MEDINA TAMBACO EMILY JESUS,SI
120,TORRES TORRES LUIS FERNANDO,SI
130,MERA RODRIGUEZ MARIA PAULINA,SI
131,CUCALON CAMACHO HENRY EDUARDO,SI
133,TACLE GALARRAGA MOISES FERNANDO,SI
134,ROMERO LOAYZA FRANCO SEGUNDO,SI
135,TERAN SALCEDO RAMON FORTUNATO,SI
136,VITERI JIMENEZ CYNTHIA,SI
137,KRONFLE GOMEZ MARIA CRISTINA,SI
1,ABAD VELEZ RAUL,NO
2,ACERO LANCHIMBA ESTHELA LILIANA,NO
3,AGUILAR PLACIDO ARMANDO,NO
4,MACHUCA MOSCOSO LINDA MARICELA,NO
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,NO
7,TORRES CEDEÑO KERLLY ANABEL,NO
8,ORDOÑEZ ALMEIDA FAUSTO EFRAIN,NO
9,ANDINO REINOSO MAURO EDMUNDO,NO
10,VITERI LOPEZ CHRISTIAN HUMBERTO,NO
11,ARIAS RAMIREZ ALBERTO JESUS,NO
12,VILLAMAR CASAL JOSE LEONIDAS,NO
13,BENAVIDES ZAMBRANO ZOILA TERESA,NO
15,BORJA PEREZ GALO,NO
16,SOLORZANO AVILES FRANCISCO MARCELO,NO
17,BUSTAMANTE PONCE FERNANDO XAVIER,NO
18,CALDERON SALTOS RICHARD OSWALDO,NO
19,CALLE ANDRADE MARIA AUGUSTA,NO
20,CARRILLO BETTY,NO
21,CARRION MARIA JOSE,NO
22,CARVAJAL AGUIRRE MIGUEL ANGEL,NO
23,CASSINELLI CALI JUAN CARLOS,NO
24,CAYAMBE TIPAN FAUSTO HERIBERTO,NO
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,NO
26,SALAZAR PAUCAR MARGOD ELISAVED,NO
27,CHICA AREVALO VINICIO VETHOWEN,NO
28,CORDOVA ENCALADA EDGAR EDUARDO,NO
29,CUESTA RIOS LIUBA ELISA,NO
30,DE LA CRUZ BERNARDO HERMAN ULISES,NO
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,NO
32,DELGADO CHALA AGUSTIN JAVIER,NO
33,FAJARDO MOSQUERA LETTY VANESSA,NO
34,FALCONI LOQUI EVELYN PAMELA,NO
35,GAGLIARDO LOOR GASTON,NO
36,GALVAN GRACIA MARIA ESPERANZA,NO
37,MENDOZA DANIEL ISAAC,NO
38,GARZON RICAURTE WILLIAM ANTONIO,NO
39,GODOY ANDRADE GINA JAKELINE,NO
42,GUAMANGATE ANTE LUIS GILBERTO,NO
43,GUDIÑO MENA ZOBEIDA GUISELA,NO
44,GUEVARA VILLACRES VERONICA MARGARITA,NO
45,RODAS MARCA CARLOS EDUARDO,NO
49,JEREZ PILLA BETTY MARICELA,NO
50,JUEZ JUEZ OMAR JUSEPH,NO
51,ORTIZ GASPAR ESTHER FLAVIA,NO
52,BUENDIA HERDOIZA MARIA SOLEDAD,NO
53,JAIGUA ALVARADO CELIA MARIA,NO
54,LEDESMA ZAMORA OSCAR ALFONSO,NO
55,AGUIÑAGA VALLEJO PAOLA MARCELA,NO
56,MELO GARZON ESTEBAN ANDRES,NO
57,TOBAR NUÑEZ RAUL IGNACIO,NO
59,ALVARADO CARRION ROSANA,NO
60,OCLES PADILLA ALEXANDRA,NO
61,PABON CARANQUI PAOLA VERENICE,NO
62,PADRON SAETEROS GLADYS PAULINA,NO
63,PATIÑO AROCA RAUL LEONARDO,NO
64,PEÑA CARRASCO DIANA LUCIA,NO
65,PEÑA PACHECO XIMENA DEL ROCIO,NO
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,NO
67,PONCE LEON XIMENA MERCEDES,NO
68,PROAÑO CIFUENTES ROBERTH MAURICIO,NO
69,FARFAN APONTE RICHARD WILSON,NO
70,RIVERA LOPEZ JOSE GABRIEL,NO
71,RIVERO DOGUER ANGEL ARMANDO,NO
72,MEDINA MERA VICTOR CLEMENTE,NO
73,REINOSO LESCANO MARIA ELIZABETH,NO
76,RODRIGUEZ DELGADO MARIA VERONICA,NO
78,SALAZAR CEDEÑO GUADALUPE DOLORES,NO
79,ANDRADE SOLORZANO LUIS ALBERTO,NO
84,VACA COJITAMBO ELENA ANA DEL ROCIO,NO
85,MOYA DUQUE HERMAN ANIBAL,NO
86,ALEMAN MARMOL MONICA ROCIO,NO
87,SOLANO MORENO ALEX FABIAN,NO
94,CAJAS ARCOS PAOLA DE LOS ANGELES,NO
