curul,asambleista,voto
26,CUESTA SANTANA ESTHER ADELINA,AUSENTE
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,AUSENTE
63,MALDONADO VERA MABEL MARCELA,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
90,CELI SANTOS GUILLERMO ALEJANDRO,AUSENTE
133,SIMBAÑA VILLARREAL ABDÓN MARCELO,AUSENTE
137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,AUSENTE
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,ABSTENCION
3,SERRANO SALGADO JOSÉ RICARDO,ABSTENCION
9,BERGMANN REYNA CARLOS ALBERTO,ABSTENCION
10,BONILLA SALCEDO VIVIANA,ABSTENCION
14,CADENA VÉLEZ KARLA GABRIELA,ABSTENCION
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,ABSTENCION
50,POMA HERRERA YOFRE MARTÍN,ABSTENCION
57,SALGADO ANDRADE SILVIA BETZABETH,ABSTENCION
71,ANDRADE MUÑOZ WILMA PIEDAD,ABSTENCION
72,ZAMBRANO ALCÍVAR MAGDA XIOMARA,ABSTENCION
73,AUQUILLA ORTEGA RAÚL VICENTE,ABSTENCION
78,CUCALÓN CAMACHO HENRY EDUARDO,ABSTENCION
79,INTRIAGO ZAMBRANO FAUSTO PATRICIO,ABSTENCION
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,ABSTENCION
87,HENRÍQUEZ JAIME PATRICIA IVONNE,ABSTENCION
88,OLLAGUE VALAREZO ZOILA PIEDAD,ABSTENCION
95,CADENA HUERTAS FRANCISCO JAVIER,ABSTENCION
96,PEÑA ONTANEDA ELIO GERMÁN,ABSTENCION
97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,ABSTENCION
98,CALDERÓN CHANCAY DORIS DAISY,ABSTENCION
99,REYES HIDALGO CRISTINA EUGENIA,ABSTENCION
106,ZAMBRANO VERA MARIANO,ABSTENCION
110,ROHON HERVAS CÉSAR EDUARDO,ABSTENCION
111,LOOR ZAMBRANO QUINCHE CONSUELO,ABSTENCION
112,TERÁN SALCEDO RAMÓN FORTUNATO,ABSTENCION
113,TORRES COBO LUIS ESTEBAN,ABSTENCION
114,LARREÁTEGUI FABARA MARÍA GABRIELA,ABSTENCION
115,SALTOS MOREIRA DIANA GABRIELA,ABSTENCION
117,MONTAÑO VALENCIA MAE,ABSTENCION
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,ABSTENCION
127,ALMEYDA JALIL VICENTE FERNANDO,ABSTENCION
128,MARÍN LAVAYEN DENNIS GUSTAVO,ABSTENCION
129,ESTUPIÑÁN ORTIZ BORIS EFRÉN,ABSTENCION
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,ABSTENCION
131,PAREDES TORRES WASHINGTON ARTURO,ABSTENCION
132,ROMERO LOAYZA FRANCO SEGUNDO,ABSTENCION
5,ARIAS RAMÍREZ ALBERTO JESÚS,NO
6,ARREGUI RUEDA MARCIA CECILIA,NO
7,ARTEAGA MUÑOZ KARINA CECILIA,NO
8,MARQUEZ LOPEZ JOSE LENIN,NO
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,NO
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,NO
16,CAMBALA MONTECE CARLOS ALBERTO,NO
18,CARRIÓN CEVALLOS MARÍA JOSÉ,NO
19,TERÁN SARZOSA SEGUNDO FAUSTO,NO
20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,NO
21,CERDA MIRANDA GABRIELA PAMELA,NO
24,COROZO AYOVÍ JORGE WILBER,NO
25,CUESTA RÍOS LIUBA ELISA,NO
27,DOUMET CHEDRAUI MICHEL ANDRÉS,NO
31,FLOR GIL BRENDA AZUCENA,NO
34,GARZÓN RICAURTE WILLIAM ANTONIO,NO
35,FUENTES NARANJO PAULINA DEL CARMEN,NO
38,LITARDO CAICEDO CÉSAR ERNESTO,NO
40,MARÍN AGUIRRE ANA BELÉN,NO
42,MENDOZA ARÉVALO DANIEL ISAAC,NO
45,OCHOA MORANTE MANUEL ALFREDO,NO
46,ORELLANA ROMÁN ROSA GINA,NO
48,PEÑA PACHECO XIMENA DEL ROCÍO,NO
49,PLAZA CASTILLO LENIN,NO
52,QUIJIJE DELGADO LUIS RAFAEL,NO
53,RODRÍGUEZ CEDEÑO ROSA ELENA,NO
56,SALAZAR CEDEÑO GUADALUPE DOLORES,NO
65,VERA RODRÍGUEZ CARLOS ALFREDO,NO
68,YAR ARAUJO JUAN CARLOS,NO
74,ASTUDILLO LOOR LINA GLORIA,NO
75,BURBANO MONTENEGRO FÉLIX FERNANDO,NO
76,ZAMBRANO CASTRO NORALMA ELIZABETH,NO
77,AZUERO RODAS ELISEO ALEXIS,NO
80,CALLEJAS BARONA FERNANDO,NO
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,NO
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,NO
83,CARRIÓN MORENO CÉSAR ATAULFO,NO
84,ZAMBRANO CHACHA ALBERTO ALEXANDER,NO
86,YANDÚN POZO CÁSTULO RENÉ,NO
89,CASTANIER JARAMILLO XAVIER HOMERO,NO
91,CRUZ PROAÑO LUDOVICO ISRAEL,NO
92,CRUZ VACA JEANNINE DEL CISNE,NO
93,CUESTA ORELLANA MARÍA DE LOURDES,NO
100,CURICHUMBI YUPANQUI PEDRO,NO
101,DONOSO CHIRIBOGA PATRICIO,NO
102,FLORES VÁSQUEZ FERNANDO PATRICIO,NO
103,VERDEZOTO REINOSO ROSA ISABEL,NO
104,LÓPEZ LAPO CARLOS VÍCTOR,NO
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,NO
107,CANDELL SOTO JAIME ENRIQUE JIMMY,NO
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,NO
109,OLIVO PALLO JAIME FERNANDO,NO
116,VERA CALDERÓN SILVIA LORENA,NO
120,PACHALA POMA LUIS ALBERTO,NO
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,NO
122,CUESTA CONCARI MARÍA MERCEDES,NO
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,NO
124,PUANCHIR PAYASHÑA TITO PEDRO,NO
125,ALARCÓN GUILLÍN FREDY OSCAR,NO
126,SOLORZANO SARRIA CESAR FAUSTO,NO
134,SUQUILANDA VALDIVIESO BYRON VINICIO,NO
135,VERA MENDOZA TANLLY JANELA,NO
136,VILLAMAR JÁCOME PEDRO FABRICIO,NO
