asambleista,curul,voto
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,6,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
VALLEJO JARAMILLO NORMA MARLENE,19,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
ESPÍN REYES EUGENIA SOFÍA,29,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,AUSENTE
TORRES CEDEÑO ELENA ANYELINE,52,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,70,AUSENTE
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,AUSENTE
PEÑA ONTANEDA ELIO GERMÁN,96,AUSENTE
GENDE CALAZACÓN ANGEL MESÍAS,104,AUSENTE
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,AUSENTE
OLIVO PALLO JAIME FERNANDO,109,AUSENTE
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,AUSENTE
PUANCHIR PAYASHÑA TITO PEDRO,124,AUSENTE
UGARTE GUZMÁN BLANCA ROSANA,127,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
CEVALLOS GUEVARA LESLIE MARCELA,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
BONILLA SALCEDO VIVIANA,10,SI
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
SERRANO VALLEJO JORGE ERNESTO,13,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CALLE VERZOZI HERMUY,15,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
CARRIÓN CEVALLOS MARÍA JOSÉ,18,SI
