curul,asambleista,voto
11,ARIAS RAMIREZ ALBERTO JESUS,AUSENTE
18,QUIMBIULCO BEDON LORENA GABRIELA,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
33,PALACIOS CESAR,AUSENTE
35,GAGLIARDO LOOR GASTON,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
43,GUDIÑO MENA ZOBEIDA GUISELA,AUSENTE
47,MOSQUERA YANEZ ISABEL PIEDAD,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
81,VILLAO PANCHANA RAUL ELIAS,AUSENTE
88,DIAZ COKA MARIA GABRIELA,AUSENTE
92,UMAJINGA GUAMAN CESAR,AUSENTE
100,GUTIERREZ BORBUA FAUSTO GILMAR,AUSENTE
105,MOREIRA MACIAS GRACE HOLANDA,AUSENTE
112,VILEMA FREIRE ANGEL RAMIRO,AUSENTE
119,TENELEMA ROMERO EDMUNDO RAMIRO,AUSENTE
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,AUSENTE
129,URIBE LOPEZ FANNY ESTHER,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,TORRES CEDEÑO KERLLY ANABEL,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
10,VITERI LOPEZ CHRISTIAN HUMBERTO,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,BORJA PEREZ GALO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
20,CARRILLO BETTY,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
23,CASSINELLI CALI JUAN CARLOS,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
28,CORDOVA ENCALADA EDGAR EDUARDO,SI
29,CUESTA RIOS LIUBA ELISA,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
34,FALCONI LOQUI EVELYN PAMELA,SI
36,GALVAN GRACIA MARIA ESPERANZA,SI
37,LARREA VITERI LIDICE VANESSA,SI
38,CALAZACON AGUAVIL MARIA ALBERTINA,SI
39,GODOY ANDRADE GINA JAKELINE,SI
41,GUAMAN CASTRO ALEX FRANCISCO,SI
42,BOMBON LOPEZ BLANCA CECILIA,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
45,GUZMAN OCHOA LILIANA MAURA,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
49,JEREZ PILLA BETTY MARICELA,SI
50,JUEZ JUEZ OMAR JUSEPH,SI
