voto,curul,asambleista
AUSENTE,9,ANDINO REINOSO MAURO EDMUNDO
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
AUSENTE,31,MACAS JOSE LUIS
AUSENTE,33,PALACIOS CESAR
AUSENTE,34,CAMACHO COLOMA CARLOS MANUEL
AUSENTE,35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES
AUSENTE,37,MENDOZA DANIEL ISAAC
AUSENTE,43,JARAMILLO RODRIGUEZ VICTOR HUGO
AUSENTE,47,MOSQUERA YANEZ ISABEL PIEDAD
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,53,JAIGUA ALVARADO CELIA MARIA
AUSENTE,59,CABRERA FAJARDO SEGUNDO CESAR
AUSENTE,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
AUSENTE,69,FARFAN APONTE RICHARD WILSON
AUSENTE,70,JIJON BUENDIA ITALIA LUISA
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,78,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,85,MORAN AMALIA
AUSENTE,86,ALEMAN MARMOL MONICA ROCIO
AUSENTE,89,FIERRO OVIEDO PACO
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,92,UMAJINGA GUAMAN CESAR
AUSENTE,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
AUSENTE,97,VASCONEZ ARTEAGA ANNY MARLLELY
AUSENTE,107,ARGUELLO TROYA BLANCA AZUCENA
AUSENTE,109,VELIZ BRIONES JOSE FELIX
AUSENTE,112,VILEMA FREIRE ANGEL RAMIRO
AUSENTE,119,CHICA ARTEAGA GUNTARD PAVEL
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,126,ZAMBRANO CASTRO NORALMA ELIZABETH
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,HAGO CELI FRANCISCO WAIKING
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,11,RIVAS ALAVA ELIANA LISSET
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CASANOVA CEPEDA XAVIER IVAN
SI,20,CARRILLO BETTY
SI,21,ANRRANGO ZAMBRANO GERARDO ELIAS
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,BRAVO RAMIREZ MARIA LORENA
SI,24,CONSTANTE NIETO MARIANA DE LAS MERCEDES
SI,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,DELGADO GUTIERREZ ALEXANDRA ISABEL
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,44,TORRES PINEDA CLINTON ELIUD
SI,45,RODAS MARCA CARLOS EDUARDO
SI,49,CARRILLO CRESPO HUGO FERNANDO
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,BUENDIA HERDOIZA MARIA SOLEDAD
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MELO GARZON ESTEBAN ANDRES
SI,57,ALMEIDA MANOSALVAS MARIA DEL PILAR
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,60,GOMEZ IRMA
SI,61,CAZA TIPANTA HUGO RENE
SI,62,SANANGO AUCACAMA LUIS LORENZO
SI,63,BRITO MENDOZA MONICA CRISTINA
SI,64,TORRES LARA JOSE EDUARDO
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,68,PILLAJO TUQUERES JENNY ELIZABETH
SI,71,RIVERO DOGUER ANGEL ARMANDO
SI,72,MEDINA MERA VICTOR CLEMENTE
SI,73,REINOSO LESCANO MARIA ELIZABETH
SI,74,GUZMAN SEGOVIA JOSE FRANCISCO
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,80,BUSTOS CHILIQUINGA ARCADIO
SI,81,MATIAS APOLINARIO RITA AZUCENA
SI,82,LANDAZURI CORDOVA SANDRA SUSANA
SI,83,ACACHO GONZALEZ PEPE LUIS
SI,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
SI,87,DAHIK ASTUDILLO REYTA GIOMAR
SI,88,DIAZ COKA MARIA GABRIELA
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,98,VELA CAIZAPANTA ANGEL RAMIRO
SI,99,PACHECO ORDOÑEZ BAYRON EDUARDO
SI,100,GUTIERREZ BORBUA FAUSTO GILMAR
SI,101,LUDEÑA SOTOMAYOR CECILIA DEL CISNE
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
SI,103,DONOSO CHIRIBOGA PATRICIO
SI,104,MONCAYO CEVALLOS JOSE RICARDO
SI,105,MOREIRA MACIAS GRACE HOLANDA
SI,106,VELA CHERONI MARIA SOLEDAD
SI,108,VELASCO ENRIQUEZ CARLOS ALBERTO
SI,110,VERDUGA CEDEÑO MARY
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,113,POSSO SALGADO LUIS ANTONIO
SI,114,SOLORZANO SARRIA CESAR FAUSTO
SI,115,MONTAÑO VALENCIA MAE
SI,116,MORETA PANCHEZ MIGUEL ANGEL
SI,117,LLANES SUAREZ HENRY MANUEL
SI,118,SALGADO RIVADENEIRA DIEGO
SI,120,TORRES TORRES LUIS FERNANDO
SI,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
SI,123,VITERI GUALINGA CARLOS ELOY
SI,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
SI,127,OBANDO MORALES SANTA FELICITA
SI,128,SERRANO SEGURA GRACE MARISOL
SI,129,URIBE LOPEZ FANNY ESTHER
SI,130,TAPIA LOMBEYDA LUIS FERNANDO
SI,131,CUCALON CAMACHO HENRY EDUARDO
SI,132,REYES HIDALGO CRISTINA EUGENIA
SI,133,TACLE GALARRAGA MOISES FERNANDO
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,135,TERAN SALCEDO RAMON FORTUNATO
SI,136,SERRANO VALLADARES SAADIN ALFREDO
NO,90,GUALAN JAPA MILTON RODRIGO
BLANCO,46,GUTIERREZ MOSCOSO MARIA EUGENIA
BLANCO,67,CAMPOVERDE CALVA SEGUNDO MODESTO
ABSTENCION,93,TIBAN GUALA LOURDES LICENIA
ABSTENCION,122,VINTIMILLA JARRIN DIEGO ARMANDO
