curul,asambleista,voto
9,ANDINO REINOSO MAURO EDMUNDO,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
15,BORJA PEREZ GALO,AUSENTE
20,CARRILLO BETTY,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
23,CRUZ SALAZAR FRANCISCA GABRIELA,AUSENTE
28,CORDOVA ENCALADA EDGAR EDUARDO,AUSENTE
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,AUSENTE
35,GAGLIARDO LOOR GASTON,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
42,GUAMANGATE ANTE LUIS GILBERTO,AUSENTE
44,TORRES PINEDA CLINTON ELIUD,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
50,JUEZ JUEZ OMAR JUSEPH,AUSENTE
53,JAIGUA ALVARADO CELIA MARIA,AUSENTE
54,SALAZAR MARTINEZ KARINA MARITZA,AUSENTE
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
77,SAENZ DE VITERI LAUTARO ENRIQUE,AUSENTE
80,BUSTOS CHILIQUINGA ARCADIO,AUSENTE
81,VILLAO PANCHANA RAUL ELIAS,AUSENTE
83,ACACHO GONZALEZ PEPE LUIS,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
87,SOLANO MORENO ALEX FABIAN,AUSENTE
90,GUALAN JAPA MILTON RODRIGO,AUSENTE
93,TIBAN GUALA LOURDES LICENIA,AUSENTE
95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,AUSENTE
105,MOREIRA MACIAS GRACE HOLANDA,AUSENTE
108,VELASCO ENRIQUEZ CARLOS ALBERTO,AUSENTE
112,VILEMA FREIRE ANGEL RAMIRO,AUSENTE
113,POSSO SALGADO LUIS ANTONIO,AUSENTE
117,PAEZ BENALCAZAR ANDRES TARQUINO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
119,CHICA PAVEL,AUSENTE
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,AUSENTE
129,URIBE LOPEZ FANNY ESTHER,AUSENTE
132,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
134,ROMERO LOAYZA FRANCO SEGUNDO,AUSENTE
135,TERAN SALCEDO RAMON FORTUNATO,AUSENTE
136,VITERI JIMENEZ CYNTHIA,AUSENTE
137,MARTILLO GUERRERO PEDRO ANDRES,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,SI
7,TORRES CEDEÑO KERLLY ANABEL,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
11,RIVAS ALAVA ELIANA LISSET,SI
13,MARQUEZ LOPEZ JOSE LENIN,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
18,QUIMBIULCO BEDON LORENA GABRIELA,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
22,CARVAJAL AGUIRRE MIGUEL ANGEL,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
25,OLAYA LIDER,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
29,CUESTA RIOS LIUBA ELISA,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
