curul,asambleista,voto
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,AUSENTE
5,ARIAS RAMÍREZ ALBERTO JESÚS,AUSENTE
6,SALINAS OCHOA CAMILO AURELIO,AUSENTE
7,ARTEAGA MUÑOZ KARINA CECILIA,AUSENTE
9,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
10,BONILLA SALCEDO VIVIANA,AUSENTE
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,AUSENTE
14,DELGADO ORLANDO CÉSAR ANTONIO,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
25,CUESTA RÍOS LIUBA ELISA,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
28,DURÁN AGUILAR LILIANA ELIZABETH,AUSENTE
29,ALEAGA SANTOS RONNY XAVIER,AUSENTE
41,MELO GARZÓN ESTEBAN ANDRÉS,AUSENTE
42,MENDOZA ARÉVALO DANIEL ISAAC,AUSENTE
44,NARANJO ALVARADO PRISCILA AMAPOLA,AUSENTE
53,RODRÍGUEZ CEDEÑO ROSA ELENA,AUSENTE
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
57,SALGADO ANDRADE SILVIA BETZABETH,AUSENTE
61,SOLIZ CARRIÓN DORIS JOSEFINA,AUSENTE
68,YAR ARAUJO JUAN CARLOS,AUSENTE
75,BURBANO MONTENEGRO FÉLIX FERNANDO,AUSENTE
77,AZUERO RODAS ELISEO ALEXIS,AUSENTE
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,AUSENTE
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,AUSENTE
88,JARAMILLO ZURITA PAOLA MICHAEL,AUSENTE
89,CASTANIER JARAMILLO XAVIER HOMERO,AUSENTE
90,CELI SANTOS GUILLERMO ALEJANDRO,AUSENTE
91,CRUZ PROAÑO LUDOVICO ISRAEL,AUSENTE
99,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
107,CANDELL SOTO JAIME ENRIQUE JIMMY,AUSENTE
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,AUSENTE
114,LARREÁTEGUI FABARA MARÍA GABRIELA,AUSENTE
119,HIDALGO ESPINEL SANDRA VICTORIA CARMEN,AUSENTE
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,AUSENTE
122,CUESTA CONCARI MARÍA MERCEDES,AUSENTE
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,AUSENTE
125,ALARCÓN GUILLÍN FREDY OSCAR,AUSENTE
126,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
127,ALMEYDA JALIL VICENTE FERNANDO,AUSENTE
129,ESTUPIÑÁN ORTIZ BORIS EFRÉN,AUSENTE
130,PALACIOS MUÑOZ JUAN SEBASTIÁN,AUSENTE
136,VILLAMAR JÁCOME PEDRO FABRICIO,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
8,BENAVIDES ZAMBRANO ZOILA TERESA,SI
11,BUENDÍA HERDOÍZA MARÍA SOLEDAD,SI
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI
15,CALLE VERZOZI HERMUY,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
19,TERÁN SARZOSA SEGUNDO FAUSTO,SI
20,TENORIO VALENCIA CALLETANO,SI
21,CERDA MIRANDA GABRIELA PAMELA,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
24,COROZO AYOVÍ JORGE WILBER,SI
26,CUESTA SANTANA ESTHER ADELINA,SI
30,ESPINOSA ANDRADE AUGUSTO XAVIER,SI
31,FLOR GIL BRENDA AZUCENA,SI
32,GARCÍA GAIBOR CARMEN MERCEDES,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
34,GARZÓN RICAURTE WILLIAM ANTONIO,SI
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI
37,HOLGUÍN NARANJO MARCELA PRISCILA,SI
38,LITARDO CAICEDO CÉSAR ERNESTO,SI
39,LLORET VALDIVIESO JUAN CRISTÓBAL,SI
40,MARÍN AGUIRRE ANA BELÉN,SI
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI
45,OCHOA MORANTE MANUEL ALFREDO,SI
