asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
SALINAS OCHOA CAMILO AURELIO,6,AUSENTE
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
TERÁN SARZOSA SEGUNDO FAUSTO,19,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,AUSENTE
COROZO AYOVÍ JORGE WILBER,24,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DOUMET CHEDRAUI MICHEL ANDRÉS,27,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ALEAGA SANTOS RONNY XAVIER,29,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
COLAMARCO VERA PINUCCIA MAGALY,42,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
SALAZAR CEDEÑO GUADALUPE DOLORES,56,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,AUSENTE
KRONFLE KOZHAYA HENRY FABIÁN,88,AUSENTE
OLIVO PALLO JAIME FERNANDO,109,AUSENTE
CUADRO GASTEZZI DEYSI MARIA,115,AUSENTE
CARRILLO ALVERCA SANTOS ROMANELI,125,AUSENTE
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,AUSENTE
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
SERRANO SALGADO JOSÉ RICARDO,3,SI
OVIEDO ENDERICA DANIELA NATHALY,5,SI
MONTESDEOCA PALACIOS JOSÉ DANIEL,7,SI
MARQUEZ LOPEZ JOSE LENIN,8,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
COLLAGUAZO RODRIGO,10,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,SI
TORRES TORRES EURO IGNACIO,23,SI
GARCÍA MARTÍNEZ INGRID VANESSA,31,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
ASPIAZU INFANTE CARMEN MARJORIE,38,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
QUIJIJE DELGADO LUIS RAFAEL,52,SI
RODRÍGUEZ CEDEÑO ROSA ELENA,53,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,SI
MALDONADO VERA MABEL MARCELA,63,SI
YAR ARAUJO JUAN CARLOS,68,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ALMEIDA ALARCÓN KAREM MICHELLE,72,SI
SARZOSA BENAVIDES JUAN CARLOS,73,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
GUEVARA LOZADA FLERIDA YOVANA,77,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
SERRANO VITERI MERCEDES MARITZA,79,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
VEGAY JIPA LUZ AIDA,84,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
MEDINA RAMÍREZ JOSÉ ALFREDO,93,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,SI
,98,SI
REYES HIDALGO CRISTINA EUGENIA,99,SI
AGUALSACA ZUÑA MARÍA CLEMENTINA,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
FLORES VÁSQUEZ FERNANDO PATRICIO,102,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
ZAMBRANO VERA MARIANO,106,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
ROHON HERVAS CÉSAR EDUARDO,110,SI
TAIANO BASANTE VICENTE GIOVANNY,111,SI
NUÑEZ MANSSUR LUIS ANTONIO,112,SI
BONILLA LÓPEZ SEGUNDO FELIPE,113,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
VERA CALDERÓN SILVIA LORENA,116,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
PACHALA POMA LUIS ALBERTO,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
CUESTA CONCARI MARÍA MERCEDES,122,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
SOLORZANO SARRIA CESAR FAUSTO,126,SI
ALMEYDA JALIL VICENTE FERNANDO,127,SI
MARÍN LAVAYEN DENNIS GUSTAVO,128,SI
LEÓN ZAVALA MARCO ANTONIO,129,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
VERA MENDOZA TANLLY JANELA,135,SI
VILLAMAR JÁCOME PEDRO FABRICIO,136,SI
PADILLA SIERRA MAGGIE DOLORES,137,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,NO
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,ABSTENCION
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,ABSTENCION
CALLE VERZOZI HERMUY,15,ABSTENCION
CÁRDENAS ESPINOZA JUAN JORGE,17,ABSTENCION
CHALÁ CRUZ JOSÉ FRANKLIN,22,ABSTENCION
GARCÍA GAIBOR CARMEN MERCEDES,32,ABSTENCION
GARCÍA POZO DIEGO OSWALDO,33,ABSTENCION
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,ABSTENCION
LLORET VALDIVIESO JUAN CRISTÓBAL,39,ABSTENCION
MELO GARZÓN ESTEBAN ANDRÉS,41,ABSTENCION
PAREDES BENAVIDES LIDIA VICTORIA,43,ABSTENCION
POMA HERRERA YOFRE MARTÍN,50,ABSTENCION
PROAÑO CIFUENTES ROBERTH MAURICIO,51,ABSTENCION
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,ABSTENCION
ALEMÁN MARMOL MÓNICA ROCÍO,60,ABSTENCION
SOLIZ CARRIÓN DORIS JOSEFINA,61,ABSTENCION
VALLE PINARGOTE BAIRON LEONARDO,62,ABSTENCION
VILLALVA MIRANDA LIRA DE LA PAZ,66,ABSTENCION
VITERI GUALINGA CARLOS ELOY,67,ABSTENCION
GUAMBA DÍAZ NANCY JEANNETH,69,ABSTENCION
LOOR ALCÍVAR LEXI LIDUVINA,70,ABSTENCION
ZAMBRANO VALLE EDUARDO MAURICIO,94,ABSTENCION
