asambleista,curul,voto
SERRANO SALGADO JOSÉ RICARDO,3,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,AUSENTE
DELGADO ORLANDO CÉSAR ANTONIO,14,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
ZAMBRANO ARTEAGA JOSE RICARDO,70,AUSENTE
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,AUSENTE
KRONFLE KOZHAYA HENRY FABIÁN,88,AUSENTE
CUESTA ORELLANA MARÍA DE LOURDES,93,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
ZAMBRANO VERA MARIANO,106,AUSENTE
CUESTA CONCARI MARÍA MERCEDES,122,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ASÁN WONSANG JOSÉ FRANCISCO,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
BERNAL BERNAL ESTEBAN REMIGIO,74,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,78,SI
FALQUEZ BATALLAS PEDRO CARLOS,79,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
ZÁRATE CASTRO JORGE EDUARDO,92,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
MONTAÑO GUISAMANO MAYRA MIGDONIA,97,SI
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,SI
NARVÁEZ MENDIETA DALTON RAFAEL,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
GALARZA AÑAZCO ANA MERCEDES,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
OLIVO PALLO JAIME FERNANDO,109,SI
ROHON HERVAS CÉSAR EDUARDO,110,SI
TAIANO BASANTE VICENTE GIOVANNY,111,SI
TERÁN SALCEDO RAMÓN FORTUNATO,112,SI
TORRES TORRES LUIS FERNANDO,113,SI
