asambleista,curul,voto
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,AUSENTE
SERRANO SALGADO JOSÉ RICARDO,3,AUSENTE
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
ARREGUI RUEDA MARCIA CECILIA,6,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
MARQUEZ LOPEZ JOSE LENIN,8,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
COROZO AYOVÍ JORGE WILBER,24,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DOUMET CHEDRAUI MICHEL ANDRÉS,27,AUSENTE
LITARDO CAICEDO CÉSAR ERNESTO,38,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MENDOZA ARÉVALO DANIEL ISAAC,42,AUSENTE
OCHOA MORANTE MANUEL ALFREDO,45,AUSENTE
ORELLANA ROMÁN ROSA GINA,46,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
QUIJIJE DELGADO LUIS RAFAEL,52,AUSENTE
PARRA VILLACIS JONATHAN EMANUEL,56,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
GUAMBA DÍAZ NANCY JEANNETH,69,AUSENTE
YANDÚN POZO CÁSTULO RENÉ,86,AUSENTE
CRUZ PROAÑO LUDOVICO ISRAEL,91,AUSENTE
CADENA HUERTAS FRANCISCO JAVIER,95,AUSENTE
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,99,AUSENTE
DONOSO CHIRIBOGA PATRICIO,101,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
ZAMBRANO VERA MARIANO,106,AUSENTE
LARREÁTEGUI FABARA MARÍA GABRIELA,114,AUSENTE
ALARCÓN GUILLÍN FREDY OSCAR,125,AUSENTE
ALMEYDA JALIL VICENTE FERNANDO,127,AUSENTE
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
AGUIÑAGA VALLEJO PAOLA MARCELA,1,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,SI
CALLE VERZOZI HERMUY,15,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CÁRDENAS ESPINOZA JUAN JORGE,17,SI
CHALÁ CRUZ JOSÉ FRANKLIN,22,SI
DURÁN AGUILAR LILIANA ELIZABETH,28,SI
ALEAGA SANTOS RONNY XAVIER,29,SI
ESPINOSA ANDRADE AUGUSTO XAVIER,30,SI
GARCÍA GAIBOR CARMEN MERCEDES,32,SI
GARCÍA POZO DIEGO OSWALDO,33,SI
MORENO CHIRIBOGA AMPARO DIANA,34,SI
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,SI
HOLGUÍN NARANJO MARCELA PRISCILA,37,SI
LLORET VALDIVIESO JUAN CRISTÓBAL,39,SI
MELO GARZÓN ESTEBAN ANDRÉS,41,SI
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,SI
NARANJO ALVARADO PRISCILA AMAPOLA,44,SI
POMA HERRERA YOFRE MARTÍN,50,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,51,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,SI
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
SAMANIEGO MAIGUA FRANKLIN OMAR,58,SI
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,SI
ALEMÁN MARMOL MÓNICA ROCÍO,60,SI
SOLIZ CARRIÓN DORIS JOSEFINA,61,SI
VALLE PINARGOTE BAIRON LEONARDO,62,SI
VELIN CORTÉS JUAN PABLO,63,SI
VILLALVA MIRANDA LIRA DE LA PAZ,66,SI
VITERI GUALINGA CARLOS ELOY,67,SI
LOOR ALCÍVAR LEXI LIDUVINA,70,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
ZAMBRANO VALLE EDUARDO MAURICIO,94,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
MONTAÑO VALENCIA MAE,117,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
CUESTA CONCARI MARÍA MERCEDES,122,NO
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,ABSTENCION
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,ABSTENCION
TERÁN SARZOSA SEGUNDO FAUSTO,19,ABSTENCION
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,ABSTENCION
FLOR GIL BRENDA AZUCENA,31,ABSTENCION
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,ABSTENCION
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,ABSTENCION
PLAZA CASTILLO LENIN,49,ABSTENCION
QUIÑONEZ OCAMPO JULIO CÉSAR,53,ABSTENCION
YAR ARAUJO JUAN CARLOS,68,ABSTENCION
ANDRADE MUÑOZ WILMA PIEDAD,71,ABSTENCION
ZAMBRANO ALCÍVAR MAGDA XIOMARA,72,ABSTENCION
AUQUILLA ORTEGA RAÚL VICENTE,73,ABSTENCION
ASTUDILLO LOOR LINA GLORIA,74,ABSTENCION
ZAMBRANO CASTRO NORALMA ELIZABETH,76,ABSTENCION
GUEVARA LOZADA FLERIDA YOVANA,77,ABSTENCION
CUCALÓN CAMACHO HENRY EDUARDO,78,ABSTENCION
INTRIAGO ZAMBRANO FAUSTO PATRICIO,79,ABSTENCION
CALLEJAS BARONA FERNANDO,80,ABSTENCION
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,ABSTENCION
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,ABSTENCION
CARRIÓN MORENO CÉSAR ATAULFO,83,ABSTENCION
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,ABSTENCION
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,ABSTENCION
UGARTE HENRÍQUEZ JOSÉ FERNANDO,87,ABSTENCION
OLLAGUE VALAREZO ZOILA PIEDAD,88,ABSTENCION
CASTANIER JARAMILLO XAVIER HOMERO,89,ABSTENCION
CELI SANTOS GUILLERMO ALEJANDRO,90,ABSTENCION
CRUZ VACA JEANNINE DEL CISNE,92,ABSTENCION
CUESTA ORELLANA MARÍA DE LOURDES,93,ABSTENCION
PEÑA ONTANEDA ELIO GERMÁN,96,ABSTENCION
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,ABSTENCION
CURICHUMBI YUPANQUI PEDRO,100,ABSTENCION
GENDE CALAZACÓN ANGEL MESÍAS,104,ABSTENCION
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,ABSTENCION
CANDELL SOTO JAIME ENRIQUE JIMMY,107,ABSTENCION
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,ABSTENCION
OLIVO PALLO JAIME FERNANDO,109,ABSTENCION
ROHON HERVAS CÉSAR EDUARDO,110,ABSTENCION
POVEDA ALVARADO ERIKA SOPHIA,111,ABSTENCION
TERÁN SALCEDO RAMÓN FORTUNATO,112,ABSTENCION
TORRES COBO LUIS ESTEBAN,113,ABSTENCION
CUADRO GASTEZZI DEYSI MARIA,115,ABSTENCION
VERA CALDERÓN SILVIA LORENA,116,ABSTENCION
MORENO GUERRERO HENRY FREDY,118,ABSTENCION
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,ABSTENCION
PACHALA POMA LUIS ALBERTO,120,ABSTENCION
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,ABSTENCION
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,ABSTENCION
PUANCHIR PAYASHÑA TITO PEDRO,124,ABSTENCION
SOLORZANO SARRIA CESAR FAUSTO,126,ABSTENCION
MARÍN LAVAYEN DENNIS GUSTAVO,128,ABSTENCION
ESTUPIÑÁN ORTIZ BORIS EFRÉN,129,ABSTENCION
ROMERO LOAYZA FRANCO SEGUNDO,132,ABSTENCION
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,ABSTENCION
SUQUILANDA VALDIVIESO BYRON VINICIO,134,ABSTENCION
VERA MENDOZA TANLLY JANELA,135,ABSTENCION
YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,137,ABSTENCION
