curul,asambleista,voto
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
17,CÁRDENAS ESPINOZA JUAN JORGE,AUSENTE
26,CUESTA SANTANA ESTHER ADELINA,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,AUSENTE
41,MELO GARZÓN ESTEBAN ANDRÉS,AUSENTE
46,ORELLANA ROMÁN ROSA GINA,AUSENTE
47,BUSTAMANTE GARCÍA JUAN FRANCISCO,AUSENTE
48,PEÑA PACHECO XIMENA DEL ROCÍO,AUSENTE
54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,AUSENTE
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
58,SAMANIEGO MAIGUA FRANKLIN OMAR,AUSENTE
61,SOLIZ CARRIÓN DORIS JOSEFINA,AUSENTE
65,VERA RODRÍGUEZ CARLOS ALFREDO,AUSENTE
67,VITERI GUALINGA CARLOS ELOY,AUSENTE
79,SERRANO VITERI MERCEDES MARITZA,AUSENTE
88,KRONFLE KOZHAYA HENRY FABIÁN,AUSENTE
89,CASTANIER JARAMILLO XAVIER HOMERO,AUSENTE
92,CRUZ VACA JEANNINE DEL CISNE,AUSENTE
93,CUESTA ORELLANA MARÍA DE LOURDES,AUSENTE
94,ZAMBRANO VALLE EDUARDO MAURICIO,AUSENTE
102,SALAS SALAS MARÍA CECILIA,AUSENTE
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,AUSENTE
113,TORRES COBO LUIS ESTEBAN,AUSENTE
116,VERA CALDERÓN SILVIA LORENA,AUSENTE
132,ROMERO LOAYZA FRANCO SEGUNDO,AUSENTE
135,VERA MENDOZA TANLLY JANELA,AUSENTE
136,VILLAMAR JÁCOME PEDRO FABRICIO,AUSENTE
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,SI
5,ARIAS RAMÍREZ ALBERTO JESÚS,SI
7,MONTESDEOCA PALACIOS JOSÉ DANIEL,SI
8,MARQUEZ LOPEZ JOSE LENIN,SI
9,BERGMANN REYNA CARLOS ALBERTO,SI
10,BONILLA SALCEDO VIVIANA,SI
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI
14,CADENA VÉLEZ KARLA GABRIELA,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
18,CARRIÓN CEVALLOS MARÍA JOSÉ,SI
19,TERÁN SARZOSA SEGUNDO FAUSTO,SI
20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
21,CERDA MIRANDA GABRIELA PAMELA,SI
