voto,curul,asambleista
AUSENTE,1,CHICA VITERI OSWALDO AUGUSTO
AUSENTE,4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,10,BONILLA SALCEDO VIVIANA
AUSENTE,11,CASANOVA CEPEDA XAVIER IVAN
AUSENTE,15,CALLE VERZOZI HERMUY
AUSENTE,18,CARRIÓN CEVALLOS MARÍA JOSÉ
AUSENTE,19,VALLEJO JARAMILLO NORMA MARLENE
AUSENTE,25,SUAREZ HUAYAMAVE CARLOS ALBERTO
AUSENTE,36,GÓMEZ LOZANO RICHARD GARIS
AUSENTE,47,PALACIOS VELÁSQUEZ SONIA LUCRECIA
AUSENTE,56,SALAZAR CEDEÑO GUADALUPE DOLORES
AUSENTE,64,VERA FLORES WENDY VANESSA
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
AUSENTE,92,CRUZ VACA JEANNINE DEL CISNE
AUSENTE,98,MUENTES ALVARADO PABLO ANDRES
AUSENTE,115,MENDOZA PALMA JOFFRE PATRICIO
AUSENTE,124,GALLARDO ARÉVALO KATTY JUDITH
AUSENTE,126,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,129,ZAMBRANO ORTIZ MARÍA ROBERTA
SI,2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN
SI,3,SERRANO SALGADO JOSÉ RICARDO
SI,6,ARREGUI RUEDA MARCIA CECILIA
SI,7,MONTESDEOCA PALACIOS JOSÉ DANIEL
SI,8,BENAVIDES ZAMBRANO ZOILA TERESA
SI,9,BERGMANN REYNA CARLOS ALBERTO
SI,12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO
SI,13,SERRANO VALLEJO JORGE ERNESTO
SI,14,CADENA VÉLEZ KARLA GABRIELA
SI,16,CAMBALA MONTECE CARLOS ALBERTO
SI,17,CÁRDENAS ESPINOZA JUAN JORGE
SI,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
SI,21,CERDA MIRANDA GABRIELA PAMELA
SI,22,CHALÁ CRUZ JOSÉ FRANKLIN
SI,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
SI,24,COROZO AYOVÍ JORGE WILBER
SI,26,CUESTA SANTANA ESTHER ADELINA
SI,27,RUIZ CEDEÑO ANA BELÉN
SI,28,MIÑO ESCOBAR JORGE EDUARDO
SI,29,ALEAGA SANTOS RONNY XAVIER
SI,30,ESPINOSA ANDRADE AUGUSTO XAVIER
SI,31,FLOR GIL BRENDA AZUCENA
SI,32,GARCÍA GAIBOR CARMEN MERCEDES
SI,33,GARCÍA POZO DIEGO OSWALDO
SI,34,GARZÓN RICAURTE WILLIAM ANTONIO
SI,35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN
SI,37,HOLGUÍN NARANJO MARCELA PRISCILA
SI,38,ASPIAZU INFANTE CARMEN MARJORIE
SI,39,LLORET VALDIVIESO JUAN CRISTÓBAL
SI,40,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO
SI,41,MELO GARZÓN ESTEBAN ANDRÉS
SI,42,MENDOZA ARÉVALO DANIEL ISAAC
SI,43,MUÑOZ LÓPEZ CHRISTIAN PABEL
SI,44,NARANJO ALVARADO PRISCILA AMAPOLA
SI,45,OCHOA MORANTE MANUEL ALFREDO
SI,46,ORELLANA ROMÁN ROSA GINA
SI,48,ORTEGA ALVAREZ CARLOS UREL
SI,49,PLAZA CASTILLO LENIN
SI,50,POMA HERRERA YOFRE MARTÍN
SI,51,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,52,QUIJIJE DELGADO LUIS RAFAEL
SI,53,RODRÍGUEZ CEDEÑO ROSA ELENA
SI,54,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,55,RIVADENEIRA BUSTOS CARMEN MERCEDES
SI,57,SALGADO ANDRADE SILVIA BETZABETH
SI,58,SAMANIEGO MAIGUA FRANKLIN OMAR
SI,59,SÁNCHEZ REYES MONTGOMERY
SI,60,ALEMÁN MARMOL MÓNICA ROCÍO
SI,61,SOLIZ CARRIÓN DORIS JOSEFINA
SI,62,VALLE PINARGOTE BAIRON LEONARDO
SI,63,VELIN CORTÉS JUAN PABLO
SI,65,VERA RODRÍGUEZ CARLOS ALFREDO
SI,66,VILLALVA MIRANDA LIRA DE LA PAZ
SI,67,VITERI GUALINGA CARLOS ELOY
SI,68,YAR ARAUJO JUAN CARLOS
SI,69,YUNDA MACHADO JORGE HOMERO
SI,70,ZAMBRANO ARTEAGA JOSE RICARDO
SI,76,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,84,ZAMBRANO CHACHA ALBERTO ALEXANDER
SI,94,ZAMBRANO VALLE EDUARDO MAURICIO
SI,104,LÓPEZ LAPO CARLOS VÍCTOR
SI,106,ZAMBRANO VERA MARIANO
SI,109,OLIVO PALLO JAIME FERNANDO
SI,125,ALARCÓN GUILLÍN FREDY OSCAR
NO,72,ZAMBRANO ALCÍVAR MAGDA XIOMARA
NO,77,AZUERO RODAS ELISEO ALEXIS
NO,78,ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO
NO,79,SERRANO VITERI MERCEDES MARITZA
NO,80,CALLEJAS BARONA FERNANDO
