voto,curul,asambleista
AUSENTE,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
AUSENTE,9,ANDINO REINOSO MAURO EDMUNDO
AUSENTE,20,CARRILLO BETTY
AUSENTE,21,CARRION MARIA JOSE
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,28,DAVILA RAMIREZ BELGICA ELIZABETH
AUSENTE,44,TORRES PINEDA CLINTON ELIUD
AUSENTE,48,CRUZ SALAZAR FRANCISCA GABRIELA
AUSENTE,50,JUEZ JUEZ OMAR JUSEPH
AUSENTE,55,AGUIÑAGA VALLEJO PAOLA MARCELA
AUSENTE,63,BRITO MENDOZA MONICA CRISTINA
AUSENTE,65,PEÑA PACHECO XIMENA DEL ROCIO
AUSENTE,69,FARES GUAILLAS MARIA SEBASTIANA
AUSENTE,71,RIVERO DOGUER ANGEL ARMANDO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,87,SOLANO MORENO ALEX FABIAN
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,89,FIERRO OVIEDO PACO
AUSENTE,90,GUALAN JAPA MILTON RODRIGO
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,92,UMAJINGA GUAMAN CESAR
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,100,GUTIERREZ BORBUA FAUSTO GILMAR
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,114,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,115,MONTAÑO VALENCIA MAE
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,132,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,137,MARTILLO GUERRERO PEDRO ANDRES
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,ORTIZ LARA LEONARDO
SI,6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,10,MONGE ESPINEL LUIS HUMBERTO
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CASANOVA CEPEDA XAVIER IVAN
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,CASSINELLI CALI JUAN CARLOS
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,33,FAJARDO MOSQUERA LETTY VANESSA
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,37,LARREA VITERI LIDICE VANESSA
SI,38,GARZON RICAURTE WILLIAM ANTONIO
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,SANCHEZ LARREA NORYAN KARINA
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,GUDIÑO MENA ZOBEIDA GUISELA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,47,MOSQUERA YANEZ ISABEL PIEDAD
SI,49,JEREZ PILLA BETTY MARICELA
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,BUENDIA HERDOIZA MARIA SOLEDAD
SI,53,LARRIVA ALVARADO OSCAR OSWALDO
SI,54,LEDESMA ZAMORA OSCAR ALFONSO
SI,56,MORENO CHIRIBOGA AMPARO DIANA
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,59,ALVARADO CARRION ROSANA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,CAZA TIPANTA HUGO RENE
SI,62,PADRON SAETEROS GLADYS PAULINA
SI,64,PEÑA CARRASCO DIANA LUCIA
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,70,RIVERA LOPEZ JOSE GABRIEL
SI,73,VELASTEGUI RAMOS LEONARDO DARIO
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,77,ARANA COELLO YIMABEL MARIA
SI,78,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,80,BUSTOS CHILIQUINGA ARCADIO
SI,81,MATIAS APOLINARIO RITA AZUCENA
SI,82,YANDUN POZO CASTULO RENE
SI,83,ACACHO GONZALEZ PEPE LUIS
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,86,ALEMAN MARMOL MONICA ROCIO
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,INTRIAGO MACIAS CARMEN ELENA
SI,101,AUQUILLA ORTEGA RAUL VICENTE
SI,102,CHICAIZA TOAPANTA WILSON ALFONSO
SI,103,DONOSO CHIRIBOGA PATRICIO
SI,104,MONCAYO CEVALLOS JOSE RICARDO
SI,105,MOREIRA MACIAS GRACE HOLANDA
SI,106,VELA CHERONI MARIA SOLEDAD
SI,107,ARGUELLO TROYA BLANCA AZUCENA
SI,108,CHAMORRO HIDALGO YOLANDA JOSEFINA
SI,109,VELIZ BRIONES JOSE FELIX
SI,110,VERDUGA CEDEÑO MARY
SI,111,VICUÑA MUÑOZ MARIA ALEJANDRA
SI,112,VILEMA FREIRE ANGEL RAMIRO
SI,116,MORETA PANCHEZ MIGUEL ANGEL
SI,117,PAEZ BENALCAZAR ANDRES TARQUINO
SI,119,MEDINA TAMBACO EMILY JESUS
SI,120,TORRES TORRES LUIS FERNANDO
SI,121,ALEJANDRO MEDINA CRISTINA SORAYA
SI,122,PONCE RUBIO ELVIA AZUCENA
SI,123,VITERI GUALINGA CARLOS ELOY
SI,124,ZAMBRANO ARTEAGA JOSE RICARDO
SI,126,VILLON POZO LUIS MARIANO
SI,127,OBANDO MORALES SANTA FELICITA
SI,128,SERRANO SEGURA GRACE MARISOL
SI,130,TAPIA LOMBEYDA LUIS FERNANDO
SI,131,CUCALON CAMACHO HENRY EDUARDO
SI,133,TACLE GALARRAGA MOISES FERNANDO
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
SI,135,TERAN SALCEDO RAMON FORTUNATO
SI,136,OÑATE LOMBEIBA WIMPER BOLIVAR
NO,74,AGUILAR TORRES MANUEL RAMIRO
