curul,asambleista,voto
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
18,EGAS LEDESMA JOSÉ ANTONIO,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
47,BUSTAMANTE GARCÍA JUAN FRANCISCO,AUSENTE
50,ANDRADE VILLAPRADO NELLY LISSETH,AUSENTE
77,AZUERO RODAS ELISEO ALEXIS,AUSENTE
102,FLORES VÁSQUEZ FERNANDO PATRICIO,AUSENTE
116,VERA CALDERÓN SILVIA LORENA,AUSENTE
120,PACHALA POMA LUIS ALBERTO,AUSENTE
124,PUANCHIR PAYASHÑA TITO PEDRO,AUSENTE
129,ESTUPIÑÁN ORTIZ BORIS EFRÉN,AUSENTE
1,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,SI
3,SERRANO SALGADO JOSÉ RICARDO,SI
4,ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SI
5,ARIAS RAMÍREZ ALBERTO JESÚS,SI
6,ARREGUI RUEDA MARCIA CECILIA,SI
7,ARTEAGA MUÑOZ KARINA CECILIA,SI
8,MARQUEZ LOPEZ JOSE LENIN,SI
9,BERGMANN REYNA CARLOS ALBERTO,SI
11,CASANOVA CEPEDA XAVIER IVAN,SI
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI
15,CALLE VERZOZI HERMUY,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
17,CÁRDENAS ESPINOZA JUAN JORGE,SI
19,TERÁN SARZOSA SEGUNDO FAUSTO,SI
20,TENORIO VALENCIA CALLETANO,SI
21,CERDA MIRANDA GABRIELA PAMELA,SI
22,CHALÁ CRUZ JOSÉ FRANKLIN,SI
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,SI
24,COROZO AYOVÍ JORGE WILBER,SI
25,CUESTA RÍOS LIUBA ELISA,SI
26,CUESTA SANTANA ESTHER ADELINA,SI
28,DURÁN AGUILAR LILIANA ELIZABETH,SI
29,ALEAGA SANTOS RONNY XAVIER,SI
30,ESPINOSA ANDRADE AUGUSTO XAVIER,SI
31,FLOR GIL BRENDA AZUCENA,SI
32,GARCÍA GAIBOR CARMEN MERCEDES,SI
33,GARCÍA POZO DIEGO OSWALDO,SI
34,GARZÓN RICAURTE WILLIAM ANTONIO,SI
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI
36,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI
37,HOLGUÍN NARANJO MARCELA PRISCILA,SI
38,LITARDO CAICEDO CÉSAR ERNESTO,SI
39,LLORET VALDIVIESO JUAN CRISTÓBAL,SI
40,MARÍN AGUIRRE ANA BELÉN,SI
41,MELO GARZÓN ESTEBAN ANDRÉS,SI
42,MENDOZA ARÉVALO DANIEL ISAAC,SI
43,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI
44,NARANJO ALVARADO PRISCILA AMAPOLA,SI
45,OCHOA MORANTE MANUEL ALFREDO,SI
46,ORELLANA ROMÁN ROSA GINA,SI
48,PEÑA PACHECO XIMENA DEL ROCÍO,SI
49,PLAZA CASTILLO LENIN,SI
51,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
52,QUIJIJE DELGADO LUIS RAFAEL,SI
53,QUIÑONEZ OCAMPO JULIO CÉSAR,SI
54,AGUALSACA GUAMAN JOSE CLEMENTE,SI
55,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI
56,SALAZAR CEDEÑO GUADALUPE DOLORES,SI
57,SALGADO ANDRADE SILVIA BETZABETH,SI
58,SAMANIEGO MAIGUA FRANKLIN OMAR,SI
59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,SI
60,ALEMÁN MARMOL MÓNICA ROCÍO,SI
61,SOLIZ CARRIÓN DORIS JOSEFINA,SI
62,VALLE PINARGOTE BAIRON LEONARDO,SI
63,VELIN CORTÉS JUAN PABLO,SI
64,VERA FLORES WENDY VANESSA,SI
65,VERA RODRÍGUEZ CARLOS ALFREDO,SI
66,VILLALVA MIRANDA LIRA DE LA PAZ,SI
67,CHACTONG VELASCO MARTHA XIMENA,SI
68,YAR ARAUJO JUAN CARLOS,SI
69,GUAMBA DÍAZ NANCY JEANNETH,SI
70,LOOR ALCÍVAR LEXI LIDUVINA,SI
71,ANDRADE MUÑOZ WILMA PIEDAD,SI
72,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI
73,AUQUILLA ORTEGA RAÚL VICENTE,SI
74,ASTUDILLO LOOR LINA GLORIA,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
76,ZAMBRANO CASTRO NORALMA ELIZABETH,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,SERRANO VITERI MERCEDES MARITZA,SI
80,CALLEJAS BARONA FERNANDO,SI
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
84,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI
88,LLANES SUAREZ HENRY MANUEL,SI
89,CASTANIER JARAMILLO XAVIER HOMERO,SI
90,CELI SANTOS GUILLERMO ALEJANDRO,SI
91,YUNGA NAULA SEGUNDO JULIÁN,SI
92,CRUZ VACA JEANNINE DEL CISNE,SI
93,CUESTA ORELLANA MARÍA DE LOURDES,SI
94,ZAMBRANO VALLE EDUARDO MAURICIO,SI
95,CADENA HUERTAS FRANCISCO JAVIER,SI
96,PEÑA ONTANEDA ELIO GERMÁN,SI
97,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,SI
98,CALDERÓN CHANCAY DORIS DAISY,SI
99,REYES HIDALGO CRISTINA EUGENIA,SI
100,CURICHUMBI YUPANQUI PEDRO,SI
101,DONOSO CHIRIBOGA PATRICIO,SI
103,VERDEZOTO REINOSO ROSA ISABEL,SI
104,GENDE CALAZACÓN ANGEL MESÍAS,SI
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI
106,ZAMBRANO VERA MARIANO,SI
107,CANDELL SOTO JAIME ENRIQUE JIMMY,SI
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI
109,OLIVO PALLO JAIME FERNANDO,SI
110,ROHON HERVAS CÉSAR EDUARDO,SI
111,TAIANO BASANTE VICENTE GIOVANNY,SI
112,MENDOZA MACÍAS MANUEL VIRGILIO,SI
113,TORRES COBO LUIS ESTEBAN,SI
114,LARREÁTEGUI FABARA MARÍA GABRIELA,SI
115,SALTOS MOREIRA DIANA GABRIELA,SI
117,MONTAÑO VALENCIA MAE,SI
119,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI
122,CUESTA CONCARI MARÍA MERCEDES,SI
123,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI
125,ALARCÓN GUILLÍN FREDY OSCAR,SI
126,SOLÓRZANO SARRIA CÉSAR FAUSTO,SI
127,ALMEYDA JALIL VICENTE FERNANDO,SI
128,MARÍN LAVAYEN DENNIS GUSTAVO,SI
130,RODRÍGUEZ PÉREZ SORAYA MARIBEL,SI
131,PAREDES TORRES WASHINGTON ARTURO,SI
132,ROMERO LOAYZA FRANCO SEGUNDO,SI
134,SUQUILANDA VALDIVIESO BYRON VINICIO,SI
135,VERA MENDOZA TANLLY JANELA,SI
136,VILLAMAR JÁCOME PEDRO FABRICIO,SI
137,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI
10,COLLAGUAZO RODRIGO,ABSTENCION
118,MORENO GUERRERO HENRY FREDY,ABSTENCION
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,ABSTENCION
133,SIMBAÑA VILLARREAL ABDÓN MARCELO,ABSTENCION
