curul,asambleista,voto
1,GUAMAN MAYANCELA MARIA MERCEDES,AUSENTE
8,MUÑOZ VICUÑA MARIANGEL,AUSENTE
10,VITERI LOPEZ CHRISTIAN HUMBERTO,AUSENTE
20,CARRILLO BETTY,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
23,BRAVO RAMIREZ MARIA LORENA,AUSENTE
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,AUSENTE
37,LARREA VITERI LIDICE VANESSA,AUSENTE
41,GUAMAN CASTRO ALEX FRANCISCO,AUSENTE
47,MOSQUERA YANEZ ISABEL PIEDAD,AUSENTE
54,LEDESMA ZAMORA OSCAR ALFONSO,AUSENTE
66,QUINCHIGUANGO GISELA,AUSENTE
78,SUBIA BARREIRO BOLIVAR STALIN,AUSENTE
81,VILLAO PANCHANA RAUL ELIAS,AUSENTE
89,FIERRO OVIEDO PACO,AUSENTE
90,QUEZADA CARRION ANDREA MARIBEL,AUSENTE
93,TIBAN GUALA LOURDES LICENIA,AUSENTE
117,PAEZ BENALCAZAR ANDRES TARQUINO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
121,ALEJANDRO MEDINA CRISTINA SORAYA,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,TORRES CEDEÑO KERLLY ANABEL,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,BORJA PEREZ GALO,SI
16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
17,PAREDES BENAVIDES LIDIA VICTORIA,SI
18,QUIMBIULCO BEDON LORENA GABRIELA,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
22,CAJAS LARA SUSANA VALERIA,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,CHICA AREVALO VINICIO VETHOWEN,SI
28,DAVILA RAMIREZ BELGICA ELIZABETH,SI
29,CUESTA RIOS LIUBA ELISA,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
32,DELGADO CHALA AGUSTIN JAVIER,SI
33,FAJARDO MOSQUERA LETTY VANESSA,SI
34,FALCONI LOQUI EVELYN PAMELA,SI
35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI
36,GALVAN GRACIA MARIA ESPERANZA,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,GODOY ANDRADE GINA JAKELINE,SI
40,GONZALEZ SERRANO MIRYAM CATARINA,SI
42,BOMBON LOPEZ BLANCA CECILIA,SI
43,GUDIÑO MENA ZOBEIDA GUISELA,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
45,RODAS MARCA CARLOS EDUARDO,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
48,ISSA WAGNER NICOLAS JOSE,SI
49,JEREZ PILLA BETTY MARICELA,SI
50,SILVA MALDONADO SOFIA IRENE,SI
51,ORTIZ GASPAR ESTHER FLAVIA,SI
52,BUENDIA HERDOIZA MARIA SOLEDAD,SI
53,LARRIVA ALVARADO OSCAR OSWALDO,SI
55,LOOR CEVALLOS JORGE SEBASTIAN,SI
56,MELO GARZON ESTEBAN ANDRES,SI
57,TOBAR NUÑEZ RAUL IGNACIO,SI
58,MUÑOZ AVENDAÑO ROSA ELVIRA,SI
59,ALVARADO CARRION ROSANA,SI
60,OCLES PADILLA ALEXANDRA,SI
61,PABON CARANQUI PAOLA VERENICE,SI
62,PADRON SAETEROS GLADYS PAULINA,SI
63,BRITO MENDOZA MONICA CRISTINA,SI
64,PEÑA CARRASCO DIANA LUCIA,SI
65,PEÑA PACHECO XIMENA DEL ROCIO,SI
67,PONCE LEON XIMENA MERCEDES,SI
68,PROAÑO CIFUENTES ROBERTH MAURICIO,SI
69,FARFAN APONTE RICHARD WILSON,SI
70,RIVERA LOPEZ JOSE GABRIEL,SI
71,RIVERO DOGUER ANGEL ARMANDO,SI
72,MEDINA MERA VICTOR CLEMENTE,SI
73,REINOSO LESCANO MARIA ELIZABETH,SI
75,ARIAS FERNANDEZ VERONICA ELIZABETH,SI
