curul,asambleista,voto
7,TORRES CEDEÑO KERLLY ANABEL,AUSENTE
8,MUÑOZ VICUÑA MARIANGEL,AUSENTE
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
16,SOLORZANO AVILES FRANCISCO MARCELO,AUSENTE
17,BUSTAMANTE PONCE FERNANDO XAVIER,AUSENTE
18,QUIMBIULCO BEDON LORENA GABRIELA,AUSENTE
19,CASANOVA CEPEDA XAVIER IVAN,AUSENTE
22,CAJAS LARA SUSANA VALERIA,AUSENTE
25,OLAYA LIDER,AUSENTE
32,DELGADO CHALA AGUSTIN JAVIER,AUSENTE
33,FAJARDO MOSQUERA LETTY VANESSA,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
44,TORRES PINEDA CLINTON ELIUD,AUSENTE
48,ISSA WAGNER NICOLAS JOSE,AUSENTE
50,JUEZ JUEZ OMAR JUSEPH,AUSENTE
60,OCLES PADILLA ALEXANDRA,AUSENTE
63,PATIÑO AROCA RAUL LEONARDO,AUSENTE
65,PEÑA PACHECO XIMENA DEL ROCIO,AUSENTE
71,QUIROZ VALLEJO HECTOR HUGO,AUSENTE
75,ARIAS FERNANDEZ VERONICA ELIZABETH,AUSENTE
81,VILLAO PANCHANA RAUL ELIAS,AUSENTE
83,ACACHO GONZALEZ PEPE LUIS,AUSENTE
90,GUALAN JAPA MILTON RODRIGO,AUSENTE
91,ORELLANA MARQUINEZ MAGALI MARGOT,AUSENTE
92,UMAJINGA GUAMAN CESAR,AUSENTE
93,TIBAN GUALA LOURDES LICENIA,AUSENTE
105,GARCIA CANO LUIGI FRANCISCO,AUSENTE
124,MERA RIVADENEIRA MARIA CECILIA,AUSENTE
128,SERRANO SEGURA GRACE MARISOL,AUSENTE
1,ABAD VELEZ RAUL,SI
2,MORALES POZO LENIN ALBERTO,SI
3,AGUILAR PLACIDO ARMANDO,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
9,ANDINO REINOSO MAURO EDMUNDO,SI
10,VITERI LOPEZ CHRISTIAN HUMBERTO,SI
11,RIVAS ALAVA ELIANA LISSET,SI
12,ARREGUI RUEDA MARCIA CECILIA,SI
13,BENAVIDES ZAMBRANO ZOILA TERESA,SI
15,BORJA PEREZ GALO,SI
20,TOALOMBO CHIMBORAZO JOSE SEGUNDO,SI
21,CARRION MARIA JOSE,SI
23,CASSINELLI CALI JUAN CARLOS,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
26,SALAZAR PAUCAR MARGOD ELISAVED,SI
