curul,asambleista,voto
3,CEVALLOS GUEVARA LESLIE MARCELA,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
18,CARRIÓN CEVALLOS MARÍA JOSÉ,AUSENTE
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
29,ESPÍN REYES EUGENIA SOFÍA,AUSENTE
32,GARCÍA GAIBOR CARMEN MERCEDES,AUSENTE
44,NARANJO ALVARADO PRISCILA AMAPOLA,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
56,SALAZAR CEDEÑO GUADALUPE DOLORES,AUSENTE
58,SAMANIEGO MAIGUA FRANKLIN OMAR,AUSENTE
126,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
129,ZAMBRANO ORTIZ MARÍA ROBERTA,AUSENTE
71,PESANTEZ SALTO DIANA ELIZABETH,SI
72,ASÁN WONSANG JOSÉ FRANCISCO,SI
73,AUQUILLA ORTEGA RAÚL VICENTE,SI
74,BERNAL BERNAL ESTEBAN REMIGIO,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
77,AZUERO RODAS ELISEO ALEXIS,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
79,FALQUEZ BATALLAS PEDRO CARLOS,SI
80,CALLEJAS BARONA FERNANDO,SI
81,CAMPAIN BRAMBILLA RINA ASUNCIÓN,SI
82,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI
83,CARRIÓN MORENO CÉSAR ATAULFO,SI
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI
86,YANDÚN POZO CÁSTULO RENÉ,SI
87,HENRÍQUEZ JAIME PATRICIA IVONNE,SI
88,KRONFLE KOZHAYA HENRY FABIÁN,SI
89,CASTANIER JARAMILLO XAVIER HOMERO,SI
90,CELI SANTOS GUILLERMO ALEJANDRO,SI
91,CRUZ PROAÑO LUDOVICO ISRAEL,SI
92,CRUZ VACA JEANNINE DEL CISNE,SI
93,MEDINA RAMÍREZ JOSÉ ALFREDO,SI
95,CADENA HUERTAS FRANCISCO JAVIER,SI
96,PEÑA ONTANEDA ELIO GERMÁN,SI
97,MONTAÑO GUISAMANO MAYRA MIGDONIA,SI
98,"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",SI
99,REYES HIDALGO CRISTINA EUGENIA,SI
100,CURICHUMBI YUPANQUI PEDRO,SI
101,DONOSO CHIRIBOGA PATRICIO,SI
102,FLORES VÁSQUEZ FERNANDO PATRICIO,SI
103,GALARZA AÑAZCO ANA MERCEDES,SI
104,GENDE CALAZACÓN ANGEL MESÍAS,SI
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI
107,CANDELL SOTO JAIME ENRIQUE JIMMY,SI
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI
109,OLIVO PALLO JAIME FERNANDO,SI
110,SAAVEDRA MARTÍNEZ VIOLETA LEONOR,SI
111,TAIANO BASANTE VICENTE GIOVANNY,SI
112,TERÁN SALCEDO RAMÓN FORTUNATO,SI
113,TORRES TORRES LUIS FERNANDO,SI
114,LARREÁTEGUI FABARA MARÍA GABRIELA,SI
115,MENDOZA PALMA JOFFRE PATRICIO,SI
116,MINCHALA MURILLO RÓMULO MARCELO,SI
