curul,asambleista,voto
12,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
23,CASSINELLI CALI JUAN CARLOS,AUSENTE
33,FAJARDO MOSQUERA LETTY VANESSA,AUSENTE
40,GONZALEZ SERRANO MIRYAM CATARINA,AUSENTE
41,GUAMAN CASTRO ALEX FRANCISCO,AUSENTE
45,GUZMAN OCHOA LILIANA MAURA,AUSENTE
50,JUEZ JUEZ OMAR JUSEPH,AUSENTE
53,LARRIVA ALVARADO OSCAR OSWALDO,AUSENTE
58,MUÑOZ AVENDAÑO ROSA ELVIRA,AUSENTE
65,PEÑA PACHECO XIMENA DEL ROCIO,AUSENTE
75,CASTILLO VIVANCO JOSE BOLIVAR,AUSENTE
76,RODRIGUEZ DELGADO MARIA VERONICA,AUSENTE
84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,AUSENTE
85,SANMIGUEL PALACIOS GINA ZITA,AUSENTE
87,SOLANO MORENO ALEX FABIAN,AUSENTE
88,LEDESMA ZAMORA DARWIN GERMAN,AUSENTE
93,TIBAN GUALA LOURDES LICENIA,AUSENTE
117,PAEZ BENALCAZAR ANDRES TARQUINO,AUSENTE
118,SALGADO RIVADENEIRA DIEGO,AUSENTE
124,ZAMBRANO ARTEAGA JOSE RICARDO,AUSENTE
129,URIBE LOPEZ FANNY ESTHER,AUSENTE
130,TAPIA LOMBEYDA LUIS FERNANDO,AUSENTE
136,VITERI JIMENEZ CYNTHIA,AUSENTE
137,KRONFLE GOMEZ MARIA CRISTINA,AUSENTE
1,ABAD VELEZ RAUL,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,LANDAZURI OLMEDO LUDIS CLAUDINA,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,ORTIZ LARA LEONARDO,SI
6,ALBAN TORRES MARIANA DEL ROCIO,SI
7,ALCIVAR MERA FELIX ANDRES,SI
8,MUÑOZ VICUÑA MARIANGEL,SI
9,GUEVARA ALVARADO MARGARITA BEATRIZ,SI
10,ARCE PLUAS ALEXANDRA MANUELA,SI
11,ARIAS RAMIREZ ALBERTO JESUS,SI
13,MARQUEZ LOPEZ JOSE LENIN,SI
14,BERGMANN REYNA CARLOS ALBERTO,SI
15,BORJA PEREZ GALO,SI
16,BUENDIA HERDOIZA MARIA SOLEDAD,SI
17,BUSTAMANTE PONCE FERNANDO XAVIER,SI
18,CALDERON SALTOS RICHARD OSWALDO,SI
19,CALLE ANDRADE MARIA AUGUSTA,SI
20,TOALOMBO CHIMBORAZO JOSE SEGUNDO,SI
21,CARRION MARIA JOSE,SI
22,CAJAS LARA SUSANA VALERIA,SI
24,CAYAMBE TIPAN FAUSTO HERIBERTO,SI
25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI
26,CHAVEZ CANALES HOLGER EZEQUIEL,SI
27,DELGADO GUTIERREZ ALEXANDRA ELIZABETH,SI
28,CORDOVA ENCALADA EDGAR EDUARDO,SI
29,CUESTA RIOS LIUBA ELISA,SI
30,DE LA CRUZ BERNARDO HERMAN ULISES,SI
31,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI
32,PIÑAN CAJAS MARIA ALEGRIA,SI
34,FALCONI LOQUI EVELYN PAMELA,SI
35,GAGLIARDO LOOR GASTON,SI
36,GALVAN GRACIA MARIA ESPERANZA,SI
37,BRAVO ALCIVAR JORGE GEOVANNY,SI
38,GARZON RICAURTE WILLIAM ANTONIO,SI
39,GODOY ANDRADE GINA JAKELINE,SI
42,GUAMANGATE ANTE LUIS GILBERTO,SI
43,GUDIÑO MENA ZOBEIDA GUISELA,SI
44,GUEVARA VILLACRES VERONICA MARGARITA,SI
46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI
47,MOSQUERA YANEZ ISABEL PIEDAD,SI
48,ISSA WAGNER NICOLAS JOSE,SI
49,JEREZ PILLA BETTY MARICELA,SI
51,ORTIZ GASPAR ESTHER FLAVIA,SI
52,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI
54,LEDESMA ZAMORA OSCAR ALFONSO,SI
55,AGUIÑAGA VALLEJO PAOLA MARCELA,SI
56,MELO GARZON ESTEBAN ANDRES,SI
57,MOROCHO VELAÑA NANCY BEATRIZ,SI
59,ALVARADO CARRION ROSANA,SI
60,OCLES PADILLA ALEXANDRA,SI
61,PABON CARANQUI PAOLA VERENICE,SI
62,SANANGO AUCACAMA LUIS LORENZO,SI
63,PATIÑO AROCA RAUL LEONARDO,SI
64,PEÑA CARRASCO DIANA LUCIA,SI
66,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI
67,PONCE LEON XIMENA MERCEDES,SI
68,PILLAJO TUQUERES JENNY ELIZABETH,SI
69,FARFAN APONTE RICHARD WILSON,SI
70,RIVERA LOPEZ JOSE GABRIEL,SI
71,RIVERO DOGUER ANGEL ARMANDO,SI
72,ROBLES ANDRADE DENISSE PRISCILA,SI
73,SANCHEZ MIÑO ALEXIS REYNALDO,SI
74,AGUILAR TORRES MANUEL RAMIRO,SI
77,SAENZ DE VITERI LAUTARO ENRIQUE,SI
78,SALAZAR CEDEÑO GUADALUPE DOLORES,SI
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,SI
81,CISNEROS SORIA OSWALDO DANIEL,SI
82,YANDUN POZO CASTULO RENE,SI
83,ACACHO GONZALEZ PEPE LUIS,SI
86,ALEMAN MARMOL MONICA ROCIO,SI
94,TERAN SARZOSA SEGUNDO FAUSTO,SI
95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI
96,VALLE PINARGOTE BAIRON LEONARDO,SI
97,VASCONEZ ARTEAGA ANNY MARLLELY,SI
98,INTRIAGO MACIAS CARMEN ELENA,SI
99,PACHECO ORDOÑEZ BAYRON EDUARDO,SI
102,CHICAIZA TOAPANTA WILSON ALFONSO,SI
103,DONOSO CHIRIBOGA PATRICIO,SI
106,SOLORZANO MANUEL ANTONIO,SI
107,HERMOSA ACOSTA MONICA ANABEL,SI
108,VELASCO ENRIQUEZ CARLOS ALBERTO,SI
109,VELIZ BRIONES JOSE FELIX,SI
110,VERDUGA CEDEÑO MARY,SI
111,VICUÑA MUÑOZ MARIA ALEJANDRA,SI
112,VILEMA FREIRE ANGEL RAMIRO,SI
