asambleista,curul,voto
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,AUSENTE
ARIAS RAMÍREZ ALBERTO JESÚS,5,AUSENTE
DELGADO ORLANDO CÉSAR ANTONIO,14,AUSENTE
CARRIÓN CEVALLOS MARÍA JOSÉ,18,AUSENTE
VALLEJO JARAMILLO NORMA MARLENE,19,AUSENTE
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,AUSENTE
GREFA AVILEZ FLAVIO PATRICIO,21,AUSENTE
NÚÑEZ CRIOLLO JAIRO PATRICIO,26,AUSENTE
MENDOZA ARÉVALO DANIEL ISAAC,42,AUSENTE
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
VITERI GUALINGA CARLOS ELOY,67,AUSENTE
FLORES ARROYO JUAN FERNADO,102,AUSENTE
MOLINA CELI KARLA ELIZABETH,105,AUSENTE
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,AUSENTE
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ASÁN WONSANG JOSÉ FRANCISCO,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
BERNAL BERNAL ESTEBAN REMIGIO,74,SI
CERDA ROSERO THALIA GENOVEVA,75,SI
AZUERO RODAS ELISEO ALEXIS,77,SI
ORDOÑEZ ZAMBRANO SANDRA DEL ROCÍO,78,SI
AÑAZCO ROMERO DOLORES LETICIA,79,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
GONZÁLEZ VÁSCONEZ TERESITA XIMENA,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
KRONFLE KOZHAYA HENRY FABIÁN,88,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
LÓPEZ GÓMEZ DE LA TORRE MARÍA CRISTINA,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
CUESTA ORELLANA MARÍA DE LOURDES,93,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
MONTAÑO GUISAMANO MAYRA MIGDONIA,97,SI
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,SI
REYES HIDALGO CRISTINA EUGENIA,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
OLIVO PALLO JAIME FERNANDO,109,SI
ROHON HERVAS CÉSAR EDUARDO,110,SI
TACLE GARCÍA SAMIA,111,SI
TERÁN SALCEDO RAMÓN FORTUNATO,112,SI
TORRES TORRES LUIS FERNANDO,113,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
MENDOZA PALMA JOFFRE PATRICIO,115,SI
MINCHALA MURILLO RÓMULO MARCELO,116,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
HIDALGO ESPINEL SANDRA VICTORIA CARMEN,119,SI
PACHALA POMA LUIS ALBERTO,120,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
CUESTA CONCARI MARÍA MERCEDES,122,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
SOLORZANO SARRIA CESAR FAUSTO,126,SI
POVEDA ALVARADO ERIKA SOPHIA,127,SI
MARÍN LAVAYEN DENNIS GUSTAVO,128,SI
ZAMBRANO ORTIZ MARÍA ROBERTA,129,SI
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
GARZÓN TABANGO CHRISTIAN ALFREDO,133,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
CEDEÑO LOOR LENIN PAÚL,135,SI
VILLAMAR JÁCOME PEDRO FABRICIO,136,SI
YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,137,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,NO
AGUIÑAGA VALLEJO PAOLA MARCELA,1,ABSTENCION
JUCA SALAZAR MERCEDES DEL ROCÍO,2,ABSTENCION
SERRANO SALGADO JOSÉ RICARDO,3,ABSTENCION
YELA ACOSTA WERNER ANTONIO,6,ABSTENCION
BENAVIDES ZAMBRANO ZOILA TERESA,8,ABSTENCION
BERGMANN REYNA CARLOS ALBERTO,9,ABSTENCION
BONILLA SALCEDO VIVIANA,10,ABSTENCION
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,ABSTENCION
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,ABSTENCION
SERRANO VALLEJO JORGE ERNESTO,13,ABSTENCION
CALLE VERZOZI HERMUY,15,ABSTENCION
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
CÁRDENAS ESPINOZA JUAN JORGE,17,ABSTENCION
SARZOSA MONTENEGRO JOHANNA MARCELA,22,ABSTENCION
TORRES TORRES EURO IGNACIO,23,ABSTENCION
COROZO AYOVÍ JORGE WILBER,24,ABSTENCION
CUESTA RÍOS LIUBA ELISA,25,ABSTENCION
RUIZ CEDEÑO ANA BELÉN,27,ABSTENCION
DURÁN AGUILAR LILIANA ELIZABETH,28,ABSTENCION
ESPÍN REYES EUGENIA SOFÍA,29,ABSTENCION
