asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,AUSENTE
CALLE VERZOZI HERMUY,15,AUSENTE
CÁRDENAS ESPINOZA JUAN JORGE,17,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DOUMET CHEDRAUI MICHEL ANDRÉS,27,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ALEAGA SANTOS RONNY XAVIER,29,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
FLOR GIL BRENDA AZUCENA,31,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
GARCÍA POZO DIEGO OSWALDO,33,AUSENTE
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
LLORET VALDIVIESO JUAN CRISTÓBAL,39,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,AUSENTE
NARANJO ALVARADO PRISCILA AMAPOLA,44,AUSENTE
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
ANDRADE VILLAPRADO NELLY LISSETH,50,AUSENTE
PROAÑO CIFUENTES ROBERTH MAURICIO,51,AUSENTE
AGUALSACA GUAMAN JOSE CLEMENTE,54,AUSENTE
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,AUSENTE
MONCAYO ESPINOSA JOSÉ FRANCISCO,57,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,AUSENTE
ALEMÁN MARMOL MÓNICA ROCÍO,60,AUSENTE
SOLIZ CARRIÓN DORIS JOSEFINA,61,AUSENTE
VALLE PINARGOTE BAIRON LEONARDO,62,AUSENTE
VELIN CORTÉS JUAN PABLO,63,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
GUAMBA DÍAZ NANCY JEANNETH,69,AUSENTE
LOOR ALCÍVAR LEXI LIDUVINA,70,AUSENTE
ZAMBRANO ALCÍVAR MAGDA XIOMARA,72,AUSENTE
MALDONADO JARAMILLO MARÍA ISABEL,73,AUSENTE
AZUERO RODAS ELISEO ALEXIS,77,AUSENTE
CUCALÓN CAMACHO HENRY EDUARDO,78,AUSENTE
SERRANO VITERI MERCEDES MARITZA,79,AUSENTE
CALLEJAS BARONA FERNANDO,80,AUSENTE
CARRIÓN MORENO CÉSAR ATAULFO,83,AUSENTE
HENRÍQUEZ JAIME PATRICIA IVONNE,87,AUSENTE
KRONFLE KOZHAYA HENRY FABIÁN,88,AUSENTE
CUESTA ORELLANA MARÍA DE LOURDES,93,AUSENTE
ZAMBRANO VALLE EDUARDO MAURICIO,94,AUSENTE
CADENA HUERTAS FRANCISCO JAVIER,95,AUSENTE
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,AUSENTE
CALDERÓN CHANCAY DORIS DAISY,98,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,99,AUSENTE
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,AUSENTE
ZAMBRANO VERA MARIANO,106,AUSENTE
ROHON HERVAS CÉSAR EDUARDO,110,AUSENTE
TAIANO BASANTE VICENTE GIOVANNY,111,AUSENTE
TERÁN SALCEDO RAMÓN FORTUNATO,112,AUSENTE
VERA CALDERÓN SILVIA LORENA,116,AUSENTE
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,AUSENTE
PUANCHIR PAYASHÑA TITO PEDRO,124,AUSENTE
ALMEYDA JALIL VICENTE FERNANDO,127,AUSENTE
MARÍN LAVAYEN DENNIS GUSTAVO,128,AUSENTE
PAREDES TORRES WASHINGTON ARTURO,131,AUSENTE
SUQUILANDA VALDIVIESO BYRON VINICIO,134,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
SERRANO SALGADO JOSÉ RICARDO,3,SI
ARIAS RAMÍREZ ALBERTO JESÚS,5,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
MONTESDEOCA PALACIOS JOSÉ DANIEL,7,SI
MARQUEZ LOPEZ JOSE LENIN,8,SI
COLLAGUAZO RODRIGO,10,SI
CASANOVA CEPEDA XAVIER IVAN,11,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
EGAS LEDESMA JOSÉ ANTONIO,18,SI
TERÁN SARZOSA SEGUNDO FAUSTO,19,SI
TENORIO VALENCIA CALLETANO,20,SI
CERDA MIRANDA GABRIELA PAMELA,21,SI
TORRES TORRES EURO IGNACIO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
SUAREZ HUAYAMAVE CARLOS ALBERTO,25,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
MENDOZA ARÉVALO DANIEL ISAAC,42,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
PLAZA CASTILLO LENIN,49,SI
QUIJIJE DELGADO LUIS RAFAEL,52,SI
RODRÍGUEZ CEDEÑO ROSA ELENA,53,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,56,SI
VELASTEGUI NARANJO OLGUER FABRICIO,66,SI
CHACTONG VELASCO MARTHA XIMENA,67,SI
YAR ARAUJO JUAN CARLOS,68,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
CERDA ROSERO THALIA GENOVEVA,75,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
VEGAY JIPA LUZ AIDA,84,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
YUNGA NAULA SEGUNDO JULIÁN,91,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
FLORES VÁSQUEZ FERNANDO PATRICIO,102,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
OLIVO PALLO JAIME FERNANDO,109,SI
MORENO GUERRERO HENRY FREDY,118,SI
PACHALA POMA LUIS ALBERTO,120,SI
CUESTA CONCARI MARÍA MERCEDES,122,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
SOLÓRZANO SARRIA CÉSAR FAUSTO,126,SI
ESTUPIÑÁN ORTIZ BORIS EFRÉN,129,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
VERA MENDOZA TANLLY JANELA,135,SI
ANGUETA MEJÍA KERLY LISETH,137,SI
TORRES COBO LUIS ESTEBAN,113,NO
