asambleista,curul,voto
ARREGUI RUEDA MARCIA CECILIA,12,AUSENTE
CARVAJAL AGUIRRE MIGUEL ANGEL,22,AUSENTE
CHAVEZ CANALES HOLGER EZEQUIEL,26,AUSENTE
CUESTA RIOS LIUBA ELISA,29,AUSENTE
TORRES PINEDA CLINTON ELIUD,44,AUSENTE
ISSA WAGNER NICOLAS JOSE,48,AUSENTE
JUEZ JUEZ OMAR JUSEPH,50,AUSENTE
MUÑOZ AVENDAÑO ROSA ELVIRA,58,AUSENTE
PATIÑO AROCA RAUL LEONARDO,63,AUSENTE
PEÑA CARRASCO DIANA LUCIA,64,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
ACACHO GONZALEZ PEPE LUIS,83,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,134,AUSENTE
ABAD VELEZ RAUL,1,SI
MORALES POZO LENIN ALBERTO,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
AGUIRRE HIDALGO DORA ANDELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
ALCIVAR MERA FELIX ANDRES,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
GUEVARA ALVARADO MARGARITA BEATRIZ,9,SI
ARCE PLUAS ALEXANDRA MANUELA,10,SI
ARIAS RAMIREZ ALBERTO JESUS,11,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
REYES MACHUCA EFREN RODRIGO,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CASANOVA CEPEDA XAVIER IVAN,19,SI
TOALOMBO CHIMBORAZO JOSE SEGUNDO,20,SI
CARRION MARIA JOSE,21,SI
CASSINELLI CALI JUAN CARLOS,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
OLAYA LIDER,25,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
PIÑAN CAJAS MARIA ALEGRIA,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
CAMACHO COLOMA CARLOS MANUEL,34,SI
GAGLIARDO LOOR GASTON,35,SI
GALVAN GRACIA MARIA ESPERANZA,36,SI
LARREA VITERI LIDICE VANESSA,37,SI
CALAZACON AGUAVIL MARIA ALBERTINA,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GRANDA NIXON ARLIG,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
