curul,asambleista,voto
1,AGUIÑAGA VALLEJO PAOLA MARCELA,AUSENTE
2,ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,AUSENTE
3,SERRANO SALGADO JOSÉ RICARDO,AUSENTE
6,ARREGUI RUEDA MARCIA CECILIA,AUSENTE
7,ARTEAGA MUÑOZ KARINA CECILIA,AUSENTE
13,CABEZAS GUERRERO ELIZABETH ENRIQUETA,AUSENTE
14,CADENA VÉLEZ KARLA GABRIELA,AUSENTE
20,TENORIO VALENCIA CALLETANO,AUSENTE
27,DOUMET CHEDRAUI MICHEL ANDRÉS,AUSENTE
32,GARCÍA GAIBOR CARMEN MERCEDES,AUSENTE
37,HOLGUÍN NARANJO MARCELA PRISCILA,AUSENTE
40,MARÍN AGUIRRE ANA BELÉN,AUSENTE
45,OCHOA MORANTE MANUEL ALFREDO,AUSENTE
50,POMA HERRERA YOFRE MARTÍN,AUSENTE
51,PROAÑO CIFUENTES ROBERTH MAURICIO,AUSENTE
57,MONCAYO ESPINOSA JOSÉ FRANCISCO,AUSENTE
63,VELIN CORTÉS JUAN PABLO,AUSENTE
64,VERA FLORES WENDY VANESSA,AUSENTE
84,ZAMBRANO CHACHA ALBERTO ALEXANDER,AUSENTE
85,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,AUSENTE
88,KRONFLE KOZHAYA HENRY FABIÁN,AUSENTE
91,CRUZ PROAÑO LUDOVICO ISRAEL,AUSENTE
99,REYES HIDALGO CRISTINA EUGENIA,AUSENTE
105,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,AUSENTE
108,DUCHI GUAMÁN MARÍA ENCARNACIÓN,AUSENTE
111,TAIANO BASANTE VICENTE GIOVANNY,AUSENTE
112,TERÁN SALCEDO RAMÓN FORTUNATO,AUSENTE
121,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,AUSENTE
127,ALMEYDA JALIL VICENTE FERNANDO,AUSENTE
128,MARÍN LAVAYEN DENNIS GUSTAVO,AUSENTE
131,PAREDES TORRES WASHINGTON ARTURO,AUSENTE
5,ARIAS RAMÍREZ ALBERTO JESÚS,SI
9,BERGMANN REYNA CARLOS ALBERTO,SI
10,BONILLA SALCEDO VIVIANA,SI
12,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI
16,CAMBALA MONTECE CARLOS ALBERTO,SI
18,CARRIÓN CEVALLOS MARÍA JOSÉ,SI
19,TERAN SARZOSA SEGUNDO FAUSTO,SI
23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,SI
24,COROZO AYOVÍ JORGE WILBER,SI
25,CUESTA RÍOS LIUBA ELISA,SI
31,FLOR GIL BRENDA AZUCENA,SI
34,GARZÓN RICAURTE WILLIAM ANTONIO,SI
35,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI
38,LITARDO CAICEDO CÉSAR ERNESTO,SI
42,MENDOZA ARÉVALO DANIEL ISAAC,SI
46,ORELLANA ROMÁN ROSA GINA,SI
47,BUSTAMANTE GARCÍA JUAN FRANCISCO,SI
48,PEÑA PACHECO XIMENA DEL ROCÍO,SI
49,PLAZA CASTILLO LENIN,SI
52,QUIJIJE DELGADO LUIS RAFAEL,SI
53,QUIÑONEZ OCAMPO JULIO CÉSAR,SI
56,SALAZAR CEDEÑO GUADALUPE DOLORES,SI
65,VERA RODRÍGUEZ CARLOS ALFREDO,SI
68,YAR ARAUJO JUAN CARLOS,SI
71,ANDRADE MUÑOZ WILMA PIEDAD,SI
72,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI
73,AUQUILLA ORTEGA RAÚL VICENTE,SI
74,ASTUDILLO LOOR LINA GLORIA,SI
75,BURBANO MONTENEGRO FÉLIX FERNANDO,SI
76,ZAMBRANO CASTRO NORALMA ELIZABETH,SI
77,AZUERO RODAS ELISEO ALEXIS,SI
78,CUCALÓN CAMACHO HENRY EDUARDO,SI
