voto,curul,asambleista
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,18,QUIMBIULCO BEDON LORENA GABRIELA
AUSENTE,23,CASSINELLI CALI JUAN CARLOS
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,34,FALCONI LOQUI EVELYN PAMELA
AUSENTE,35,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES
AUSENTE,37,LARREA VITERI LIDICE VANESSA
AUSENTE,43,GUDIÑO MENA ZOBEIDA GUISELA
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,53,JAIGUA ALVARADO CELIA MARIA
AUSENTE,59,ALVARADO CARRION ROSANA
AUSENTE,64,PEÑA CARRASCO DIANA LUCIA
AUSENTE,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
AUSENTE,69,FARFAN APONTE RICHARD WILSON
AUSENTE,71,RIVERO DOGUER ANGEL ARMANDO
AUSENTE,76,RODRIGUEZ DELGADO MARIA VERONICA
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,78,SUBIA BARREIRO BOLIVAR STALIN
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,87,DAHIK ASTUDILLO REYTA GIOMAR
AUSENTE,88,DIAZ COKA MARIA GABRIELA
AUSENTE,90,GUALAN JAPA MILTON RODRIGO
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,92,UMAJINGA GUAMAN CESAR
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,98,VELA CAIZAPANTA ANGEL RAMIRO
AUSENTE,99,PACHECO ORDOÑEZ BAYRON EDUARDO
AUSENTE,103,DONOSO CHIRIBOGA PATRICIO
AUSENTE,104,MONCAYO CEVALLOS JOSE RICARDO
AUSENTE,112,VILEMA FREIRE ANGEL RAMIRO
AUSENTE,113,POSSO SALGADO LUIS ANTONIO
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,120,TORRES TORRES LUIS FERNANDO
AUSENTE,128,SERRANO SEGURA GRACE MARISOL
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,132,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,136,VITERI JIMENEZ CYNTHIA
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,AGUIRRE HIDALGO DORA ANDELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
SI,8,MUÑOZ VICUÑA MARIANGEL
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,VITERI LOPEZ CHRISTIAN HUMBERTO
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,13,MARQUEZ LOPEZ JOSE LENIN
SI,14,MORENO INTRIAGO MARIA LUISA
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
