voto,curul,asambleista
AUSENTE,5,ORTIZ LARA LEONARDO
AUSENTE,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
AUSENTE,8,MUÑOZ VICUÑA MARIANGEL
AUSENTE,11,ARIAS RAMIREZ ALBERTO JESUS
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,21,CARRION MARIA JOSE
AUSENTE,22,CARVAJAL AGUIRRE MIGUEL ANGEL
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,32,DELGADO CHALA AGUSTIN JAVIER
AUSENTE,33,FAJARDO MOSQUERA LETTY VANESSA
AUSENTE,38,CALAZACON AGUAVIL MARIA ALBERTINA
AUSENTE,47,MOSQUERA YANEZ ISABEL PIEDAD
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,53,LARRIVA ALVARADO OSCAR OSWALDO
AUSENTE,54,LEDESMA ZAMORA OSCAR ALFONSO
AUSENTE,59,ALVARADO CARRION ROSANA
AUSENTE,62,SANANGO AUCACAMA LUIS LORENZO
AUSENTE,63,BRITO MENDOZA MONICA CRISTINA
AUSENTE,70,JIJON BUENDIA ITALIA LUISA
AUSENTE,71,RIVERO DOGUER ANGEL ARMANDO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,86,MORAN AMALIA
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,92,UMAJINGA GUAMAN CESAR
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,100,GUTIERREZ BORBUA FAUSTO GILMAR
AUSENTE,114,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
AUSENTE,133,TACLE GALARRAGA MOISES FERNANDO
AUSENTE,136,SERRANO VALLADARES SAADIN ALFREDO
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,2,MORALES POZO LENIN ALBERTO
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,GOMEZ WALFANDERY IRMA
SI,6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO
SI,9,ANDINO REINOSO MAURO EDMUNDO
SI,10,VITERI LOPEZ CHRISTIAN HUMBERTO
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,14,BERGMANN REYNA CARLOS ALBERTO
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,23,BRAVO RAMIREZ MARIA LORENA
SI,24,CONSTANTE NIETO MARIANA DE LAS MERCEDES
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,28,CORDOVA ENCALADA EDGAR EDUARDO
SI,29,MACIAS GARCIA PEDRO ROBERTO GEOVANNY
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,34,FALCONI LOQUI EVELYN PAMELA
SI,35,GAGLIARDO LOOR GASTON
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
SI,37,MENDOZA DANIEL ISAAC
SI,39,GODOY ANDRADE GINA JAKELINE
SI,40,GONZALEZ SERRANO MIRYAM CATARINA
SI,41,GUAMAN CASTRO ALEX FRANCISCO
SI,42,GUAMANGATE ANTE LUIS GILBERTO
SI,43,JARAMILLO RODRIGUEZ VICTOR HUGO
SI,44,GUEVARA VILLACRES VERONICA MARGARITA
SI,45,GUZMAN OCHOA LILIANA MAURA
SI,46,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO
SI,49,JEREZ PILLA BETTY MARICELA
SI,50,SILVA MALDONADO SOFIA IRENE
SI,51,ORTIZ GASPAR ESTHER FLAVIA
SI,52,REYES MACHUCA EFREN RODRIGO
SI,55,AGUIÑAGA VALLEJO PAOLA MARCELA
SI,56,MELO GARZON ESTEBAN ANDRES
SI,57,TOBAR NUÑEZ RAUL IGNACIO
SI,58,MUÑOZ AVENDAÑO ROSA ELVIRA
SI,60,OCLES PADILLA ALEXANDRA
SI,61,CAZA TIPANTA HUGO RENE
SI,64,TORRES LARA JOSE EDUARDO
SI,65,PEÑA PACHECO XIMENA DEL ROCIO
SI,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
SI,67,PONCE LEON XIMENA MERCEDES
SI,68,PROAÑO CIFUENTES ROBERTH MAURICIO
SI,69,FARFAN APONTE RICHARD WILSON
SI,73,REINOSO LESCANO MARIA ELIZABETH
SI,76,RODRIGUEZ DELGADO MARIA VERONICA
SI,78,SALAZAR CEDEÑO GUADALUPE DOLORES
SI,81,MATIAS APOLINARIO RITA AZUCENA
SI,85,MOYA DUQUE HERMAN ANIBAL
SI,87,DAHIK ASTUDILLO REYTA GIOMAR
SI,94,TERAN SARZOSA SEGUNDO FAUSTO
SI,95,VALAREZO ORDOÑEZ ROCIO DEL CARMEN
SI,96,VALLE PINARGOTE BAIRON LEONARDO
SI,97,VASCONEZ ARTEAGA ANNY MARLLELY
SI,98,VELA CAIZAPANTA ANGEL RAMIRO
SI,99,PACHECO ORDOÑEZ BAYRON EDUARDO
SI,105,AGUIRRE RODRIGUEZ FRANCISCO XAVIER
SI,106,VELA CHERONI MARIA SOLEDAD
SI,107,ARGUELLO TROYA BLANCA AZUCENA
SI,108,CHAMORRO HIDALGO YOLANDA JOSEFINA
SI,109,VELIZ BRIONES JOSE FELIX
SI,110,VERDUGA CEDEÑO MARY
SI,111,JONIAUX BLUM ENRIQUE ALEJANDRO
SI,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
SI,122,PONCE RUBIO ELVIA AZUCENA
SI,123,VITERI GUALINGA CARLOS ELOY
SI,126,ZAMBRANO CASTRO NORALMA ELIZABETH
SI,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
SI,128,SERRANO SEGURA GRACE MARISOL
SI,134,ROMERO LOAYZA FRANCO SEGUNDO
ABSTENCION,17,BUSTAMANTE PONCE FERNANDO XAVIER
ABSTENCION,74,GUZMAN SEGOVIA JOSE FRANCISCO
ABSTENCION,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
ABSTENCION,80,BUSTOS CHILIQUINGA ARCADIO
ABSTENCION,82,YANDUN POZO CASTULO RENE
ABSTENCION,83,ACACHO GONZALEZ PEPE LUIS
ABSTENCION,88,DIAZ COKA MARIA GABRIELA
ABSTENCION,89,FIERRO OVIEDO PACO
ABSTENCION,90,GUALAN JAPA MILTON RODRIGO
ABSTENCION,101,AUQUILLA ORTEGA RAUL VICENTE
ABSTENCION,102,CHICAIZA TOAPANTA WILSON ALFONSO
ABSTENCION,103,DONOSO CHIRIBOGA PATRICIO
ABSTENCION,104,MONCAYO CEVALLOS JOSE RICARDO
ABSTENCION,112,ANDINO ROBALINO ANGELICA MARIA
ABSTENCION,113,SOTO MONTALVO ALICIA MAGDALENA
ABSTENCION,115,MONTAÑO VALENCIA MAE
ABSTENCION,116,MORETA PANCHEZ MIGUEL ANGEL
ABSTENCION,117,LLANES SUAREZ HENRY MANUEL
ABSTENCION,118,SALGADO RIVADENEIRA DIEGO
ABSTENCION,119,CHICA ARTEAGA GUNTARD PAVEL
ABSTENCION,120,TORRES COBO LUIS ESTEBAN
ABSTENCION,129,URIBE LOPEZ FANNY ESTHER
ABSTENCION,130,TAPIA LOMBEYDA LUIS FERNANDO
ABSTENCION,131,CUCALON CAMACHO HENRY EDUARDO
ABSTENCION,132,REYES HIDALGO CRISTINA EUGENIA
ABSTENCION,135,TERAN SALCEDO RAMON FORTUNATO
