voto,curul,asambleista
AUSENTE,3,CEVALLOS GUEVARA LESLIE MARCELA
AUSENTE,5,ARIAS RAMÍREZ ALBERTO JESÚS
AUSENTE,6,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,7,ARTEAGA MUÑOZ KARINA CECILIA
AUSENTE,8,MARQUEZ LOPEZ JOSE LENIN
AUSENTE,9,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,10,BONILLA SALCEDO VIVIANA
AUSENTE,11,BUENDÍA HERDOÍZA MARÍA SOLEDAD
AUSENTE,14,CADENA VÉLEZ KARLA GABRIELA
AUSENTE,20,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,21,CERDA MIRANDA GABRIELA PAMELA
AUSENTE,22,CHALÁ CRUZ JOSÉ FRANKLIN
AUSENTE,23,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO
AUSENTE,25,CUESTA RÍOS LIUBA ELISA
AUSENTE,26,CUESTA SANTANA ESTHER ADELINA
AUSENTE,31,FLOR GIL BRENDA AZUCENA
AUSENTE,37,HOLGUÍN NARANJO MARCELA PRISCILA
AUSENTE,38,LITARDO CAICEDO CÉSAR ERNESTO
AUSENTE,41,MELO GARZÓN ESTEBAN ANDRÉS
AUSENTE,42,MENDOZA ARÉVALO DANIEL ISAAC
AUSENTE,46,ORELLANA ROMÁN ROSA GINA
AUSENTE,48,PEÑA PACHECO XIMENA DEL ROCÍO
AUSENTE,52,QUIJIJE DELGADO LUIS RAFAEL
AUSENTE,57,SALGADO ANDRADE SILVIA BETZABETH
AUSENTE,58,SAMANIEGO MAIGUA FRANKLIN OMAR
AUSENTE,59,YAGUANA ECHEVERRÍA ANDREA ALEXANDRA
AUSENTE,65,VERA RODRÍGUEZ CARLOS ALFREDO
AUSENTE,70,LOOR ALCÍVAR LEXI LIDUVINA
AUSENTE,71,ANDRADE MUÑOZ WILMA PIEDAD
AUSENTE,73,AUQUILLA ORTEGA RAÚL VICENTE
