asambleista,curul,voto
MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO,7,AUSENTE
CRUZ SALAZAR FRANCISCA GABRIELA,10,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,14,AUSENTE
CARRION MARIA JOSE,21,AUSENTE
CORDOVA ENCALADA EDGAR EDUARDO,28,AUSENTE
DELGADO CHALA AGUSTIN JAVIER,32,AUSENTE
GALVAN GRACIA MARIA ESPERANZA,36,AUSENTE
GUDIÑO MENA ZOBEIDA GUISELA,43,AUSENTE
GUZMAN OCHOA LILIANA MAURA,45,AUSENTE
JUEZ JUEZ OMAR JUSEPH,50,AUSENTE
BUENDIA HERDOIZA MARIA SOLEDAD,52,AUSENTE
JAIGUA ALVARADO CELIA MARIA,53,AUSENTE
MUÑOZ AVENDAÑO ROSA ELVIRA,58,AUSENTE
CAZA TIPANTA HUGO RENE,61,AUSENTE
PEÑA PACHECO XIMENA DEL ROCIO,65,AUSENTE
AGUILAR TORRES MANUEL RAMIRO,74,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,79,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
VILEMA FREIRE ANGEL RAMIRO,112,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
SOLORZANO SARRIA CESAR FAUSTO,114,AUSENTE
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
REYES HIDALGO CRISTINA EUGENIA,132,AUSENTE
TACLE GALARRAGA MOISES FERNANDO,133,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,134,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
HAGO CELI FRANCISCO WAIKING,4,SI
AGUIRRE HIDALGO DORA ANADELA,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
