asambleista,curul,voto
MACHUCA MOSCOSO LINDA MARICELA,4,AUSENTE
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
VITERI LOPEZ CHRISTIAN HUMBERTO,10,AUSENTE
RIVAS ALAVA ELIANA LISSET,11,AUSENTE
CALDERON SALTOS RICHARD OSWALDO,18,AUSENTE
FALCONI LOQUI EVELYN PAMELA,34,AUSENTE
MENDOZA DANIEL ISAAC,37,AUSENTE
GUEVARA VILLACRES VERONICA MARGARITA,44,AUSENTE
JEREZ PILLA BETTY MARICELA,49,AUSENTE
JUEZ JUEZ OMAR JUSEPH,50,AUSENTE
BUENDIA HERDOIZA MARIA SOLEDAD,52,AUSENTE
PABON CARANQUI PAOLA VERENICE,61,AUSENTE
PEÑA PACHECO XIMENA DEL ROCIO,65,AUSENTE
ARIAS FERNANDEZ VERONICA ELIZABETH,75,AUSENTE
SAENZ DE VITERI LAUTARO ENRIQUE,77,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
DIAZ COKA MARIA GABRIELA,88,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
PACHECO ORDOÑEZ BAYRON EDUARDO,99,AUSENTE
VELIZ BRIONES JOSE FELIX,109,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
URIBE LOPEZ FANNY ESTHER,129,AUSENTE
ABAD VELEZ RAUL,1,SI
ACERO LANCHIMBA ESTHELA LILIANA,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
ORTIZ LARA LEONARDO,5,SI
ALBAN TORRES MARIANA DEL ROCIO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
MARQUEZ LOPEZ JOSE LENIN,13,SI
BERGMANN REYNA CARLOS ALBERTO,14,SI
BORJA PEREZ GALO,15,SI
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,SI
BUSTAMANTE PONCE FERNANDO XAVIER,17,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CASSINELLI CALI JUAN CARLOS,23,SI
CAYAMBE TIPAN FAUSTO HERIBERTO,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
CHAVEZ CANALES HOLGER EZEQUIEL,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
CUESTA RIOS LIUBA ELISA,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
DELGADO CHALA AGUSTIN JAVIER,32,SI
FAJARDO MOSQUERA LETTY VANESSA,33,SI
GAGLIARDO LOOR GASTON,35,SI
GALVAN GRACIA MARIA ESPERANZA,36,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GODOY ANDRADE GINA JAKELINE,39,SI
GONZALEZ SERRANO MIRYAM CATARINA,40,SI
GUAMAN CASTRO ALEX FRANCISCO,41,SI
GUAMANGATE ANTE LUIS GILBERTO,42,SI
GUDIÑO MENA ZOBEIDA GUISELA,43,SI
GUZMAN OCHOA LILIANA MAURA,45,SI
HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
CRUZ SALAZAR FRANCISCA GABRIELA,48,SI
ORTIZ GASPAR ESTHER FLAVIA,51,SI
LARRIVA ALVARADO OSCAR OSWALDO,53,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MORENO CHIRIBOGA AMPARO DIANA,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
ALVARADO CARRION ROSANA,59,SI
OCLES PADILLA ALEXANDRA,60,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
BRITO MENDOZA MONICA CRISTINA,63,SI
PEÑA CARRASCO DIANA LUCIA,64,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PROAÑO CIFUENTES ROBERTH MAURICIO,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
RIVERA LOPEZ JOSE GABRIEL,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
MEDINA MERA VICTOR CLEMENTE,72,SI
REINOSO LESCANO MARIA ELIZABETH,73,SI
RODRIGUEZ DELGADO MARIA VERONICA,76,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,78,SI
CANTOS MENDOZA ALBA JANET,79,SI
MATIAS APOLINARIO RITA AZUCENA,81,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
SERRANO REYES NELSON ALCIDES,86,SI
SOLANO MORENO ALEX FABIAN,87,SI
ESCALA ZAMBRANO JORGE ELIAS,93,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
VALLE PINARGOTE BAIRON LEONARDO,96,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
VELASCO ENRIQUEZ CARLOS ALBERTO,108,SI
OCHOA MORANTE MANUEL ALFREDO,110,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
VILEMA FREIRE ANGEL RAMIRO,112,SI
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,SI
VINTIMILLA JARRIN DIEGO ARMANDO,122,SI
VITERI GUALINGA CARLOS ELOY,123,SI
ZAMBRANO ARTEAGA JOSE RICARDO,124,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,126,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,SI
SERRANO SEGURA GRACE MARISOL,128,SI
AGUILAR TORRES MANUEL RAMIRO,74,NO
BUSTOS CHILIQUINGA ARCADIO,80,NO
YANDUN POZO CASTULO RENE,82,NO
FIERRO OVIEDO PACO,89,NO
GUTIERREZ BORBUA FAUSTO GILMAR,100,NO
AUQUILLA ORTEGA RAUL VICENTE,101,NO
CHICAIZA TOAPANTA WILSON ALFONSO,102,NO
DONOSO CHIRIBOGA PATRICIO,103,NO
MONCAYO CEVALLOS JOSE RICARDO,104,NO
SOLORZANO SARRIA CESAR FAUSTO,114,NO
MONTAÑO VALENCIA MAE,115,NO
MORETA PANCHEZ MIGUEL ANGEL,116,NO
PAEZ BENALCAZAR ANDRES TARQUINO,117,NO
SALGADO RIVADENEIRA DIEGO,118,NO
PUYOL CORTEZ JORGE LUIS,119,NO
TORRES TORRES LUIS FERNANDO,120,NO
TAPIA LOMBEYDA LUIS FERNANDO,130,NO
CUCALON CAMACHO HENRY EDUARDO,131,NO
REYES HIDALGO CRISTINA EUGENIA,132,NO
TACLE GALARRAGA MOISES FERNANDO,133,NO
ROMERO LOAYZA FRANCO SEGUNDO,134,NO
TERAN SALCEDO RAMON FORTUNATO,135,NO
VITERI JIMENEZ CYNTHIA,136,NO
KRONFLE GOMEZ MARIA CRISTINA,137,NO
ACACHO GONZALEZ PEPE LUIS,83,ABSTENCION
ORELLANA MARQUINEZ MAGALI MARGOT,91,ABSTENCION
UMAJINGA GUAMAN CESAR,92,ABSTENCION
MOREIRA MACIAS GRACE HOLANDA,105,ABSTENCION
