asambleista,curul,voto
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,AUSENTE
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
BENAVIDES ZAMBRANO ZOILA TERESA,8,AUSENTE
CERDA MIRANDA GABRIELA PAMELA,21,AUSENTE
SUAREZ HUAYAMAVE CARLOS ALBERTO,25,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ESPÍN REYES EUGENIA SOFÍA,29,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GARCÍA GAIBOR CARMEN MERCEDES,32,AUSENTE
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
LLORET VALDIVIESO JUAN CRISTÓBAL,39,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
MENDOZA ARÉVALO DANIEL ISAAC,42,AUSENTE
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,AUSENTE
NARANJO ALVARADO PRISCILA AMAPOLA,44,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
QUIJIJE DELGADO LUIS RAFAEL,52,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,AUSENTE
SALGADO ANDRADE SILVIA BETZABETH,57,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
SOLIZ CARRIÓN DORIS JOSEFINA,61,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VERA RODRÍGUEZ CARLOS ALFREDO,65,AUSENTE
BURBANO MONTENEGRO FÉLIX FERNANDO,75,AUSENTE
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
LÓPEZ LAPO CARLOS VÍCTOR,104,AUSENTE
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,AUSENTE
MENDOZA PALMA JOFFRE PATRICIO,115,AUSENTE
MORENO GUERRERO HENRY FREDY,118,AUSENTE
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,AUSENTE
UGARTE GUZMÁN BLANCA ROSANA,127,AUSENTE
VILLAMAR JÁCOME PEDRO FABRICIO,136,AUSENTE
OVIEDO ENDERICA DANIELA NATHALY,5,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
BERGMANN REYNA CARLOS ALBERTO,9,SI
BONILLA SALCEDO VIVIANA,10,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,SI
CADENA VÉLEZ KARLA GABRIELA,14,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
VALLEJO JARAMILLO NORMA MARLENE,19,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
DOUMET CHEDRAUI MICHEL ANDRÉS,27,SI
FLOR GIL BRENDA AZUCENA,31,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
MARÍN AGUIRRE ANA BELÉN,40,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
QUIÑONEZ OCAMPO JULIO CÉSAR,53,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,56,SI
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,SI
VELIN CORTÉS JUAN PABLO,63,SI
YAR ARAUJO JUAN CARLOS,68,SI
YUNDA MACHADO JORGE HOMERO,69,SI
PESANTEZ SALTO DIANA ELIZABETH,71,SI
ASÁN WONSANG JOSÉ FRANCISCO,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
BERNAL BERNAL ESTEBAN REMIGIO,74,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
AZUERO RODAS ELISEO ALEXIS,77,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
FALQUEZ BATALLAS PEDRO CARLOS,79,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
KRONFLE KOZHAYA HENRY FABIÁN,88,SI
CASTANIER JARAMILLO XAVIER HOMERO,89,SI
CELI SANTOS GUILLERMO ALEJANDRO,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
MEDINA RAMÍREZ JOSÉ ALFREDO,93,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
MONTAÑO GUISAMANO MAYRA MIGDONIA,97,SI
REYES HIDALGO CRISTINA EUGENIA,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
DONOSO CHIRIBOGA PATRICIO,101,SI
GALARZA AÑAZCO ANA MERCEDES,103,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
ZAMBRANO VERA MARIANO,106,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
OLIVO PALLO JAIME FERNANDO,109,SI
ROHON HERVAS CÉSAR EDUARDO,110,SI
TAIANO BASANTE VICENTE GIOVANNY,111,SI
TERÁN SALCEDO RAMÓN FORTUNATO,112,SI
