asambleista,curul,voto
CEVALLOS GUEVARA LESLIE MARCELA,3,AUSENTE
CADENA VÉLEZ KARLA GABRIELA,14,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
SÁNCHEZ REYES MONTGOMERY,59,AUSENTE
YUNDA MACHADO JORGE HOMERO,69,AUSENTE
LOOR ALCÍVAR LEXI LIDUVINA,70,AUSENTE
ASTUDILLO LOOR LINA GLORIA,74,AUSENTE
CRUZ VACA JEANNINE DEL CISNE,92,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
TERÁN SALCEDO RAMÓN FORTUNATO,112,AUSENTE
LARREÁTEGUI FABARA MARÍA GABRIELA,114,AUSENTE
SALTOS MOREIRA DIANA GABRIELA,115,AUSENTE
PUANCHIR PAYASHÑA TITO PEDRO,124,AUSENTE
ZAMBRANO ORTIZ MARÍA ROBERTA,129,AUSENTE
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,SI
ARIAS RAMÍREZ ALBERTO JESÚS,5,SI
ARREGUI RUEDA MARCIA CECILIA,6,SI
ARTEAGA MUÑOZ KARINA CECILIA,7,SI
BENAVIDES ZAMBRANO ZOILA TERESA,8,SI
MORENO INTRIAGO MARIA LUISA,9,SI
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,SI
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,SI
CAMBALA MONTECE CARLOS ALBERTO,16,SI
CARRIÓN CEVALLOS MARÍA JOSÉ,18,SI
VALLEJO JARAMILLO NORMA MARLENE,19,SI
TENORIO VALENCIA CALLETANO,20,SI
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,SI
COROZO AYOVÍ JORGE WILBER,24,SI
CUESTA RÍOS LIUBA ELISA,25,SI
DOUMET CHEDRAUI MICHEL ANDRÉS,27,SI
FLOR GIL BRENDA AZUCENA,31,SI
GARZÓN RICAURTE WILLIAM ANTONIO,34,SI
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
MARÍN AGUIRRE ANA BELÉN,40,SI
COLAMARCO VERA PINUCCIA MAGALY,42,SI
OCHOA MORANTE MANUEL ALFREDO,45,SI
ORELLANA ROMÁN ROSA GINA,46,SI
PALACIOS VELÁSQUEZ SONIA LUCRECIA,47,SI
PEÑA PACHECO XIMENA DEL ROCÍO,48,SI
PLAZA CASTILLO LENIN,49,SI
QUIJIJE DELGADO LUIS RAFAEL,52,SI
QUIÑONEZ OCAMPO JULIO CÉSAR,53,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,56,SI
VERA RODRÍGUEZ CARLOS ALFREDO,65,SI
YAR ARAUJO JUAN CARLOS,68,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ASÁN WONSANG JOSÉ FRANCISCO,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
BURBANO MONTENEGRO FÉLIX FERNANDO,75,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,76,SI
