curul,asambleista,voto
14,BERGMANN REYNA CARLOS ALBERTO,AUSENTE
16,BUENDIA HERDOIZA MARIA SOLEDAD,AUSENTE
18,CALDERON SALTOS RICHARD OSWALDO,AUSENTE
21,CARRION MARIA JOSE,AUSENTE
37,LARREA VITERI LIDICE VANESSA,AUSENTE
51,LARA RIVADENEIRA LENIN JOSE,AUSENTE
69,FARFAN APONTE RICHARD WILSON,AUSENTE
91,ORELLANA MARQUINEZ MAGALI MARGOT,AUSENTE
93,TIBAN GUALA LOURDES LICENIA,AUSENTE
100,GUTIERREZ BORBUA FAUSTO GILMAR,AUSENTE
114,SOLORZANO SARRIA CESAR FAUSTO,AUSENTE
125,ZAMBRANO CABANILLA EDUARDO ALFONSO,AUSENTE
136,VITERI JIMENEZ CYNTHIA,AUSENTE
74,AGUILAR TORRES MANUEL RAMIRO,ABSTENCION
79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,ABSTENCION
80,CASTRO AJILA GLADYS LUCIA,ABSTENCION
88,LEDESMA ZAMORA DARWIN GERMAN,ABSTENCION
89,FIERRO OVIEDO PACO,ABSTENCION
90,GUALAN JAPA MILTON RODRIGO,ABSTENCION
99,PACHECO ORDOÑEZ BAYRON EDUARDO,ABSTENCION
101,AUQUILLA ORTEGA RAUL VICENTE,ABSTENCION
102,CHICAIZA TOAPANTA WILSON ALFONSO,ABSTENCION
103,DONOSO CHIRIBOGA PATRICIO,ABSTENCION
104,MONCAYO CEVALLOS JOSE RICARDO,ABSTENCION
105,MOREIRA MACIAS GRACE HOLANDA,ABSTENCION
113,POSSO SALGADO LUIS ANTONIO,ABSTENCION
115,MONTAÑO VALENCIA MAE,ABSTENCION
118,SALGADO RIVADENEIRA DIEGO,ABSTENCION
119,TENELEMA ROMERO EDMUNDO RAMIRO,ABSTENCION
120,TORRES COBO LUIS ESTEBAN,ABSTENCION
129,GORDILLO GALARZA HERMINIA INES,ABSTENCION
130,MERA RODRIGUEZ MARIA PAULINA,ABSTENCION
116,MORETA PANCHEZ MIGUEL ANGEL,NO
117,PAEZ BENALCAZAR ANDRES TARQUINO,NO
127,ZAMBRANO CHACHA ALBERTO ALEXANDER,NO
1,GUAMAN MAYANCELA MARIA MERCEDES,SI
2,ACERO LANCHIMBA ESTHELA LILIANA,SI
3,LANDAZURI OLMEDO LUDIS CUAUDINA,SI
4,MACHUCA MOSCOSO LINDA MARICELA,SI
5,AGUIRRE HIDALGO DORA ANDELA,SI
