voto,curul,asambleista
AUSENTE,7,MONTENEGRO NUÑEZ CHRISTIAN SANTIAGO
AUSENTE,8,MUÑOZ VICUÑA MARIANGEL
AUSENTE,9,ANDINO REINOSO MAURO EDMUNDO
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,11,RIVAS ALAVA ELIANA LISSET
AUSENTE,12,ARREGUI RUEDA MARCIA CECILIA
AUSENTE,14,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,21,CARRION MARIA JOSE
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,26,CHAVEZ CANALES HOLGER EZEQUIEL
AUSENTE,29,CUESTA RIOS LIUBA ELISA
AUSENTE,33,FAJARDO MOSQUERA LETTY VANESSA
AUSENTE,35,GAGLIARDO LOOR GASTON
AUSENTE,37,MENDOZA DANIEL ISAAC
AUSENTE,48,ISSA WAGNER NICOLAS JOSE
AUSENTE,50,JUEZ JUEZ OMAR JUSEPH
AUSENTE,52,REYES MACHUCA EFREN RODRIGO
AUSENTE,53,LARRIVA ALVARADO OSCAR OSWALDO
AUSENTE,72,MEDINA MERA VICTOR CLEMENTE
AUSENTE,74,AGUILAR TORRES MANUEL RAMIRO
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,77,SAENZ DE VITERI LAUTARO ENRIQUE
AUSENTE,79,ANDRADE SOLORZANO LUIS ALBERTO
AUSENTE,91,ORELLANA MARQUINEZ MAGALI MARGOT
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,103,DONOSO CHIRIBOGA PATRICIO
AUSENTE,104,MONCAYO CEVALLOS JOSE RICARDO
AUSENTE,109,VELEZ MARLENE MARGARITA
AUSENTE,111,VICUÑA MUÑOZ MARIA ALEJANDRA
AUSENTE,112,ANDINO ROBALINO ANGELICA MARIA
AUSENTE,116,MORETA PANCHEZ MIGUEL ANGEL
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,120,TORRES TORRES LUIS FERNANDO
AUSENTE,121,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,131,CUCALON CAMACHO HENRY EDUARDO
AUSENTE,132,REYES HIDALGO CRISTINA EUGENIA
AUSENTE,133,TACLE GALARRAGA MOISES FERNANDO
AUSENTE,134,ROMERO LOAYZA FRANCO SEGUNDO
AUSENTE,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,HAGO CELI FRANCISCO WAIKING
SI,5,AGUIRRE HIDALGO DORA ANADELA
SI,6,ALBAN TORRES MARIANA DEL ROCIO
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,15,BORJA PEREZ GALO
SI,16,RIVADENEIRA BURBANO GABRIELA ALEJANDRA
SI,17,BUSTAMANTE PONCE FERNANDO XAVIER
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,20,CARRILLO BETTY
SI,22,CARVAJAL AGUIRRE MIGUEL ANGEL
SI,23,BRAVO RAMIREZ MARIA LORENA
SI,24,CAYAMBE TIPAN FAUSTO HERIBERTO
