asambleista,curul,voto
ANDINO REINOSO MAURO EDMUNDO,9,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,14,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,16,AUSENTE
BRAVO RAMIREZ MARIA LORENA,23,AUSENTE
PALACIOS CESAR,33,AUSENTE
MENDOZA DANIEL ISAAC,37,AUSENTE
GODOY ANDRADE GINA JAKELINE,39,AUSENTE
JARAMILLO RODRIGUEZ VICTOR HUGO,43,AUSENTE
BUENDIA HERDOIZA MARIA SOLEDAD,52,AUSENTE
LARRIVA ALVARADO OSCAR OSWALDO,53,AUSENTE
QUIROZ VALLEJO HECTOR HUGO,60,AUSENTE
PEÑA CARRASCO DIANA LUCIA,64,AUSENTE
PEÑA PACHECO XIMENA DEL ROCIO,65,AUSENTE
VILLAO PANCHANA RAUL ELIAS,81,AUSENTE
SANCHEZ ORDOÑEZ MONTGOMERY LUIS,84,AUSENTE
GUALAN JAPA MILTON RODRIGO,90,AUSENTE
BUCARAM PULLEY ABDALA JAIME,105,AUSENTE
POSSO SALGADO LUIS ANTONIO,113,AUSENTE
ZAMBRANO CABANILLA EDUARDO ALFONSO,125,AUSENTE
ROMERO LOAYZA FRANCO SEGUNDO,134,AUSENTE
TERAN SALCEDO RAMON FORTUNATO,135,AUSENTE
ABAD VELEZ RAUL,1,SI
MORALES POZO LENIN ALBERTO,2,SI
AGUILAR PLACIDO ARMANDO,3,SI
MACHUCA MOSCOSO LINDA MARICELA,4,SI
ORTIZ LARA LEONARDO,5,SI
QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO,6,SI
TORRES CEDEÑO KERLLY ANABEL,7,SI
MUÑOZ VICUÑA MARIANGEL,8,SI
VITERI LOPEZ CHRISTIAN HUMBERTO,10,SI
RIVAS ALAVA ELIANA LISSET,11,SI
ARREGUI RUEDA MARCIA CECILIA,12,SI
BENAVIDES ZAMBRANO ZOILA TERESA,13,SI
BARRIGA ROCIO,15,SI
PAREDES BENAVIDES LIDIA VICTORIA,17,SI
CALDERON SALTOS RICHARD OSWALDO,18,SI
CALLE ANDRADE MARIA AUGUSTA,19,SI
CARRILLO BETTY,20,SI
CARRION MARIA JOSE,21,SI
CARVAJAL AGUIRRE MIGUEL ANGEL,22,SI
CONSTANTE NIETO MARIANA DE LAS MERCEDES,24,SI
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,25,SI
SALAZAR PAUCAR MARGOD ELISAVED,26,SI
CHICA AREVALO VINICIO VETHOWEN,27,SI
CORDOVA ENCALADA EDGAR EDUARDO,28,SI
MACIAS GARCIA PEDRO ROBERTO GEOVANNY,29,SI
DE LA CRUZ BERNARDO HERMAN ULISES,30,SI
DE LA CRUZ GASPAR ADRIANA MIOSOTI,31,SI
PIÑAN CAJAS MARIA ALEGRIA,32,SI
FALCONI LOQUI EVELYN PAMELA,34,SI
GAGLIARDO LOOR GASTON,35,SI
GALVAN GRACIA MARIA ESPERANZA,36,SI
GARZON RICAURTE WILLIAM ANTONIO,38,SI
GRANDA NIXON ARLIG,40,SI
SANCHEZ LARREA NORYAN KARINA,41,SI
BOMBON LOPEZ BLANCA CECILIA,42,SI
TORRES PINEDA CLINTON ELIUD,44,SI
RODAS MARCA CARLOS EDUARDO,45,SI
GUTIERREZ MOSCOSO MARIA EUGENIA,46,SI
MOSQUERA YANEZ ISABEL PIEDAD,47,SI
ISSA WAGNER NICOLAS JOSE,48,SI
JEREZ PILLA BETTY MARICELA,49,SI
SILVA MALDONADO SOFIA IRENE,50,SI
BAZURTO ROLDAN NANCIS CELESTE,51,SI
LEDESMA ZAMORA OSCAR ALFONSO,54,SI
AGUIÑAGA VALLEJO PAOLA MARCELA,55,SI
MORENO CHIRIBOGA AMPARO DIANA,56,SI
TOBAR NUÑEZ RAUL IGNACIO,57,SI
MUÑOZ AVENDAÑO ROSA ELVIRA,58,SI
CABRERA FAJARDO SEGUNDO CESAR,59,SI
PABON CARANQUI PAOLA VERENICE,61,SI
PADRON SAETEROS GLADYS PAULINA,62,SI
BRITO MENDOZA MONICA CRISTINA,63,SI
PEÑAFIEL MONTESDEOCA JUANA MARISOL,66,SI
PONCE LEON XIMENA MERCEDES,67,SI
PILLAJO TUQUERES JENNY ELIZABETH,68,SI
FARFAN APONTE RICHARD WILSON,69,SI
RIVERA LOPEZ JOSE GABRIEL,70,SI
RIVERO DOGUER ANGEL ARMANDO,71,SI
MEDINA MERA VICTOR CLEMENTE,72,SI
VELASTEGUI RAMOS LEONARDO DARIO,73,SI
ARIAS FERNANDEZ VERONICA ELIZABETH,75,SI
RODRIGUEZ DELGADO MARIA VERONICA,76,SI
GARCIA PLUAS BEATRIZ CANDELARIA,77,SI
SALAZAR CEDEÑO GUADALUPE DOLORES,78,SI
ANDRADE SOLORZANO LUIS ALBERTO,79,SI
MOYA DUQUE HERMAN ANIBAL,85,SI
ALEMAN MARMOL MONICA ROCIO,86,SI
SOLANO MORENO ALEX FABIAN,87,SI
DIAZ COKA MARIA GABRIELA,88,SI
TERAN SARZOSA SEGUNDO FAUSTO,94,SI
VALAREZO ORDOÑEZ ROCIO DEL CARMEN,95,SI
MEJIA PLUAS NILDA CECIBEL,96,SI
VASCONEZ ARTEAGA ANNY MARLLELY,97,SI
VELA CAIZAPANTA ANGEL RAMIRO,98,SI
PACHECO ORDOÑEZ BAYRON EDUARDO,99,SI
VELA CHERONI MARIA SOLEDAD,106,SI
ARGUELLO TROYA BLANCA AZUCENA,107,SI
VELASCO ENRIQUEZ CARLOS ALBERTO,108,SI
VELEZ MARLENE MARGARITA,109,SI
VERDUGA CEDEÑO MARY,110,SI
VICUÑA MUÑOZ MARIA ALEJANDRA,111,SI
VILEMA FREIRE ANGEL RAMIRO,112,SI
VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,121,SI
VINTIMILLA JARRIN DIEGO ARMANDO,122,SI
VITERI GUALINGA CARLOS ELOY,123,SI
ZAMBRANO ARTEAGA JOSE RICARDO,124,SI
ZAMBRANO CASTRO NORALMA ELIZABETH,126,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,127,SI
SERRANO SEGURA GRACE MARISOL,128,SI
URIBE LOPEZ FANNY ESTHER,129,SI
AGUILAR TORRES MANUEL RAMIRO,74,NO
BUSTOS CHILIQUINGA ARCADIO,80,ABSTENCION
