asambleista,curul,voto
AGUIÑAGA VALLEJO PAOLA MARCELA,1,AUSENTE
ARTEAGA MUÑOZ KARINA CECILIA,7,AUSENTE
MARQUEZ LOPEZ JOSE LENIN,8,AUSENTE
BERGMANN REYNA CARLOS ALBERTO,9,AUSENTE
BONILLA SALCEDO VIVIANA,10,AUSENTE
BUENDÍA HERDOÍZA MARÍA SOLEDAD,11,AUSENTE
CALLE VERZOZI HERMUY,15,AUSENTE
CÁRDENAS ESPINOZA JUAN JORGE,17,AUSENTE
CHALÁ CRUZ JOSÉ FRANKLIN,22,AUSENTE
CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,23,AUSENTE
CUESTA RÍOS LIUBA ELISA,25,AUSENTE
CUESTA SANTANA ESTHER ADELINA,26,AUSENTE
DURÁN AGUILAR LILIANA ELIZABETH,28,AUSENTE
ALEAGA SANTOS RONNY XAVIER,29,AUSENTE
ESPINOSA ANDRADE AUGUSTO XAVIER,30,AUSENTE
GARCÍA POZO DIEGO OSWALDO,33,AUSENTE
GARZÓN RICAURTE WILLIAM ANTONIO,34,AUSENTE
GUEVARA VILLACRÉS VERÓNICA MARGARITA,36,AUSENTE
HOLGUÍN NARANJO MARCELA PRISCILA,37,AUSENTE
LLORET VALDIVIESO JUAN CRISTÓBAL,39,AUSENTE
MARÍN AGUIRRE ANA BELÉN,40,AUSENTE
MELO GARZÓN ESTEBAN ANDRÉS,41,AUSENTE
MUÑOZ LÓPEZ CHRISTIAN PABEL,43,AUSENTE
NARANJO ALVARADO PRISCILA AMAPOLA,44,AUSENTE
ORELLANA ROMÁN ROSA GINA,46,AUSENTE
PEÑA PACHECO XIMENA DEL ROCÍO,48,AUSENTE
POMA HERRERA YOFRE MARTÍN,50,AUSENTE
PROAÑO CIFUENTES ROBERTH MAURICIO,51,AUSENTE
RIVADENEIRA BURBANO GABRIELA ALEJANDRA,54,AUSENTE
RIVADENEIRA BUSTOS CARMEN MERCEDES,55,AUSENTE
SAMANIEGO MAIGUA FRANKLIN OMAR,58,AUSENTE
YAGUANA ECHEVERRÍA ANDREA ALEXANDRA,59,AUSENTE
ALEMÁN MARMOL MÓNICA ROCÍO,60,AUSENTE
SOLIZ CARRIÓN DORIS JOSEFINA,61,AUSENTE
VALLE PINARGOTE BAIRON LEONARDO,62,AUSENTE
VERA FLORES WENDY VANESSA,64,AUSENTE
VILLALVA MIRANDA LIRA DE LA PAZ,66,AUSENTE
VITERI GUALINGA CARLOS ELOY,67,AUSENTE
YAR ARAUJO JUAN CARLOS,68,AUSENTE
GUAMBA DÍAZ NANCY JEANNETH,69,AUSENTE
LOOR ALCÍVAR LEXI LIDUVINA,70,AUSENTE
BURBANO MONTENEGRO FÉLIX FERNANDO,75,AUSENTE
CAMPAIN BRAMBILLA RINA ASUNCIÓN,81,AUSENTE
ARIAS MANCHENO ANGELA GRACIELA,89,AUSENTE
ZAMBRANO VALLE EDUARDO MAURICIO,94,AUSENTE
DONOSO CHIRIBOGA PATRICIO,101,AUSENTE
FLORES VÁSQUEZ FERNANDO PATRICIO,102,AUSENTE
CALDERÓN CHANCAY DORIS DAISY,110,AUSENTE
TAIANO BASANTE VICENTE GIOVANNY,111,AUSENTE
TORRES COBO LUIS ESTEBAN,113,AUSENTE
SALTOS MOREIRA DIANA GABRIELA,115,AUSENTE
PACHALA POMA LUIS ALBERTO,120,AUSENTE
CUESTA CONCARI MARÍA MERCEDES,122,AUSENTE
ALMEYDA JALIL VICENTE FERNANDO,127,AUSENTE
CEVALLOS GUEVARA LESLIE MARCELA,3,SI
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,4,SI
CABEZAS GUERRERO ELIZABETH ENRIQUETA,13,SI
GARCÍA GAIBOR CARMEN MERCEDES,32,SI
LITARDO CAICEDO CÉSAR ERNESTO,38,SI
SALGADO ANDRADE SILVIA BETZABETH,57,SI
VELIN CORTÉS JUAN PABLO,63,SI
ANDRADE MUÑOZ WILMA PIEDAD,71,SI
ZAMBRANO ALCÍVAR MAGDA XIOMARA,72,SI
AUQUILLA ORTEGA RAÚL VICENTE,73,SI
ASTUDILLO LOOR LINA GLORIA,74,SI
AZUERO RODAS ELISEO ALEXIS,77,SI
CUCALÓN CAMACHO HENRY EDUARDO,78,SI
SERRANO VITERI MERCEDES MARITZA,79,SI
CALLEJAS BARONA FERNANDO,80,SI
CAMPOVERDE ROBLES EMILIO ABSALÓN,82,SI
CARRIÓN MORENO CÉSAR ATAULFO,83,SI
ZAMBRANO CHACHA ALBERTO ALEXANDER,84,SI
SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,85,SI
YANDÚN POZO CÁSTULO RENÉ,86,SI
HENRÍQUEZ JAIME PATRICIA IVONNE,87,SI
OLLAGUE VALAREZO ZOILA PIEDAD,88,SI
LÓPEZ GÓMEZ DE LA TORRE MARÍA CRISTINA,90,SI
CRUZ PROAÑO LUDOVICO ISRAEL,91,SI
CRUZ VACA JEANNINE DEL CISNE,92,SI
CUESTA ORELLANA MARÍA DE LOURDES,93,SI
CADENA HUERTAS FRANCISCO JAVIER,95,SI
PEÑA ONTANEDA ELIO GERMÁN,96,SI
CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,97,SI
"PASSAILAIGUE MANOSALVAS DALLYANAMARIANELA",98,SI
LLANES SUAREZ HENRY MANUEL,99,SI
CURICHUMBI YUPANQUI PEDRO,100,SI
VERDEZOTO REINOSO ROSA ISABEL,103,SI
GENDE CALAZACÓN ANGEL MESÍAS,104,SI
GÓMEZ ALCÍVAR ROBERTO ANDRÉS,105,SI
ZAMBRANO VERA MARIANO,106,SI
CANDELL SOTO JAIME ENRIQUE JIMMY,107,SI
DUCHI GUAMÁN MARÍA ENCARNACIÓN,108,SI
OLIVO PALLO JAIME FERNANDO,109,SI
TERÁN SALCEDO RAMÓN FORTUNATO,112,SI
LARREÁTEGUI FABARA MARÍA GABRIELA,114,SI
VERA CALDERÓN SILVIA LORENA,116,SI
MONTAÑO VALENCIA MAE,117,SI
MORENO GUERRERO HENRY FREDY,118,SI
MUÑOZ ALARCÓN HÉCTOR PATRICIO,119,SI
TELLO BENALCÁZAR RAÚL ESTUPIÑAN,121,SI
PEÑAFIEL IZQUIERDO EDDY COLÓN,123,SI
PUANCHIR PAYASHÑA TITO PEDRO,124,SI
ALARCÓN GUILLÍN FREDY OSCAR,125,SI
BOHÓRQUEZ PANTOJA VALERIA DEL CARMEN,126,SI
MARÍN LAVAYEN DENNIS GUSTAVO,128,SI
ESTUPIÑÁN ORTIZ BORIS EFRÉN,129,SI
PALACIOS MUÑOZ JUAN SEBASTIÁN,130,SI
PAREDES TORRES WASHINGTON ARTURO,131,SI
ROMERO LOAYZA FRANCO SEGUNDO,132,SI
SIMBAÑA VILLARREAL ABDÓN MARCELO,133,SI
SUQUILANDA VALDIVIESO BYRON VINICIO,134,SI
VERA MENDOZA TANLLY JANELA,135,SI
VILLAMAR JÁCOME PEDRO FABRICIO,136,SI
PADILLA SIERRA MAGGIE DOLORES,137,SI
ARREGUI RUEDA MARCIA CECILIA,6,NO
ALBORNOZ VINTIMILLA CLAUDIO ESTEBAN,2,ABSTENCION
ARIAS RAMÍREZ ALBERTO JESÚS,5,ABSTENCION
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,12,ABSTENCION
CADENA VÉLEZ KARLA GABRIELA,14,ABSTENCION
CAMBALA MONTECE CARLOS ALBERTO,16,ABSTENCION
CARRIÓN CEVALLOS MARÍA JOSÉ,18,ABSTENCION
TERÁN SARZOSA SEGUNDO FAUSTO,19,ABSTENCION
CEDEÑO ZAMBRANO JOHANNA ELIZABETH,20,ABSTENCION
CERDA MIRANDA GABRIELA PAMELA,21,ABSTENCION
COROZO AYOVÍ JORGE WILBER,24,ABSTENCION
DOUMET CHEDRAUI MICHEL ANDRÉS,27,ABSTENCION
FLOR GIL BRENDA AZUCENA,31,ABSTENCION
GAVILÁNEZ CAMACHO FAFO HOLGUÍN,35,ABSTENCION
COLAMARCO VERA PINUCCIA MAGALY,42,ABSTENCION
ORDOÑEZ JARAMILLO DIANA MARINA,45,ABSTENCION
BUSTAMANTE GARCÍA JUAN FRANCISCO,47,ABSTENCION
PLAZA CASTILLO LENIN,49,ABSTENCION
QUIJIJE DELGADO LUIS RAFAEL,52,ABSTENCION
RODRÍGUEZ CEDEÑO ROSA ELENA,53,ABSTENCION
SALAZAR CEDEÑO GUADALUPE DOLORES,56,ABSTENCION
VERA RODRÍGUEZ CARLOS ALFREDO,65,ABSTENCION
ZAMBRANO CASTRO NORALMA ELIZABETH,76,ABSTENCION
