voto,curul,asambleista
AUSENTE,7,ALCIVAR MERA FELIX ANDRES
AUSENTE,8,MUÑOZ VICUÑA MARIANGEL
AUSENTE,9,ANDINO REINOSO MAURO EDMUNDO
AUSENTE,10,VITERI LOPEZ CHRISTIAN HUMBERTO
AUSENTE,14,BERGMANN REYNA CARLOS ALBERTO
AUSENTE,20,CARRILLO BETTY
AUSENTE,24,CAYAMBE TIPAN FAUSTO HERIBERTO
AUSENTE,25,CEDEÑO ZAMBRANO JOHANNA ELIZABETH
AUSENTE,28,CORDOVA ENCALADA EDGAR EDUARDO
AUSENTE,33,FAJARDO MOSQUERA LETTY VANESSA
AUSENTE,34,FALCONI LOQUI EVELYN PAMELA
AUSENTE,40,GONZALEZ SERRANO MIRYAM CATARINA
AUSENTE,43,GUDIÑO MENA ZOBEIDA GUISELA
AUSENTE,47,HURTADO ANGULO IVAN JACINTO
AUSENTE,58,MUÑOZ AVENDAÑO ROSA ELVIRA
AUSENTE,60,OCLES PADILLA ALEXANDRA
AUSENTE,64,PEÑA CARRASCO DIANA LUCIA
AUSENTE,66,PEÑAFIEL MONTESDEOCA JUANA MARISOL
AUSENTE,75,ARIAS FERNANDEZ VERONICA ELIZABETH
AUSENTE,76,RODRIGUEZ DELGADO MARIA VERONICA
AUSENTE,79,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ
AUSENTE,84,SANCHEZ ORDOÑEZ MONTGOMERY LUIS
AUSENTE,85,SANMIGUEL PALACIOS GINA ZITA
AUSENTE,88,LEDESMA ZAMORA DARWIN GERMAN
AUSENTE,92,UMAGINGA GUAMAN CESAR
AUSENTE,93,TIBAN GUALA LOURDES LICENIA
AUSENTE,105,GARCIA CANO LUIGI FRANCISCO
AUSENTE,110,VERDUGA CEDEÑO MARY
AUSENTE,112,VILEMA FREIRE ANGEL RAMIRO
AUSENTE,114,SOLORZANO SARRIA CESAR FAUSTO
AUSENTE,116,MORETA PANCHEZ MIGUEL ANGEL
AUSENTE,117,PAEZ BENALCAZAR ANDRES TARQUINO
AUSENTE,118,SALGADO RIVADENEIRA DIEGO
AUSENTE,120,TORRES TORRES LUIS FERNANDO
AUSENTE,124,ZAMBRANO ARTEAGA JOSE RICARDO
AUSENTE,125,ZAMBRANO CABANILLA EDUARDO ALFONSO
AUSENTE,127,ZAMBRANO CHACHA ALBERTO ALEXANDER
AUSENTE,129,URIBE LOPEZ FANNY ESTHER
AUSENTE,134,ROMERO LOAYZA FRANCO SEGUNDO
ABSTENCION,102,CHICAIZA TOAPANTA WILSON ALFONSO
ABSTENCION,103,DONOSO CHIRIBOGA PATRICIO
ABSTENCION,104,MONCAYO CEVALLOS JOSE RICARDO
ABSTENCION,115,MONTAÑO VALENCIA MAE
ABSTENCION,130,TAPIA LOMBEYDA LUIS FERNANDO
ABSTENCION,131,POVEDA SALTOS YENNY MARIA
ABSTENCION,132,REYES HIDALGO CRISTINA EUGENIA
ABSTENCION,133,TACLE GALARRAGA MOISES FERNANDO
ABSTENCION,135,TERAN SALCEDO RAMON FORTUNATO
ABSTENCION,136,VITERI JIMENEZ CYNTHIA
ABSTENCION,137,KRONFLE GOMEZ MARIA CRISTINA
SI,1,ABAD VELEZ RAUL
SI,2,ACERO LANCHIMBA ESTHELA LILIANA
SI,3,AGUILAR PLACIDO ARMANDO
SI,4,MACHUCA MOSCOSO LINDA MARICELA
SI,5,AGUIRRE HIDALGO DORA ANDELA
SI,6,QUINDIGALLE LICTAPUZON GUILLERMO ORLANDO
SI,11,ARIAS RAMIREZ ALBERTO JESUS
SI,12,ARREGUI RUEDA MARCIA CECILIA
SI,13,BENAVIDES ZAMBRANO ZOILA TERESA
SI,15,BORJA PEREZ GALO
SI,16,REYES MACHUCA EFREN RODRIGO
SI,17,PAREDES BENAVIDES LIDIA VICTORIA
SI,18,CALDERON SALTOS RICHARD OSWALDO
SI,19,CALLE ANDRADE MARIA AUGUSTA
SI,21,CARRION MARIA JOSE
SI,22,CAJAS LARA SUSANA VALERIA
SI,23,CASSINELLI CALI JUAN CARLOS
SI,26,CHAVEZ CANALES HOLGER EZEQUIEL
SI,27,CHICA AREVALO VINICIO VETHOWEN
SI,29,CUESTA RIOS LIUBA ELISA
SI,30,DE LA CRUZ BERNARDO HERMAN ULISES
SI,31,DE LA CRUZ GASPAR ADRIANA MIOSOTI
SI,32,DELGADO CHALA AGUSTIN JAVIER
SI,35,GAGLIARDO LOOR GASTON
SI,36,DE LA TORRE RAMIREZ PABLO ANTONIO
